Start Buffer: size=422
FL, LA, RA, FR, dCount, mazeLoc, fwdSpeed, rotSpeed, lVolt, rVolt
Robot Data: [4, 121, 108, 8, 14, 81, 1400, 0, 41, 33]
Robot Data: [4, 128, 113, 8, 15, 81, 1400, 0, 38, 27]
Robot Data: [4, 122, 106, 9, 13, 81, 1400, 0, 45, 35]
Robot Data: [5, 122, 107, 9, 14, 81, 1400, 0, 42, 32]
Robot Data: [4, 119, 109, 9, 14, 81, 1400, 0, 40, 34]
Robot Data: [5, 115, 109, 9, 14, 81, 1400, 0, 40, 33]
Robot Data: [7, 111, 111, 10, 14, 81, 1400, 0, 36, 37]
Robot Data: [6, 111, 114, 10, 15, 81, 1400, 0, 29, 37]
Robot Data: [6, 109, 117, 11, 13, 81, 1400, 0, 35, 45]
Robot Data: [5, 106, 113, 11, 14, 81, 1400, 0, 34, 40]
Robot Data: [7, 106, 114, 11, 14, 81, 1400, 0, 33, 40]
Robot Data: [7, 108, 112, 11, 14, 81, 1400, 0, 35, 38]
Robot Data: [6, 109, 112, 11, 15, 81, 1400, 0, 31, 34]
Robot Data: [8, 110, 107, 12, 13, 81, 1400, 0, 42, 38]
Robot Data: [8, 115, 108, 10, 14, 81, 1400, 0, 42, 31]
Robot Data: [8, 111, 102, 11, 14, 81, 1400, 0, 42, 32]
Robot Data: [9, 110, 100, 13, 14, 81, 1400, 0, 44, 30]
Robot Data: [9, 107, 100, 12, 14, 81, 1400, 0, 41, 32]
Robot Data: [9, 106, 101, 13, 15, 81, 1400, 0, 36, 30]
Robot Data: [10, 96, 104, 13, 14, 81, 1400, 0, 34, 39]
Robot Data: [9, 67, 104, 11, 13, 81, 1400, 0, 34, 46]
Robot Data: [10, 37, 100, 13, 15, 81, 1400, 0, 30, 36]
Robot Data: [13, 20, 107, 13, 14, 81, 1400, 0, 33, 39]
Robot Data: [11, 15, 109, 13, 14, 81, 1400, 0, 33, 39]
Robot Data: [13, 11, 109, 14, 15, 81, 1400, 0, 33, 32]
Robot Data: [12, 9, 109, 13, 13, 81, 1400, 0, 41, 37]
Robot Data: [13, 6, 109, 15, 14, 81, 1400, 0, 38, 34]
Robot Data: [13, 4, 111, 15, 14, 81, 1400, 0, 40, 32]
Robot Data: [13, 3, 110, 17, 14, 81, 1400, 0, 39, 33]
Robot Data: [15, 3, 111, 16, 14, 81, 1400, 0, 37, 35]
Robot Data: [14, 2, 110, 15, 14, 81, 1400, 0, 36, 36]
Robot Data: [14, 2, 114, 16, 14, 81, 1400, 0, 36, 36]
Robot Data: [16, 1, 114, 16, 13, 81, 1400, 0, 38, 42]
Robot Data: [18, 2, 117, 18, 14, 81, 1400, 0, 33, 40]
Robot Data: [19, 2, 117, 19, 15, 81, 1400, 0, 27, 38]
Robot Data: [18, 2, 116, 18, 13, 81, 1400, 0, 37, 43]
Robot Data: [20, 2, 114, 20, 14, 81, 1400, 0, 35, 38]
Robot Data: [19, 2, 110, 21, 14, 81, 1400, 0, 37, 36]
Robot Data: [22, 2, 113, 22, 14, 81, 1400, 0, 41, 33]
Robot Data: [21, 2, 109, 22, 14, 81, 1400, 0, 42, 31]
Robot Data: [20, 1, 109, 23, 14, 81, 1400, 0, 42, 32]
Robot Data: [22, 2, 111, 22, 14, 81, 1400, 0, 40, 34]
Robot Data: [23, 2, 110, 24, 14, 81, 1400, 0, 38, 35]
Robot Data: [24, 1, 117, 24, 14, 81, 1400, 0, 34, 39]
Robot Data: [27, 3, 116, 25, 14, 81, 1400, 0, 35, 38]
Robot Data: [27, 0, 117, 26, 14, 81, 1400, 0, 37, 36]
Robot Data: [30, 3, 118, 29, 14, 81, 1400, 0, 39, 35]
Robot Data: [28, 1, 116, 27, 14, 81, 1400, 0, 38, 35]
Robot Data: [31, 1, 119, 28, 14, 81, 1400, 0, 38, 35]
Robot Data: [33, 1, 122, 30, 14, 81, 1400, 0, 40, 33]
Robot Data: [35, 1, 120, 31, 14, 81, 1400, 0, 40, 33]
Robot Data: [36, 2, 123, 32, 14, 81, 1400, 0, 38, 35]
Robot Data: [41, 2, 128, 33, 14, 81, 1400, 0, 38, 35]
Robot Data: [41, 1, 130, 34, 14, 81, 1400, 0, 36, 37]
Robot Data: [42, 1, 131, 35, 14, 81, 1400, 0, 33, 41]
Robot Data: [46, 1, 131, 35, 14, 81, 1400, 0, 37, 36]
Robot Data: [45, 2, 132, 36, 14, 81, 1400, 0, 39, 35]
Robot Data: [50, 2, 134, 39, 14, 81, 1400, 0, 36, 37]
Robot Data: [52, 2, 134, 40, 14, 81, 1400, 0, 37, 37]
Robot Data: [53, 1, 133, 40, 14, 81, 1400, 0, 41, 33]
Robot Data: [56, 1, 135, 43, 15, 81, 1400, 0, 34, 31]
Robot Data: [58, 1, 138, 44, 14, 81, 1400, 0, 40, 32]
Robot Data: [62, 3, 138, 46, 13, 97, 1400, 0, 41, 39]
Robot Data: [65, 3, 140, 49, 15, 97, 1400, 133, 29, 37]
Robot Data: [69, 2, 140, 49, 14, 97, 1400, 266, 29, 43]
Robot Data: [68, 1, 142, 50, 14, 97, 1400, 399, 27, 45]
Robot Data: [70, 2, 142, 53, 14, 97, 1400, 532, 22, 50]
Robot Data: [71, 3, 141, 54, 14, 97, 1400, 665, 19, 53]
Robot Data: [77, 2, 136, 60, 14, 97, 1400, 798, 15, 57]
Robot Data: [75, 2, 128, 65, 14, 97, 1400, 931, 16, 56]
Robot Data: [74, 3, 116, 72, 14, 97, 1400, 1064, 14, 58]
Robot Data: [72, 2, 105, 80, 14, 97, 1400, 1197, 16, 56]
Robot Data: [72, 0, 94, 91, 15, 97, 1400, 1330, 10, 54]
Robot Data: [72, 1, 95, 102, 14, 97, 1400, 1463, 14, 57]
Robot Data: [69, 1, 101, 108, 14, 97, 1400, 1596, 12, 59]
Robot Data: [58, 2, 110, 110, 15, 97, 1400, 1729, 6, 57]
Robot Data: [54, 1, 107, 110, 13, 97, 1400, 1850, 16, 62]
Robot Data: [36, 1, 112, 107, 14, 97, 1400, 1850, 10, 61]
Robot Data: [13, 1, 130, 107, 14, 97, 1400, 1850, 10, 61]
Robot Data: [7, 5, 151, 107, 14, 97, 1400, 1850, 12, 59]
Robot Data: [4, 9, 173, 110, 14, 97, 1400, 1850, 16, 55]
Robot Data: [4, 14, 203, 111, 14, 97, 1400, 1850, 17, 54]
Robot Data: [3, 16, 228, 113, 14, 97, 1400, 1850, 19, 52]
Robot Data: [3, 16, 247, 114, 14, 97, 1400, 1850, 17, 54]
Robot Data: [3, 19, 270, 116, 15, 97, 1400, 1850, 13, 50]
Robot Data: [1, 21, 298, 116, 13, 97, 1400, 1850, 18, 59]
Robot Data: [3, 23, 322, 116, 14, 97, 1400, 1850, 15, 56]
Robot Data: [2, 28, 353, 114, 14, 97, 1400, 1850, 13, 58]
Robot Data: [3, 31, 393, 113, 14, 97, 1400, 1850, 16, 55]
Robot Data: [1, 35, 447, 109, 14, 97, 1400, 1850, 15, 56]
Robot Data: [2, 29, 485, 105, 14, 97, 1400, 1850, 13, 58]
Robot Data: [6, 26, 500, 99, 14, 97, 1400, 1850, 18, 53]
Robot Data: [14, 25, 488, 92, 14, 97, 1400, 1850, 15, 56]
Robot Data: [18, 24, 461, 81, 14, 97, 1400, 1850, 17, 54]
Robot Data: [19, 23, 429, 62, 14, 97, 1400, 1850, 19, 52]
Robot Data: [21, 24, 402, 19, 14, 97, 1400, 1850, 17, 54]
Robot Data: [25, 26, 377, 8, 14, 97, 1400, 1850, 15, 56]
Robot Data: [24, 26, 318, 1, 13, 97, 1400, 1850, 21, 58]
Robot Data: [27, 27, 292, 1, 15, 97, 1400, 1850, 10, 55]
Robot Data: [27, 22, 183, 1, 14, 97, 1400, 1850, 14, 57]
Robot Data: [31, 15, 25, 2, 14, 97, 1400, 1850, 12, 59]
Robot Data: [35, 18, 11, 1, 14, 97, 1400, 1717, 18, 53]
Robot Data: [40, 22, 11, 2, 14, 97, 1400, 1584, 25, 46]
Robot Data: [46, 28, 9, 4, 14, 97, 1400, 1451, 28, 43]
Robot Data: [48, 34, 9, 9, 15, 97, 1400, 1318, 23, 40]
Robot Data: [50, 45, 6, 16, 14, 97, 1400, 1185, 32, 37]
Robot Data: [48, 51, 5, 21, 13, 97, 1400, 1052, 39, 38]
Robot Data: [46, 58, 6, 25, 14, 97, 1400, 919, 36, 36]
Robot Data: [46, 66, 6, 27, 14, 97, 1400, 786, 45, 26]
Robot Data: [49, 70, 5, 31, 14, 97, 1400, 653, 42, 29]
Robot Data: [46, 72, 4, 32, 13, 97, 1400, 520, 42, 37]
Robot Data: [48, 75, 5, 34, 15, 97, 1400, 387, 34, 31]
Robot Data: [49, 78, 6, 36, 13, 97, 1400, 254, 43, 36]
Robot Data: [51, 77, 5, 37, 14, 97, 1400, 121, 40, 33]
Robot Data: [53, 78, 4, 39, 15, 97, 1400, 0, 36, 29]
Robot Data: [52, 79, 5, 40, 14, 97, 1400, 0, 39, 32]
Robot Data: [54, 75, 4, 42, 14, 98, 1400, 0, 37, 34]
Robot Data: [57, 76, 5, 41, 14, 98, 1400, 0, 37, 34]
Robot Data: [60, 74, 5, 44, 14, 98, 1400, 0, 35, 36]
Robot Data: [64, 75, 4, 46, 14, 98, 1400, 0, 36, 36]
Robot Data: [66, 74, 5, 47, 13, 98, 1400, -133, 39, 39]
Robot Data: [66, 74, 6, 48, 14, 98, 1400, -266, 38, 34]
Robot Data: [68, 73, 7, 50, 14, 98, 1400, -399, 44, 29]
Robot Data: [73, 71, 5, 52, 13, 98, 1400, -532, 54, 25]
Robot Data: [76, 71, 6, 53, 14, 98, 1400, -665, 56, 17]
Robot Data: [80, 69, 5, 55, 13, 98, 1400, -798, 63, 18]
Robot Data: [86, 65, 5, 55, 14, 98, 1400, -931, 59, 15]
Robot Data: [95, 59, 7, 54, 14, 98, 1400, -1064, 61, 13]
Robot Data: [105, 55, 8, 53, 15, 98, 1400, -1197, 55, 12]
Robot Data: [120, 60, 9, 52, 14, 98, 1400, -1330, 58, 15]
Robot Data: [127, 73, 7, 49, 14, 98, 1400, -1463, 60, 13]
Robot Data: [130, 77, 9, 44, 14, 98, 1400, -1596, 60, 13]
Robot Data: [127, 77, 10, 35, 14, 98, 1400, -1729, 62, 11]
Robot Data: [125, 82, 11, 19, 14, 98, 1400, -1850, 62, 12]
Robot Data: [122, 93, 11, 6, 15, 98, 1400, -1850, 58, 8]
Robot Data: [121, 102, 12, 3, 14, 98, 1400, -1850, 57, 15]
Robot Data: [121, 117, 15, 2, 14, 98, 1400, -1850, 56, 16]
Robot Data: [124, 130, 14, 2, 14, 98, 1400, -1850, 54, 18]
Robot Data: [124, 146, 19, 2, 14, 98, 1400, -1850, 55, 18]
Robot Data: [124, 160, 20, 3, 14, 98, 1400, -1850, 56, 16]
Robot Data: [126, 175, 25, 3, 14, 98, 1400, -1850, 52, 20]
Robot Data: [126, 190, 28, 5, 13, 98, 1400, -1850, 59, 21]
Robot Data: [123, 218, 35, 4, 15, 98, 1400, -1850, 51, 14]
Robot Data: [121, 252, 35, 5, 14, 98, 1400, -1850, 58, 14]
Robot Data: [118, 291, 31, 7, 14, 98, 1400, -1850, 58, 14]
Robot Data: [114, 317, 32, 7, 14, 98, 1400, -1850, 58, 14]
Robot Data: [110, 317, 30, 8, 14, 98, 1400, -1850, 56, 16]
Robot Data: [101, 302, 31, 9, 14, 98, 1400, -1850, 54, 18]
Robot Data: [88, 278, 28, 9, 14, 98, 1400, -1850, 56, 16]
Robot Data: [59, 258, 30, 11, 14, 98, 1400, -1850, 58, 14]
Robot Data: [19, 240, 32, 13, 15, 98, 1400, -1850, 54, 10]
Robot Data: [10, 225, 33, 15, 14, 98, 1400, -1850, 55, 16]
Robot Data: [7, 189, 27, 15, 14, 98, 1400, -1850, 58, 13]
Robot Data: [8, 160, 22, 18, 14, 98, 1400, -1850, 57, 14]
Robot Data: [9, 43, 22, 19, 14, 98, 1400, -1850, 55, 16]
Robot Data: [12, 6, 22, 22, 14, 98, 1400, -1850, 56, 15]
Robot Data: [13, 3, 29, 24, 14, 98, 1400, -1850, 58, 13]
Robot Data: [14, 1, 41, 25, 14, 98, 1400, -1850, 55, 16]
Robot Data: [17, 3, 61, 30, 14, 98, 1400, -1717, 54, 17]
Robot Data: [18, 4, 76, 32, 15, 98, 1400, -1584, 44, 19]
Robot Data: [21, 3, 100, 36, 14, 98, 1400, -1451, 43, 27]
Robot Data: [21, 3, 120, 37, 14, 98, 1400, -1318, 39, 30]
Robot Data: [28, 3, 140, 37, 14, 98, 1400, -1185, 38, 32]
Robot Data: [28, 6, 164, 37, 13, 98, 1400, -1052, 40, 37]
Robot Data: [34, 5, 182, 37, 14, 98, 1400, -919, 35, 36]
Robot Data: [37, 7, 197, 37, 14, 98, 1400, -786, 34, 37]
Robot Data: [42, 8, 211, 42, 15, 98, 1400, -653, 30, 33]
Robot Data: [43, 9, 220, 43, 14, 98, 1400, -520, 31, 39]
Robot Data: [47, 10, 227, 44, 14, 98, 1400, -387, 30, 40]
Robot Data: [47, 11, 232, 44, 14, 98, 1400, -254, 30, 40]
Robot Data: [54, 11, 235, 47, 14, 98, 1400, -121, 30, 40]
Robot Data: [55, 13, 240, 48, 14, 98, 1400, 0, 30, 40]
Robot Data: [57, 13, 235, 49, 14, 98, 1400, 0, 30, 40]
Robot Data: [60, 14, 234, 53, 14, 114, 1400, 0, 32, 38]
Robot Data: [62, 14, 232, 54, 13, 114, 1400, 133, 36, 42]
Robot Data: [60, 15, 233, 54, 14, 114, 1400, 266, 30, 41]
Robot Data: [59, 15, 229, 54, 14, 114, 1400, 399, 25, 46]
Robot Data: [61, 15, 222, 56, 14, 114, 1400, 532, 24, 48]
Robot Data: [62, 15, 217, 58, 13, 114, 1400, 665, 28, 51]
Robot Data: [65, 15, 207, 61, 14, 114, 1400, 798, 20, 52]
Robot Data: [63, 12, 192, 63, 14, 114, 1400, 931, 19, 53]
Robot Data: [67, 13, 180, 67, 14, 114, 1400, 1064, 17, 55]
Robot Data: [66, 15, 164, 73, 14, 114, 1400, 1197, 14, 58]
Robot Data: [61, 12, 145, 78, 14, 114, 1400, 1330, 10, 62]
Robot Data: [65, 10, 124, 87, 14, 114, 1400, 1463, 13, 59]
Robot Data: [61, 10, 107, 94, 15, 114, 1400, 1596, 7, 58]
Robot Data: [60, 8, 95, 97, 14, 114, 1400, 1729, 8, 63]
Robot Data: [55, 6, 106, 96, 14, 114, 1400, 1850, 13, 58]
Robot Data: [49, 4, 126, 92, 14, 114, 1400, 1850, 12, 59]
Robot Data: [48, 3, 125, 92, 14, 114, 1400, 1850, 14, 57]
Robot Data: [46, 3, 130, 91, 14, 114, 1400, 1850, 18, 53]
Robot Data: [40, 3, 150, 91, 14, 114, 1400, 1850, 17, 54]
Robot Data: [35, 2, 166, 92, 15, 114, 1400, 1850, 13, 50]
Robot Data: [33, 3, 188, 94, 14, 114, 1400, 1850, 17, 53]
Robot Data: [31, 3, 206, 96, 13, 114, 1400, 1850, 22, 55]
Robot Data: [25, 4, 225, 95, 14, 114, 1400, 1850, 19, 52]
Robot Data: [20, 3, 242, 94, 14, 114, 1400, 1850, 15, 56]
Robot Data: [19, 5, 267, 93, 14, 114, 1400, 1850, 15, 56]
Robot Data: [13, 5, 291, 90, 13, 114, 1400, 1850, 17, 61]
Robot Data: [10, 4, 321, 89, 15, 114, 1400, 1850, 10, 54]
Robot Data: [9, 4, 357, 86, 14, 114, 1400, 1850, 14, 57]
Robot Data: [7, 3, 396, 83, 13, 114, 1400, 1850, 20, 59]
Robot Data: [5, 3, 416, 78, 14, 114, 1400, 1850, 14, 58]
Robot Data: [5, 4, 406, 72, 14, 114, 1400, 1850, 12, 60]
Robot Data: [4, 3, 382, 66, 14, 114, 1400, 1850, 15, 58]
Robot Data: [3, 3, 353, 61, 14, 114, 1400, 1850, 16, 56]
Robot Data: [3, 4, 327, 54, 15, 114, 1400, 1850, 12, 52]
Robot Data: [5, 4, 309, 46, 15, 114, 1400, 1850, 12, 52]
Robot Data: [4, 5, 289, 38, 13, 114, 1400, 1850, 21, 57]
Robot Data: [5, 8, 272, 30, 15, 114, 1400, 1850, 13, 50]
Robot Data: [5, 13, 238, 23, 14, 114, 1400, 1850, 15, 55]
Robot Data: [4, 17, 227, 18, 13, 114, 1400, 1850, 21, 57]
Robot Data: [7, 25, 227, 13, 14, 114, 1400, 1717, 17, 54]
Robot Data: [7, 34, 213, 8, 15, 114, 1400, 1584, 15, 48]
Robot Data: [9, 46, 196, 5, 14, 114, 1400, 1451, 24, 46]
Robot Data: [8, 58, 179, 4, 14, 114, 1400, 1318, 25, 45]
Robot Data: [7, 71, 163, 3, 14, 114, 1400, 1185, 35, 35]
Robot Data: [6, 83, 147, 4, 14, 114, 1400, 1052, 37, 33]
Robot Data: [5, 93, 133, 4, 13, 114, 1400, 919, 41, 37]
Robot Data: [5, 102, 125, 5, 14, 114, 1400, 786, 37, 34]
Robot Data: [4, 109, 118, 5, 13, 114, 1400, 653, 43, 36]
Robot Data: [4, 115, 112, 5, 14, 114, 1400, 520, 39, 33]
Robot Data: [6, 123, 112, 7, 14, 114, 1400, 387, 39, 33]
Robot Data: [5, 124, 108, 6, 14, 114, 1400, 254, 41, 31]
Robot Data: [5, 123, 104, 7, 14, 114, 1400, 121, 41, 31]
Robot Data: [5, 130, 109, 7, 14, 114, 1400, 0, 41, 31]
Robot Data: [5, 123, 107, 7, 14, 114, 1400, 0, 39, 33]
Robot Data: [7, 123, 110, 7, 13, 115, 1400, 0, 43, 37]
Robot Data: [5, 117, 109, 8, 15, 115, 1400, 0, 38, 27]
Robot Data: [5, 117, 115, 7, 14, 115, 1400, 0, 39, 33]
Robot Data: [7, 116, 118, 7, 14, 115, 1400, 0, 37, 35]
Robot Data: [6, 111, 118, 7, 13, 115, 1400, 0, 36, 44]
Robot Data: [6, 107, 123, 7, 14, 115, 1400, 0, 29, 44]
Robot Data: [5, 107, 122, 7, 14, 115, 1400, 0, 30, 43]
Robot Data: [5, 105, 121, 7, 13, 115, 1400, 0, 36, 45]
Robot Data: [7, 107, 120, 7, 14, 115, 1400, 0, 36, 38]
Robot Data: [6, 110, 120, 8, 15, 115, 1400, 0, 32, 35]
Robot Data: [6, 109, 117, 8, 14, 115, 1400, 0, 37, 36]
Robot Data: [6, 113, 115, 9, 14, 115, 1400, 0, 39, 35]
Robot Data: [7, 114, 115, 9, 14, 115, 1400, 0, 42, 31]
Robot Data: [7, 113, 113, 9, 14, 115, 1400, 0, 42, 32]
Robot Data: [7, 112, 112, 9, 14, 115, 1400, 0, 40, 34]
Robot Data: [7, 109, 112, 9, 13, 115, 1400, 0, 42, 39]
Robot Data: [7, 107, 114, 10, 15, 115, 1400, 0, 31, 36]
Robot Data: [7, 106, 117, 9, 14, 115, 1400, 0, 37, 36]
Robot Data: [6, 104, 117, 10, 14, 115, 1400, 0, 37, 37]
Robot Data: [6, 101, 117, 8, 15, 115, 1400, 0, 33, 33]
Robot Data: [8, 102, 118, 10, 14, 115, 1400, 0, 32, 40]
Robot Data: [9, 103, 117, 10, 14, 115, 1400, 0, 35, 37]
Robot Data: [9, 103, 116, 10, 14, 115, 1400, 0, 34, 38]
Robot Data: [11, 101, 113, 11, 13, 115, 1400, 0, 40, 40]
Robot Data: [8, 105, 116, 11, 14, 115, 1400, 0, 39, 35]
Robot Data: [10, 105, 113, 10, 13, 115, 1400, 0, 44, 37]
Robot Data: [10, 101, 113, 11, 14, 115, 1400, 0, 39, 36]
Robot Data: [10, 105, 118, 12, 14, 115, 1400, 0, 37, 37]
Robot Data: [10, 100, 115, 10, 14, 115, 1400, 0, 37, 37]
Robot Data: [10, 101, 117, 13, 14, 115, 1400, 0, 37, 37]
Robot Data: [10, 102, 117, 13, 15, 115, 1400, 0, 29, 37]
Robot Data: [10, 98, 117, 12, 14, 115, 1400, 0, 37, 36]
Robot Data: [12, 101, 119, 13, 14, 115, 1400, 0, 37, 37]
Robot Data: [14, 100, 119, 13, 14, 115, 1400, 0, 35, 39]
Robot Data: [12, 98, 117, 13, 14, 115, 1400, 0, 35, 38]
Robot Data: [11, 98, 117, 13, 14, 115, 1400, 0, 35, 38]
Robot Data: [11, 99, 117, 14, 14, 115, 1400, 0, 37, 36]
Robot Data: [13, 96, 114, 14, 14, 115, 1400, 0, 37, 37]
Robot Data: [13, 93, 117, 14, 13, 115, 1400, 0, 42, 39]
Robot Data: [13, 89, 116, 15, 15, 115, 1400, 0, 35, 32]
Robot Data: [14, 83, 121, 14, 13, 115, 1400, 0, 38, 43]
Robot Data: [14, 70, 124, 14, 14, 115, 1400, 0, 36, 39]
Robot Data: [15, 53, 122, 15, 14, 115, 1400, 0, 34, 41]
Robot Data: [15, 35, 120, 15, 14, 115, 1400, 0, 32, 42]
Robot Data: [15, 22, 116, 16, 14, 115, 1400, 0, 34, 40]
Robot Data: [14, 16, 115, 16, 14, 115, 1400, 0, 38, 37]
Robot Data: [14, 15, 115, 16, 14, 115, 1400, 0, 41, 33]
Robot Data: [16, 9, 110, 17, 14, 115, 1400, 0, 42, 32]
Robot Data: [16, 5, 113, 18, 14, 115, 1400, 0, 40, 34]
Robot Data: [16, 4, 113, 18, 14, 115, 1400, 0, 39, 36]
Robot Data: [19, 4, 112, 18, 14, 115, 1400, 0, 37, 37]
Robot Data: [18, 4, 115, 18, 14, 115, 1400, 0, 35, 39]
Robot Data: [21, 3, 118, 19, 14, 115, 1400, 0, 34, 41]
Robot Data: [20, 4, 118, 20, 14, 115, 1400, 0, 34, 41]
Robot Data: [20, 4, 114, 19, 14, 115, 1400, 0, 34, 41]
Robot Data: [21, 4, 113, 20, 15, 115, 1400, 0, 36, 31]
Robot Data: [22, 4, 112, 22, 14, 115, 1400, 0, 36, 37]
Robot Data: [21, 4, 112, 22, 14, 115, 1400, 0, 39, 35]
Robot Data: [23, 4, 112, 22, 14, 115, 1400, 0, 42, 31]
Robot Data: [23, 4, 111, 24, 14, 115, 1400, 0, 40, 34]
Robot Data: [24, 4, 112, 23, 14, 115, 1400, 0, 42, 31]
Robot Data: [25, 6, 115, 25, 14, 115, 1400, 0, 38, 36]
Robot Data: [27, 6, 117, 26, 14, 115, 1400, 0, 38, 35]
Robot Data: [29, 5, 117, 26, 13, 115, 1400, 0, 42, 39]
Robot Data: [27, 6, 118, 26, 13, 115, 1400, 0, 43, 39]
Robot Data: [28, 5, 121, 26, 13, 115, 1400, 0, 43, 40]
Robot Data: [30, 7, 122, 28, 13, 115, 1400, 0, 44, 41]
Robot Data: [32, 7, 123, 28, 13, 115, 1400, 0, 44, 41]
Robot Data: [33, 7, 125, 28, 13, 115, 1400, 0, 45, 42]
Robot Data: [34, 7, 125, 29, 15, 115, 1400, 0, 36, 36]
Robot Data: [36, 8, 128, 31, 15, 115, 1400, 0, 36, 36]
Robot Data: [38, 10, 132, 31, 14, 115, 1400, 0, 41, 37]
Robot Data: [40, 10, 133, 33, 15, 116, 1400, 0, 35, 35]
Robot Data: [40, 10, 133, 33, 15, 116, 1400, 0, 31, 38]
Robot Data: [43, 12, 137, 34, 14, 116, 1400, 0, 36, 39]
Robot Data: [44, 11, 139, 36, 14, 116, 1400, 0, 34, 41]
Robot Data: [46, 11, 137, 36, 15, 116, 1400, 0, 31, 37]
Robot Data: [49, 13, 134, 39, 14, 116, 1400, 0, 38, 37]
Robot Data: [49, 14, 133, 39, 14, 116, 1400, 0, 39, 35]
Robot Data: [50, 13, 133, 42, 14, 116, 1400, 0, 39, 36]
Robot Data: [55, 13, 133, 43, 14, 116, 1400, 0, 41, 34]
Robot Data: [54, 15, 134, 43, 14, 116, 1400, 0, 37, 38]
Robot Data: [58, 15, 137, 46, 14, 116, 1400, 0, 39, 35]
Robot Data: [61, 18, 138, 48, 14, 116, 1400, 0, 39, 36]
Robot Data: [64, 17, 140, 50, 14, 116, 1400, 133, 35, 39]
Robot Data: [65, 18, 140, 51, 13, 116, 1400, 266, 34, 49]
Robot Data: [69, 20, 142, 53, 15, 116, 1400, 399, 21, 46]
Robot Data: [70, 19, 139, 56, 13, 116, 1400, 532, 25, 57]
Robot Data: [72, 22, 139, 58, 14, 116, 1400, 665, 21, 55]
Robot Data: [73, 21, 133, 62, 14, 116, 1400, 798, 21, 54]
Robot Data: [72, 22, 126, 67, 14, 116, 1400, 931, 17, 58]
Robot Data: [71, 20, 115, 73, 15, 116, 1400, 1064, 12, 56]
Robot Data: [71, 20, 107, 81, 15, 116, 1400, 1197, 13, 53]
Robot Data: [69, 16, 98, 91, 14, 116, 1400, 1330, 13, 61]
Robot Data: [67, 14, 101, 98, 14, 116, 1400, 1463, 15, 58]
Robot Data: [64, 13, 108, 105, 14, 116, 1400, 1596, 15, 58]
Robot Data: [58, 10, 108, 106, 14, 116, 1400, 1729, 13, 60]
Robot Data: [54, 7, 108, 104, 15, 116, 1400, 1850, 9, 56]
Robot Data: [54, 6, 116, 103, 14, 116, 1400, 1850, 13, 60]
Robot Data: [57, 3, 135, 103, 13, 116, 1400, 1850, 18, 61]
Robot Data: [54, 4, 156, 104, 15, 116, 1400, 1850, 11, 55]
Robot Data: [48, 2, 179, 104, 14, 116, 1400, 1850, 14, 58]
Robot Data: [45, 1, 202, 107, 14, 116, 1400, 1850, 16, 56]
Robot Data: [42, 2, 225, 109, 14, 116, 1400, 1850, 18, 54]
Robot Data: [34, 1, 245, 110, 14, 116, 1400, 1850, 18, 55]
Robot Data: [32, 1, 269, 111, 14, 116, 1400, 1850, 16, 56]
Robot Data: [27, 0, 292, 111, 14, 116, 1400, 1850, 14, 58]
Robot Data: [23, 0, 319, 110, 13, 116, 1400, 1850, 20, 60]
Robot Data: [20, 1, 354, 108, 15, 116, 1400, 1850, 13, 53]
Robot Data: [16, 1, 393, 106, 14, 116, 1400, 1850, 16, 56]
Robot Data: [12, 0, 434, 102, 14, 116, 1400, 1850, 18, 54]
Robot Data: [12, 0, 471, 99, 14, 116, 1400, 1850, 16, 56]
Robot Data: [7, 1, 484, 92, 14, 116, 1400, 1850, 16, 56]
Robot Data: [6, 0, 470, 85, 13, 116, 1400, 1850, 18, 62]
Robot Data: [4, 1, 440, 79, 15, 116, 1400, 1850, 11, 55]
Robot Data: [4, 2, 412, 70, 14, 116, 1400, 1850, 14, 58]
Robot Data: [3, 3, 385, 66, 14, 116, 1400, 1850, 18, 54]
Robot Data: [2, 3, 355, 58, 14, 116, 1400, 1850, 18, 55]
Robot Data: [1, 5, 284, 49, 15, 116, 1400, 1850, 14, 51]
Robot Data: [0, 8, 275, 41, 14, 116, 1400, 1850, 15, 56]
Robot Data: [0, 12, 278, 32, 14, 116, 1400, 1850, 15, 56]
Robot Data: [0, 14, 288, 23, 14, 116, 1400, 1850, 15, 56]
Robot Data: [0, 14, 271, 16, 14, 116, 1400, 1717, 17, 54]
Robot Data: [0, 11, 250, 11, 14, 116, 1400, 1584, 25, 46]
Robot Data: [1, 11, 228, 7, 14, 116, 1400, 1451, 28, 43]
Robot Data: [1, 11, 214, 5, 13, 116, 1400, 1318, 35, 44]
Robot Data: [2, 10, 192, 3, 14, 116, 1400, 1185, 35, 37]
Robot Data: [1, 10, 179, 3, 14, 116, 1400, 1052, 38, 34]
Robot Data: [0, 9, 165, 1, 14, 116, 1400, 919, 36, 36]
Robot Data: [1, 8, 152, 1, 14, 116, 1400, 786, 38, 34]
Robot Data: [2, 8, 148, 1, 14, 116, 1400, 653, 36, 36]
Robot Data: [1, 7, 140, 2, 15, 116, 1400, 520, 34, 30]
Robot Data: [2, 8, 137, 1, 14, 116, 1400, 387, 39, 32]
Robot Data: [1, 7, 133, 0, 13, 116, 1400, 254, 45, 34]
Robot Data: [1, 8, 131, 1, 14, 116, 1400, 121, 41, 31]
