Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
17,6,6,15,53,20,4800,0,93,108,0,0,3070,32,2,6966,1238.809645286424,853.6156039872,0.0,3.348,3.888,1,4,2.23,942.5338960692189
25,6,8,18,52,20,4520,0,83,89,-1,-1,3071,43,7,7018,1248.057147662952,803.82136042128,0.0,2.988,3.2039999999999997,1,4,2.24,924.7502376527805
28,6,7,24,49,20,4240,0,79,78,-1,-1,3072,52,4,7067,1256.771140286988,754.02711685536,0.0,2.844,2.808,1,4,2.25,871.3992624036067
32,7,8,26,46,20,3960,0,77,65,-1,-1,3073,58,6,7113,1264.951623158532,704.23287328944,0.0,2.772,2.34,1,4,2.26,818.0482871544147
37,8,8,29,45,20,3680,0,59,53,-1,-1,3074,66,8,7158,1272.954269445912,654.43862972352,0.0,2.1239999999999997,1.908,1,4,2.27,800.2646287379818
43,10,9,32,40,20,3400,0,58,59,-1,-1,3075,75,11,7198,1280.067732812472,604.6443861576,0.0,2.0879999999999996,2.1239999999999997,1,4,2.28,711.3463366560305
46,11,9,38,38,20,3120,0,42,54,-1,-1,3076,84,8,7236,1286.825523010704,554.85014259168,0.0,1.5119999999999998,1.944,1,4,2.29,675.7790198231831
50,12,13,44,38,20,2840,0,26,32,-1,-1,3077,94,6,7274,1293.583313208936,505.05589902576,0.0,0.9359999999999999,1.152,1,4,2.3,675.7790198232132
51,12,13,49,33,20,2560,0,32,23,-1,-1,3078,100,2,7307,1299.451920486348,455.26165545984,0.0,1.152,0.828,1,4,2.31,586.8607277411776
61,14,18,56,29,4,2280,0,30,16,0,0,3079,117,5,7336,1304.609181427104,405.46741189392,0.0,1.0799999999999998,0.576,0,4,2.32,515.7260940756142
67,16,20,63,26,4,2300,-303,47,23,0,0,3080,130,4,7362,1309.232932615368,409.0241435772,-41.164714285671,1.692,0.828,0,4,2.33,462.3751188264016
70,18,23,68,24,4,2300,-606,57,25,0,0,3081,138,2,7386,1313.501010635304,409.0241435772,-82.329428571342,2.052,0.8999999999999999,0,4,2.34,426.8078019936047
75,21,25,73,24,4,2300,-909,59,22,0,0,3082,148,2,7410,1317.76908865524,409.0241435772,-123.49414285701302,2.1239999999999997,0.7919999999999999,0,4,2.35,426.80780199358577
84,26,29,77,24,4,2300,-1212,68,12,0,0,3083,161,7,7434,1322.037166675176,409.0241435772,-164.658857142684,2.448,0.43199999999999994,0,4,2.36,426.8078019936047
94,29,27,78,23,4,2300,-1515,78,9,0,0,3084,172,16,7457,1326.127408110948,409.0241435772,-205.82357142835502,2.808,0.32399999999999995,0,4,2.37,409.0241435771892
106,36,27,78,22,4,2300,-1818,82,12,0,0,3085,184,28,7479,1330.039812962556,409.0241435772,-246.98828571402603,2.952,0.43199999999999994,0,4,2.38,391.24048516081
125,49,24,78,21,4,2300,-2121,93,11,0,0,3086,203,47,7500,1333.77438123,409.0241435772,-288.15299999969704,3.348,0.39599999999999996,0,4,2.39,373.45682674439604
145,61,20,75,22,4,2300,-2424,93,5,0,0,3087,220,70,7522,1337.686786081608,409.0241435772,-329.317714285368,3.348,0.18,0,4,2.4,391.24048516081
162,80,14,72,20,4,2300,-2727,104,10,0,0,3088,234,90,7542,1341.243517764888,409.0241435772,-370.482428571039,3.7439999999999998,0.36,0,4,2.41,355.6731683279995
165,103,11,66,22,4,2300,-3030,98,4,0,0,3089,231,99,7564,1345.155922616496,409.0241435772,-411.64714285671005,3.5279999999999996,0.144,0,4,2.42,391.2404851607873
167,132,11,59,21,4,2300,-3108,102,9,0,0,3090,226,108,7585,1348.89049088394,409.0241435772,-422.243999999556,3.6719999999999997,0.32399999999999995,0,4,2.43,373.45682674439604
165,166,17,49,22,4,2300,-3108,90,16,0,0,3091,214,116,7607,1352.802895735548,409.0241435772,-422.243999999556,3.2399999999999998,0.576,0,4,2.44,391.24048516081
166,203,19,43,22,4,2300,-3108,84,23,0,0,3092,209,123,7629,1356.715300587156,409.0241435772,-422.243999999556,3.0239999999999996,0.828,0,4,2.45,391.2404851607926
168,238,21,36,23,4,2300,-3108,78,22,0,0,3093,204,132,7652,1360.805542022928,409.0241435772,-422.243999999556,2.808,0.7919999999999999,0,4,2.46,409.0241435772073
167,274,24,27,22,4,2300,-3108,82,25,0,0,3094,194,140,7674,1364.717946874536,409.0241435772,-422.243999999556,2.952,0.8999999999999999,0,4,2.47,391.2404851607926
169,331,31,23,22,4,2300,-3108,79,30,0,0,3095,192,146,7696,1368.630351726144,409.0241435772,-422.243999999556,2.844,1.0799999999999998,0,4,2.48,391.24048516081
165,400,33,15,23,4,2300,-3108,78,24,0,0,3096,180,150,7719,1372.720593161916,409.0241435772,-422.243999999556,2.808,0.8639999999999999,0,4,2.49,409.0241435771892
157,424,27,12,23,4,2300,-3108,84,18,0,0,3097,169,145,7742,1376.810834597688,409.0241435772,-422.243999999556,3.0239999999999996,0.6479999999999999,0,4,2.5,409.0241435772073
147,399,23,12,22,4,2300,-3108,91,19,0,0,3098,159,135,7764,1380.723239449296,409.0241435772,-422.243999999556,3.276,0.6839999999999999,0,4,2.51,391.24048516081
137,371,24,14,23,4,2300,-3108,89,15,0,0,3099,151,123,7787,1384.813480885068,409.0241435772,-422.243999999556,3.2039999999999997,0.5399999999999999,0,4,2.52,409.0241435771892
119,335,21,18,23,4,2300,-3108,87,17,0,0,3100,137,101,7810,1388.90372232084,409.0241435772,-422.243999999556,3.1319999999999997,0.612,0,4,2.53,409.0241435772073
88,310,20,16,22,4,2300,-3108,91,20,0,0,3101,104,72,7832,1392.816127172448,409.0241435772,-422.243999999556,3.276,0.72,0,4,2.54,391.2404851607926
70,275,19,19,23,4,2300,-2805,83,21,0,0,3102,89,51,7855,1396.90636860822,409.0241435772,-381.07928571388504,2.988,0.7559999999999999,0,4,2.55,409.0241435772073
52,213,18,23,23,4,2300,-2502,72,32,0,0,3103,75,29,7878,1400.996610043992,409.0241435772,-339.91457142821406,2.5919999999999996,1.152,0,4,2.56,409.0241435771892
32,204,15,26,23,4,2300,-2199,62,43,0,0,3104,58,6,7901,1405.086851479764,409.0241435772,-298.749857142543,2.2319999999999998,1.5479999999999998,0,4,2.57,409.0241435772073
18,175,14,27,24,4,2300,-1896,48,48,0,0,3105,45,-9,7925,1409.3549294997,409.0241435772,-257.58514285687204,1.7279999999999998,1.7279999999999998,0,4,2.58,426.80780199358577
11,146,11,29,22,4,2300,-1593,50,62,0,0,3106,40,-18,7947,1413.267334351308,409.0241435772,-216.42042857120103,1.7999999999999998,2.2319999999999998,0,4,2.59,391.24048516081
23,132,10,30,23,4,2300,-1290,39,65,0,0,3107,53,-7,7970,1417.35757578708,409.0241435772,-175.25571428553002,1.404,2.34,0,4,2.6,409.0241435771892
33,119,9,30,23,4,2300,-987,37,68,0,0,3108,63,3,7993,1421.447817222852,409.0241435772,-134.090999999859,1.3319999999999999,2.448,0,4,2.61,409.02414357723006
40,113,11,30,23,4,2300,-684,38,67,0,0,3109,70,10,8016,1425.538058658624,409.0241435772,-92.92628571418801,1.3679999999999999,2.412,0,4,2.62,409.0241435771892
40,106,9,30,23,4,2300,-381,39,65,0,0,3110,70,10,8039,1429.628300094396,409.0241435772,-51.761571428517,1.404,2.34,0,4,2.63,409.0241435772073
43,106,10,34,22,4,2300,-78,45,67,0,0,3111,77,9,8061,1433.540704946004,409.0241435772,-10.596857142846002,1.6199999999999999,2.412,0,4,2.64,391.2404851607926
46,113,12,36,23,4,2020,0,30,45,0,0,3112,82,10,8084,1437.630946381776,359.22990001128,0.0,1.0799999999999998,1.6199999999999999,0,4,2.65,409.0241435772073
48,117,13,39,22,4,2000,0,39,40,0,0,3113,87,9,8106,1441.543351233384,355.673168328,0.0,1.404,1.44,0,4,2.66,391.2404851607926
49,125,13,43,20,5,2000,0,52,40,0,0,3114,92,6,8126,1445.100082916664,355.673168328,0.0,1.8719999999999999,1.44,0,5,2.67,355.6731683279925
46,131,19,45,20,5,2000,0,53,39,0,0,3115,91,1,8146,1448.656814599944,355.673168328,0.0,1.908,1.404,0,5,2.68,355.6731683279995
47,134,19,47,22,5,2000,0,45,32,0,0,3116,94,0,8168,1452.569219451552,355.673168328,0.0,1.6199999999999999,1.152,0,5,2.69,391.24048516081
53,136,21,51,20,5,2000,0,50,40,0,0,3117,104,2,8188,1456.125951134832,355.673168328,0.0,1.7999999999999998,1.44,0,5,2.7,355.6731683279768
58,133,20,54,19,5,2000,-303,58,40,0,0,3118,112,4,8207,1459.504846233948,355.673168328,-41.164714285671,2.0879999999999996,1.44,0,5,2.71,337.88950991161795
63,134,22,57,20,5,2000,-606,62,29,0,0,3119,120,6,8227,1463.061577917228,355.673168328,-82.329428571342,2.2319999999999998,1.0439999999999998,0,5,2.72,355.6731683279995
63,133,25,57,20,5,2000,-909,72,19,0,0,3120,120,6,8247,1466.618309600508,355.673168328,-123.49414285701302,2.5919999999999996,0.6839999999999999,0,5,2.73,355.6731683279925
64,126,24,59,20,5,2000,-1212,79,13,0,0,3121,123,5,8267,1470.175041283788,355.673168328,-164.658857142684,2.844,0.46799999999999997,0,5,2.74,355.6731683279995
70,115,23,59,19,5,2000,-1515,89,10,0,0,3122,129,11,8286,1473.553936382904,355.673168328,-205.82357142835502,3.2039999999999997,0.36,0,5,2.75,337.88950991161795
73,102,22,58,19,5,2000,-1818,92,8,0,0,3123,131,15,8305,1476.93283148202,355.673168328,-246.98828571402603,3.312,0.288,0,5,2.76,337.8895099115952
81,85,18,55,20,5,2000,-2121,89,5,0,0,3124,136,26,8325,1480.4895631653,355.673168328,-288.15299999969704,3.2039999999999997,0.18,0,5,2.77,355.6731683279995
94,67,14,52,19,5,2000,-2424,92,9,0,0,3125,146,42,8344,1483.868458264416,355.673168328,-329.317714285368,3.312,0.32399999999999995,0,5,2.78,337.8895099115952
111,61,10,49,20,5,2000,-2727,87,8,0,0,3126,160,62,8364,1487.425189947696,355.673168328,-370.482428571039,3.1319999999999997,0.288,0,5,2.79,355.6731683279995
121,83,6,45,20,5,2000,-3030,91,3,0,0,3127,166,76,8384,1490.981921630976,355.673168328,-411.64714285671005,3.276,0.10799999999999998,0,5,2.8,355.67316832801527
114,80,4,40,20,5,2000,-3108,89,6,0,0,3128,154,74,8404,1494.538653314256,355.673168328,-422.243999999556,3.2039999999999997,0.21599999999999997,0,5,2.81,355.6731683279768
111,93,4,39,20,5,2000,-3108,87,7,0,0,3129,150,72,8424,1498.095384997536,355.673168328,-422.243999999556,3.1319999999999997,0.252,0,5,2.82,355.67316832801527
111,111,1,33,19,5,2000,-3108,86,17,0,0,3130,144,78,8443,1501.474280096652,355.673168328,-422.243999999556,3.0959999999999996,0.612,0,5,2.83,337.8895099115802
108,133,1,26,20,5,2000,-3108,75,20,0,0,3131,134,82,8463,1505.031011779932,355.673168328,-422.243999999556,2.6999999999999997,0.72,0,5,2.84,355.67316832801527
105,155,1,20,20,5,2000,-3108,76,19,0,0,3132,125,85,8483,1508.587743463212,355.673168328,-422.243999999556,2.7359999999999998,0.6839999999999999,0,5,2.85,355.6731683279995
100,183,1,15,20,5,2000,-3108,76,19,0,0,3133,115,85,8503,1512.144475146492,355.673168328,-422.243999999556,2.7359999999999998,0.6839999999999999,0,5,2.86,355.6731683279925
92,226,1,10,20,5,2000,-3108,74,21,0,0,3134,102,82,8523,1515.701206829772,355.673168328,-422.243999999556,2.6639999999999997,0.7559999999999999,0,5,2.87,355.6731683279995
83,248,1,8,20,5,2000,-3108,75,21,0,0,3135,91,75,8543,1519.257938513052,355.673168328,-422.243999999556,2.6999999999999997,0.7559999999999999,0,5,2.88,355.67316832801527
74,219,2,5,20,5,2000,-3108,82,13,0,0,3136,79,69,8563,1522.814670196332,355.673168328,-422.243999999556,2.952,0.46799999999999997,0,5,2.89,355.6731683279768
68,192,4,4,21,5,2000,-3108,79,8,0,0,3137,72,64,8584,1526.549238463776,355.673168328,-422.243999999556,2.844,0.288,0,5,2.9,373.45682674441264
55,174,8,1,20,5,2000,-3108,84,10,0,0,3138,56,54,8604,1530.105970147056,355.673168328,-422.243999999556,3.0239999999999996,0.36,0,5,2.91,355.6731683279995
44,156,13,1,19,5,2000,-3108,84,18,0,0,3139,45,43,8623,1533.484865246172,355.673168328,-422.243999999556,3.0239999999999996,0.6479999999999999,0,5,2.92,337.8895099115952
31,126,23,1,20,5,2000,-2805,77,18,0,0,3140,32,30,8643,1537.041596929452,355.673168328,-381.07928571388504,2.772,0.6479999999999999,0,5,2.93,355.6731683279995
19,124,49,1,21,5,2000,-2502,66,22,0,0,3141,20,18,8664,1540.776165196896,355.673168328,-339.91457142821406,2.376,0.7919999999999999,0,5,2.94,373.45682674441264
10,110,80,0,21,5,2000,-2199,53,34,0,0,3142,10,10,8685,1544.51073346434,355.673168328,-298.749857142543,1.908,1.224,0,5,2.95,373.45682674439604
5,95,119,0,20,5,2000,-1896,47,47,0,0,3143,5,5,8705,1548.06746514762,355.673168328,-257.58514285687204,1.692,1.692,0,5,2.96,355.6731683279925
3,81,163,1,20,5,2000,-1593,43,51,0,0,3144,4,2,8725,1551.6241968309,355.673168328,-216.42042857120103,1.5479999999999998,1.8359999999999999,0,5,2.97,355.6731683279995
2,70,194,1,21,5,2000,-1290,28,58,0,0,3145,3,1,8746,1555.358765098344,355.673168328,-175.25571428553002,1.008,2.0879999999999996,0,5,2.98,373.45682674441264
2,63,219,1,20,5,2000,-987,31,61,0,0,3146,3,1,8766,1558.915496781624,355.673168328,-134.090999999859,1.1159999999999999,2.1959999999999997,0,5,2.99,355.6731683279768
2,60,231,1,20,5,2000,-684,31,61,0,0,3147,3,1,8786,1562.472228464904,355.673168328,-92.92628571418801,1.1159999999999999,2.1959999999999997,0,5,3.0,355.67316832801527
2,56,235,1,20,5,2000,-381,37,55,0,0,3148,3,1,8806,1566.028960148184,355.673168328,-51.761571428517,1.3319999999999999,1.9799999999999998,0,5,3.01,355.67316832801527
1,57,237,1,20,5,2000,-78,36,56,0,0,3149,2,0,8826,1569.585691831464,355.673168328,-10.596857142846002,1.2959999999999998,2.016,0,5,3.02,355.6731683279768
2,58,232,1,20,5,2000,0,40,52,0,0,3150,3,1,8846,1573.142423514744,355.673168328,0.0,1.44,1.8719999999999999,0,5,3.03,355.67316832801527
1,62,225,1,20,5,2000,0,43,49,0,0,3151,2,0,8866,1576.699155198024,355.673168328,0.0,1.5479999999999998,1.7639999999999998,0,5,3.04,355.6731683279995
0,64,217,1,20,21,2280,0,54,61,153,4,3152,1,-1,8886,1580.255886881304,405.46741189392,0.0,1.944,2.1959999999999997,1,5,3.05,355.6731683279925
2,67,207,1,21,21,2560,0,63,77,140,4,3153,3,1,8907,1583.990455148748,455.26165545984,0.0,2.268,2.772,1,5,3.06,373.45682674439604
2,68,197,1,22,21,2840,0,77,90,129,3,3154,3,1,8929,1587.902860000356,505.05589902576,0.0,2.772,3.2399999999999998,1,5,3.07,391.24048516081
2,71,183,1,23,21,3120,0,96,101,112,3,3155,3,1,8952,1591.993101436128,554.85014259168,0.0,3.4559999999999995,3.6359999999999997,1,5,3.08,409.0241435771892
2,76,176,1,27,21,3400,0,103,102,100,2,3156,3,1,8979,1596.794689208556,604.6443861576,0.0,3.7079999999999997,3.6719999999999997,1,5,3.09,480.1587772428195
2,78,164,1,30,21,3680,0,110,103,86,2,3157,3,1,9009,1602.129786733476,654.43862972352,0.0,3.9599999999999995,3.7079999999999997,1,5,3.1,533.5097524919879
3,80,154,2,32,21,3960,0,123,112,74,2,3158,5,1,9041,1607.820557426724,704.23287328944,0.0,4.428,4.032,1,5,3.11,569.0770693248063
4,83,148,0,36,21,4240,0,126,116,65,1,3159,4,4,9077,1614.222674456628,754.02711685536,0.0,4.536,4.175999999999999,1,5,3.12,640.21170299039
2,86,145,1,40,21,4520,0,127,121,59,1,3160,3,1,9117,1621.336137823188,803.82136042128,0.0,4.572,4.356,1,5,3.13,711.3463366560078
2,88,140,1,41,21,4800,0,138,139,52,1,3161,3,1,9158,1628.627437773912,853.6156039872,0.0,4.968,5.004,1,5,3.14,729.1299950723956
3,88,135,0,46,21,5080,0,134,134,47,1,3162,3,3,9204,1636.807920645456,903.40984755312,0.0,4.824,4.824,1,5,3.15,818.0482871544147
2,90,135,0,49,21,5360,0,138,142,45,1,3163,2,2,9253,1645.521913269492,953.20409111904,0.0,4.968,5.111999999999999,1,5,3.16,871.3992624035681
2,91,132,0,54,21,5640,0,134,142,41,1,3164,2,2,9307,1655.125088814348,1002.99833468496,0.0,4.824,5.111999999999999,1,5,3.17,960.3175544856163
2,92,132,1,53,21,5920,0,157,160,40,1,3165,3,1,9360,1664.55042777504,1052.79257825088,0.0,5.651999999999999,5.76,1,5,3.18,942.5338960691771
3,95,128,0,53,21,6200,0,177,177,33,0,3166,3,3,9413,1673.975766735732,1102.5868218168,0.0,6.372,6.372,1,5,3.19,942.5338960692189
3,95,124,1,59,21,6480,0,170,170,29,0,3167,4,2,9472,1684.468125201408,1152.38106538272,0.0,6.119999999999999,6.119999999999999,1,5,3.2,1049.235846567579
3,91,128,0,62,21,6760,0,173,181,37,1,3168,3,3,9534,1695.493993419576,1202.17530894864,0.0,6.228,6.515999999999999,1,5,3.21,1102.5868218168405
3,86,129,1,64,21,7040,0,182,192,43,1,3169,4,2,9598,1706.875534806072,1251.96955251456,0.0,6.552,6.911999999999999,1,5,3.22,1138.154138649562
3,92,132,0,70,21,7320,0,181,183,40,1,3170,3,3,9668,1719.324095697552,1301.76379608048,0.0,6.515999999999999,6.587999999999999,1,5,3.23,1244.8560891480195
2,92,129,1,70,21,7600,0,201,197,37,1,3171,3,1,9738,1731.772656589032,1351.5580396464,0.0,7.236,7.092,1,5,3.24,1244.856089147987
1,96,129,1,71,21,7880,0,214,207,33,0,3172,2,0,9809,1744.399054064676,1401.35228321232,0.0,7.704,7.451999999999999,1,5,3.25,1262.6397475644167
1,96,124,0,76,21,8160,0,213,207,28,0,3173,1,1,9885,1757.91463446114,1451.14652677824,0.0,7.667999999999999,7.451999999999999,1,5,3.26,1351.5580396464263
1,93,123,0,80,21,8440,0,212,213,30,0,3174,1,1,9965,1772.14156119426,1500.94077034416,0.0,7.632,7.667999999999999,1,5,3.27,1422.6926733119753
3,95,127,0,81,21,8720,0,220,232,32,0,3175,3,3,10046,1786.546324511544,1550.73501391008,0.0,7.919999999999999,8.351999999999999,1,5,3.28,1440.4763317284358
3,92,127,0,86,21,9000,0,222,228,35,1,3176,3,3,10132,1801.840270749648,1600.529257476,0.0,7.991999999999999,8.208,1,5,3.29,1529.3946238103547
3,90,125,0,89,21,9280,0,224,231,35,1,3177,3,3,10221,1817.667726740244,1650.32350104192,0.0,8.064,8.315999999999999,1,5,3.3,1582.7455990596372
1,90,139,1,93,21,9560,0,235,222,49,1,3178,2,0,10314,1834.206529067496,1700.11774460784,0.0,8.459999999999999,7.991999999999999,1,5,3.31,1653.8802327251533
0,85,141,1,90,21,9840,0,250,250,56,1,3179,1,-1,10404,1850.211821642256,1749.91198817376,0.0,9.0,9.0,1,5,3.32,1600.5292574760347
3,83,145,1,95,21,10120,0,250,250,62,1,3180,4,2,10499,1867.106297137836,1799.70623173968,0.0,9.0,9.0,1,5,3.33,1689.447549557969
2,78,147,1,97,21,10400,0,250,250,69,2,3181,3,1,10596,1884.356445801744,1849.5004753056,0.0,9.0,9.0,1,5,3.34,1725.014866390839
1,69,141,1,100,21,10680,0,250,250,72,2,3182,2,0,10696,1902.140104218144,1899.29471887152,0.0,9.0,9.0,1,5,3.35,1778.365841639952
0,77,137,0,102,21,10900,0,250,250,60,1,3183,0,0,10798,1920.279435802872,1938.4187673876,0.0,9.0,9.0,1,5,3.36,1813.9331584728484
0,76,157,0,106,21,10900,0,250,250,81,2,3184,0,0,10904,1939.130113724256,1938.4187673876,0.0,9.0,9.0,1,5,3.37,1885.0677921383542
0,68,165,1,105,21,10900,0,250,250,97,2,3185,1,-1,11009,1957.802955061476,1938.4187673876,0.0,9.0,9.0,1,5,3.38,1867.2841337220405
1,66,176,0,107,21,10900,0,250,250,110,3,3186,1,1,11116,1976.831469567024,1938.4187673876,0.0,9.0,9.0,1,5,3.39,1902.8514505547507
1,61,187,1,108,21,10900,0,248,250,126,3,3187,2,0,11224,1996.037820656736,1938.4187673876,0.0,8.927999999999999,9.0,1,5,3.4,1920.6351089712325
2,56,198,2,107,21,10900,0,244,250,142,4,3188,4,0,11331,2015.066335162284,1938.4187673876,0.0,8.783999999999999,9.0,1,5,3.41,1902.8514505547735
3,51,215,3,109,21,10900,0,235,250,164,4,3189,6,0,11440,2034.45052283616,1938.4187673876,0.0,8.459999999999999,9.0,1,5,3.42,1938.41876738763
1,44,225,3,107,21,10900,0,237,250,181,5,3190,4,-2,11547,2053.479037341708,1938.4187673876,0.0,8.532,9.0,1,5,3.43,1902.8514505547735
1,43,229,3,108,21,10900,0,225,250,186,5,3191,4,-2,11655,2072.68538843142,1938.4187673876,0.0,8.1,9.0,1,5,3.44,1920.6351089712325
1,42,236,4,109,21,10900,0,218,250,194,5,3192,5,-3,11764,2092.069576105296,1938.4187673876,0.0,7.847999999999999,9.0,1,5,3.45,1938.4187673875665
1,44,236,3,108,21,10900,0,220,250,192,5,3193,4,-2,11872,2111.275927195008,1938.4187673876,0.0,7.919999999999999,9.0,1,5,3.46,1920.6351089712325
0,42,274,3,108,21,10900,0,221,250,232,7,3194,3,-3,11980,2130.48227828472,1938.4187673876,0.0,7.9559999999999995,9.0,1,5,3.47,1920.6351089711472
0,42,279,3,108,21,10900,0,220,250,237,7,3195,3,-3,12088,2149.688629374432,1938.4187673876,0.0,7.919999999999999,9.0,1,5,3.48,1920.6351089712325
1,44,283,3,109,21,10900,0,219,250,239,7,3196,4,-2,12197,2169.072817048308,1938.4187673876,0.0,7.8839999999999995,9.0,1,5,3.49,1938.4187673875665
1,44,283,2,109,21,10900,0,220,250,239,7,3197,3,-1,12306,2188.457004722184,1938.4187673876,0.0,7.919999999999999,9.0,1,5,3.5,1938.4187673876527
1,45,279,3,109,21,10900,0,220,250,234,7,3198,4,-2,12415,2207.84119239606,1938.4187673876,0.0,7.919999999999999,9.0,1,5,3.51,1938.4187673876072
1,46,264,2,109,21,10900,0,226,250,218,6,3199,3,-1,12524,2227.225380069936,1938.4187673876,0.0,8.136,9.0,1,5,3.52,1938.4187673875665
1,51,254,2,110,21,10900,0,227,250,203,6,3200,3,-1,12634,2246.787404327976,1938.4187673876,0.0,8.171999999999999,9.0,1,5,3.53,1956.2024258040726
1,56,235,1,109,21,10900,0,237,250,179,5,3201,2,0,12743,2266.171592001852,1938.4187673876,0.0,8.532,9.0,1,5,3.54,1938.418767387521
2,62,227,1,111,21,10900,0,234,250,165,4,3202,3,1,12854,2285.911452844056,1938.4187673876,0.0,8.424,9.0,1,5,3.55,1973.9860842204473
1,69,216,1,111,21,10900,0,236,250,147,4,3203,2,0,12965,2305.65131368626,1938.4187673876,0.0,8.495999999999999,9.0,1,5,3.56,1973.9860842203598
4,72,207,1,112,21,10900,0,237,250,135,4,3204,5,3,13077,2325.569011112628,1938.4187673876,0.0,8.532,9.0,1,5,3.57,1991.769742636822
1,76,188,1,112,21,10900,0,242,250,112,3,3205,2,0,13189,2345.486708538996,1938.4187673876,0.0,8.712,9.0,1,5,3.58,1991.769742636779
2,83,168,1,112,21,10900,0,243,250,85,2,3206,3,1,13301,2365.404405965364,1938.4187673876,0.0,8.748,9.0,1,5,3.59,1991.769742636822
3,88,149,1,113,21,10900,0,247,244,61,1,3207,4,2,13414,2385.499939975896,1938.4187673876,0.0,8.892,8.783999999999999,1,5,3.6,2009.5534010531528
5,94,130,1,114,21,10900,0,241,237,36,1,3208,6,4,13528,2405.773310570592,1938.4187673876,0.0,8.676,8.532,1,5,3.61,2027.337059469662
6,102,115,1,114,21,10900,0,242,231,13,0,3209,7,5,13642,2426.046681165288,1938.4187673876,0.0,8.712,8.315999999999999,1,5,3.62,2027.337059469572
7,110,105,0,114,21,10900,0,240,227,-5,-1,3210,7,7,13756,2446.320051759984,1938.4187673876,0.0,8.639999999999999,8.171999999999999,1,5,3.63,2027.3370594696166
7,117,86,1,112,21,10620,0,234,213,-31,-1,3211,8,6,13868,2466.237749186352,1888.62452382168,0.0,8.424,7.667999999999999,1,5,3.64,1991.769742636779
9,127,82,2,111,21,10340,0,222,194,-45,-2,3212,11,7,13979,2485.977610028556,1838.83028025576,0.0,7.991999999999999,6.983999999999999,1,5,3.65,1973.9860842204018
10,140,76,2,109,21,10060,0,208,185,-64,-2,3213,12,8,14088,2505.361797702432,1789.03603668984,0.0,7.4879999999999995,6.659999999999999,1,5,3.66,1938.4187673875665
10,149,70,2,107,21,9780,0,192,176,-79,-3,3214,12,8,14195,2524.39031220798,1739.24179312392,0.0,6.911999999999999,6.335999999999999,1,5,3.67,1902.8514505548578
12,161,70,2,104,21,9500,0,185,172,-91,-3,3215,14,10,14299,2542.885316961036,1689.447549558,0.0,6.659999999999999,6.191999999999999,1,5,3.68,1849.500475305561
9,167,62,2,101,21,9220,0,175,165,-105,-4,3216,11,7,14400,2560.8468119616,1639.65330599208,0.0,6.3,5.9399999999999995,1,5,3.69,1796.1495000564282
12,175,58,3,98,21,8940,0,166,156,-117,-4,3217,15,9,14498,2578.274797209672,1589.85906242616,0.0,5.976,5.616,1,5,3.7,1742.7985248071816
13,189,61,4,96,21,8660,0,154,144,-128,-4,3218,17,9,14594,2595.347109289416,1540.06481886024,0.0,5.544,5.183999999999999,1,5,3.71,1707.2312079744188
13,198,53,3,91,21,8380,0,152,142,-145,-5,3219,16,10,14685,2611.53023844834,1490.27057529432,0.0,5.4719999999999995,5.111999999999999,1,5,3.72,1618.3129158923375
14,213,54,4,87,21,8100,0,150,144,-159,-5,3220,18,10,14772,2627.002021270608,1440.4763317284,0.0,5.3999999999999995,5.183999999999999,1,5,3.73,1547.1782822268653
15,223,53,4,86,21,7820,0,139,125,-170,-6,3221,19,11,14858,2642.295967508712,1390.68208816248,0.0,5.004,4.5,1,5,3.74,1529.394623810332
18,210,49,4,83,21,7540,0,135,113,-220,-7,3222,22,14,14941,2657.056403994324,1340.88784459656,0.0,4.859999999999999,4.068,1,5,3.75,1476.0436485612304
19,216,45,5,81,21,7260,0,124,100,-232,-7,3223,24,14,15022,2671.461167311608,1291.09360103064,0.0,4.4639999999999995,3.5999999999999996,1,5,3.76,1440.4763317284358
19,236,50,5,75,21,6980,0,131,99,-256,-9,3224,24,14,15097,2684.798911123908,1241.29935746472,0.0,4.715999999999999,3.5639999999999996,1,5,3.77,1333.7743812299925
22,246,45,7,72,21,6700,0,127,97,-256,-9,3225,29,15,15169,2697.603145183716,1191.5051138988,0.0,4.572,3.4919999999999995,1,5,3.78,1280.4234059808368
21,255,44,7,69,21,6420,0,119,92,-256,-10,3226,28,14,15238,2709.873869491032,1141.71087033288,0.0,4.284,3.312,1,5,3.79,1227.0724307315675
24,264,43,8,66,21,6140,0,107,92,-256,-10,3227,32,16,15304,2721.611084045856,1091.91662676696,0.0,3.852,3.312,1,5,3.8,1173.7214554824072
26,273,41,9,63,21,5860,0,97,88,-256,-11,3228,35,17,15367,2732.814788848188,1042.12238320104,0.0,3.4919999999999995,3.1679999999999997,1,5,3.81,1120.3704802331881
26,279,39,10,61,21,5580,0,91,73,-256,-11,3229,36,16,15428,2743.662820482192,992.32813963512,0.0,3.276,2.6279999999999997,1,5,3.82,1084.8031634003978
