Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
1,98,143,2,20,0,2000,0,48,48,3,-1,1858,330.420373376712,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
2,98,144,1,20,0,2000,0,50,46,3,1,1878,333.977105059992,355.673168328,0.0,1.7999999999999998,1.656,0,0
1,97,141,1,20,0,2000,0,49,46,2,0,1898,337.533836743272,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,97,141,1,20,0,2000,0,49,46,2,0,1918,341.090568426552,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,97,139,0,21,0,2000,0,46,42,2,2,1939,344.825136693996,355.673168328,0.0,1.656,1.5119999999999998,0,0
2,96,140,1,20,0,2000,0,47,48,3,1,1959,348.381868377276,355.673168328,0.0,1.692,1.7279999999999998,0,0
2,96,141,1,20,0,2000,0,47,47,3,1,1979,351.938600060556,355.673168328,0.0,1.692,1.692,0,0
2,97,140,1,20,0,2000,0,49,45,3,1,1999,355.495331743836,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
0,97,140,1,20,0,2000,0,49,46,1,-1,2019,359.052063427116,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,97,141,1,20,0,2000,0,49,46,3,1,2039,362.608795110396,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,97,141,0,20,0,2000,0,49,46,2,2,2059,366.165526793676,355.673168328,0.0,1.7639999999999998,1.656,0,0
1,96,138,0,20,0,2000,0,45,49,1,1,2079,369.722258476956,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
1,98,139,2,20,0,2000,0,46,49,3,-1,2099,373.278990160236,355.673168328,0.0,1.656,1.7639999999999998,0,0
1,96,136,1,19,0,2000,0,51,51,2,0,2118,376.657885259352,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0
2,96,135,1,20,0,2000,0,50,46,3,1,2138,380.214616942632,355.673168328,0.0,1.7999999999999998,1.656,0,0
1,97,133,1,21,0,2000,0,46,42,2,0,2159,383.949185210076,355.673168328,0.0,1.656,1.5119999999999998,0,0
2,97,131,1,20,0,2000,0,49,46,3,1,2179,387.505916893356,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,92,124,1,20,0,2000,0,47,48,3,1,2199,391.062648576636,355.673168328,0.0,1.692,1.7279999999999998,0,0
2,91,119,1,20,0,2000,0,47,47,3,1,2219,394.619380259916,355.673168328,0.0,1.692,1.692,0,0
1,87,118,2,20,0,2000,0,47,47,3,-1,2239,398.176111943196,355.673168328,0.0,1.692,1.692,0,0
2,90,122,1,20,0,2000,0,47,47,3,1,2259,401.732843626476,355.673168328,0.0,1.692,1.692,0,0
1,91,123,1,20,0,2000,0,47,47,2,0,2279,405.289575309756,355.673168328,0.0,1.692,1.692,0,0
2,93,125,1,20,0,2000,0,47,47,3,1,2299,408.846306993036,355.673168328,0.0,1.692,1.692,0,0
3,93,123,2,20,0,2000,0,49,45,5,1,2319,412.403038676316,355.673168328,0.0,1.7639999999999998,1.6199999999999999,0,0
2,95,125,1,20,0,2000,0,49,46,3,1,2339,415.959770359596,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,96,125,1,19,0,2000,0,51,51,3,1,2358,419.338665458712,355.673168328,0.0,1.8359999999999999,1.8359999999999999,0,0
2,97,125,1,20,0,2000,0,48,48,3,1,2378,422.895397141992,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,96,126,1,20,0,2000,0,50,46,4,2,2398,426.452128825272,355.673168328,0.0,1.7999999999999998,1.656,0,0
4,96,124,1,20,0,2000,0,49,46,5,3,2418,430.008860508552,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,95,123,1,20,0,2000,0,48,48,3,1,2438,433.565592191832,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
2,96,125,2,21,0,2000,0,44,44,4,0,2459,437.300160459276,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0
1,97,124,1,19,0,2000,0,49,53,2,0,2478,440.679055558392,355.673168328,0.0,1.7639999999999998,1.908,0,0
3,98,124,1,20,0,2000,0,48,48,4,2,2498,444.235787241672,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
1,97,121,2,20,0,2000,0,50,46,3,-1,2518,447.792518924952,355.673168328,0.0,1.7999999999999998,1.656,0,0
2,98,118,1,20,0,2000,0,49,46,3,1,2538,451.349250608232,355.673168328,0.0,1.7639999999999998,1.656,0,0
3,98,118,2,20,0,2000,0,51,44,5,1,2558,454.905982291512,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
3,101,120,2,20,0,2000,0,49,46,5,1,2578,458.462713974792,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,97,118,1,20,0,2000,0,48,48,3,1,2598,462.019445658072,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,99,123,2,20,0,2000,0,50,46,5,1,2618,465.576177341352,355.673168328,0.0,1.7999999999999998,1.656,0,0
3,98,119,2,20,0,2000,0,49,46,5,1,2638,469.132909024632,355.673168328,0.0,1.7639999999999998,1.656,0,0
