Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
19,156,14,22,194,158,20,37,20,2,2000,-2502,69,28,0,0,20277,41,-3,20,3.55673168328,355.673168328,-339.91457142821406,2.484,1.008,0,2,0.0,0.0
13,134,12,26,182,157,18,35,20,2,2000,-2199,54,43,0,0,20278,39,-13,40,7.11346336656,355.673168328,-298.749857142543,1.944,1.5479999999999998,0,2,0.01,355.673168328
23,111,11,28,168,154,17,34,21,2,2000,-1896,45,44,0,0,20279,51,-5,61,10.848031634004,355.673168328,-257.58514285687204,1.6199999999999999,1.5839999999999999,0,2,0.02,373.4568267444001
31,92,8,26,153,150,15,32,19,2,2000,-1593,42,62,0,0,20280,57,5,80,14.22692673312,355.673168328,-216.42042857120103,1.5119999999999998,2.2319999999999998,0,2,0.03,337.88950991159993
31,78,8,25,138,146,14,31,20,2,2000,-1290,32,65,0,0,20281,56,6,100,17.7836584164,355.673168328,-175.25571428553002,1.152,2.34,0,2,0.04,355.6731683280002
32,70,7,23,124,141,13,30,20,2,2000,-987,31,65,0,0,20282,55,9,120,21.34039009968,355.673168328,-134.090999999859,1.1159999999999999,2.34,0,2,0.05,355.6731683279998
33,65,6,22,112,136,12,29,20,2,2000,-684,34,63,0,0,20283,55,11,140,24.89712178296,355.673168328,-92.92628571418801,1.224,2.268,0,2,0.06,355.6731683280001
36,64,7,24,102,132,11,28,20,2,2000,-381,35,62,0,0,20284,60,12,160,28.45385346624,355.673168328,-51.761571428517,1.26,2.2319999999999998,0,2,0.07,355.6731683279996
37,64,7,27,94,128,10,27,20,2,2000,-78,35,62,0,0,20285,64,10,180,32.01058514952,355.673168328,-10.596857142846002,1.26,2.2319999999999998,0,2,0.08,355.6731683280001
39,65,8,27,88,124,10,26,20,2,2000,0,39,58,0,0,20286,66,12,200,35.5673168328,355.673168328,0.0,1.404,2.0879999999999996,0,2,0.09,355.67316832800077
39,66,9,30,84,120,10,25,20,2,2000,0,46,51,0,0,20287,69,9,220,39.12404851608,355.673168328,0.0,1.656,1.8359999999999999,0,2,0.1,355.6731683279996
42,69,10,34,81,117,10,24,19,3,2000,0,55,50,0,0,20288,76,8,239,42.502943615196,355.673168328,0.0,1.9799999999999998,1.7999999999999998,0,3,0.11,337.8895099116002
42,76,12,34,80,114,10,23,20,3,2000,0,54,43,0,0,20289,76,8,259,46.059675298476,355.673168328,0.0,1.944,1.5479999999999998,0,3,0.12,355.6731683280001
43,76,12,36,79,112,10,22,20,3,2000,0,58,40,0,0,20290,79,7,279,49.616406981756,355.673168328,0.0,2.0879999999999996,1.44,0,3,0.13,355.6731683279996
43,77,13,39,79,110,11,21,20,3,2000,0,57,41,0,0,20291,82,4,299,53.173138665036,355.673168328,0.0,2.052,1.476,0,3,0.14,355.6731683279996
47,76,15,40,78,108,12,21,19,3,2000,0,59,46,0,0,20292,87,7,318,56.552033764152,355.673168328,0.0,2.1239999999999997,1.656,0,3,0.15,337.8895099116007
50,77,16,42,78,106,13,21,19,3,2000,0,58,49,0,0,20293,92,8,337,59.930928863268,355.673168328,0.0,2.0879999999999996,1.7639999999999998,0,3,0.16,337.88950991159976
52,76,15,45,78,104,13,21,20,3,2000,0,51,49,0,0,20294,97,7,357,63.487660546548,355.673168328,0.0,1.8359999999999999,1.7639999999999998,0,3,0.17,355.6731683279996
55,74,17,47,77,102,14,21,20,3,2000,0,50,50,0,0,20295,102,8,377,67.044392229828,355.673168328,0.0,1.7999999999999998,1.7999999999999998,0,3,0.18,355.6731683280013
60,74,19,50,76,100,15,21,21,3,2000,-303,48,44,0,0,20296,110,10,398,70.778960497272,355.673168328,-41.164714285671,1.7279999999999998,1.5839999999999999,0,3,0.19,373.45682674439865
61,71,19,51,75,98,16,21,20,3,2000,-606,63,36,0,0,20297,112,10,418,74.335692180552,355.673168328,-82.329428571342,2.268,1.2959999999999998,0,3,0.2,355.67316832800026
65,71,21,56,74,96,17,21,20,3,2000,-909,71,28,0,0,20298,121,9,438,77.892423863832,355.673168328,-123.49414285701302,2.5559999999999996,1.008,0,3,0.21,355.67316832799986
70,70,22,56,73,94,18,21,19,3,2000,-1212,87,19,0,0,20299,126,14,457,81.271318962948,355.673168328,-164.658857142684,3.1319999999999997,0.6839999999999999,0,3,0.22,337.8895099116005
78,65,22,58,71,92,19,21,20,3,2000,-1515,91,9,0,0,20300,136,20,477,84.828050646228,355.673168328,-205.82357142835502,3.276,0.32399999999999995,0,3,0.23,355.67316832799884
85,61,20,58,69,90,19,21,20,3,2000,-1818,100,0,0,0,20301,143,27,497,88.384782329508,355.673168328,-246.98828571402603,3.5999999999999996,0.0,0,3,0.24,355.6731683280013
101,64,19,58,68,88,19,21,20,3,2000,-2121,102,2,0,0,20302,159,43,517,91.941514012788,355.673168328,-288.15299999969704,3.6719999999999997,0.072,0,3,0.25,355.67316832800026
117,76,15,53,70,87,18,21,20,3,2000,-2424,104,4,0,0,20303,170,64,537,95.498245696068,355.673168328,-329.317714285368,3.7439999999999998,0.144,0,3,0.26,355.67316832799884
127,72,11,46,70,86,17,20,20,3,2000,-2727,101,1,0,0,20304,173,81,557,99.054977379348,355.673168328,-370.482428571039,3.6359999999999997,0.036,0,3,0.27,355.67316832800026
127,82,4,44,72,86,14,19,20,3,2000,-3030,98,2,0,0,20305,171,83,577,102.611709062628,355.673168328,-411.64714285671005,3.5279999999999996,0.072,0,3,0.28,355.67316832799884
124,101,1,41,78,87,11,18,19,3,2000,-3108,99,9,0,0,20306,165,83,596,105.990604161744,355.673168328,-422.243999999556,3.5639999999999996,0.32399999999999995,0,3,0.29,337.8895099116024
121,125,1,37,87,89,9,17,19,3,2000,-3108,92,17,0,0,20307,158,84,615,109.36949926086,355.673168328,-422.243999999556,3.312,0.612,0,3,0.3,337.8895099115991
122,144,4,29,98,92,8,16,21,3,2000,-3108,76,18,0,0,20308,151,93,636,113.104067528304,355.673168328,-422.243999999556,2.7359999999999998,0.6479999999999999,0,3,0.31,373.4568267444001
120,169,5,22,112,97,7,15,21,3,2000,-3108,77,16,0,0,20309,142,98,657,116.838635795748,355.673168328,-422.243999999556,2.772,0.576,0,3,0.32,373.4568267444001
116,196,5,19,129,103,7,14,20,3,2000,-3108,78,22,0,0,20310,135,97,677,120.395367479028,355.673168328,-422.243999999556,2.808,0.7919999999999999,0,3,0.33,355.67316832799884
108,240,6,13,151,112,7,14,20,3,2000,-3108,81,20,0,0,20311,121,95,697,123.952099162308,355.673168328,-422.243999999556,2.916,0.72,0,3,0.34,355.67316832800026
102,278,6,9,176,122,7,14,20,3,2000,-3108,80,20,0,0,20312,111,93,717,127.508830845588,355.673168328,-422.243999999556,2.88,0.72,0,3,0.35,355.6731683280008
88,257,7,5,192,130,7,14,21,3,2000,-3108,78,14,0,0,20313,93,83,738,131.243399113032,355.673168328,-422.243999999556,2.808,0.504,0,3,0.36,373.4568267444015
73,229,3,1,199,136,6,13,20,3,2000,-3108,87,12,0,0,20314,74,72,758,134.800130796312,355.673168328,-422.243999999556,3.1319999999999997,0.43199999999999994,0,3,0.37,355.67316832799884
67,211,0,2,201,141,5,12,20,3,2000,-3108,86,13,0,0,20315,69,65,778,138.356862479592,355.673168328,-422.243999999556,3.0959999999999996,0.46799999999999997,0,3,0.38,355.67316832799884
55,168,7,1,194,143,5,12,19,3,2000,-3108,90,16,0,0,20316,56,54,797,141.735757578708,355.673168328,-422.243999999556,3.2399999999999998,0.576,0,3,0.39,337.8895099115991
41,146,15,3,184,143,7,12,20,3,2000,-3108,89,11,0,0,20317,44,38,817,145.292489261988,355.673168328,-422.243999999556,3.2039999999999997,0.39599999999999996,0,3,0.4,355.6731683280017
29,150,29,4,177,143,11,13,21,3,2000,-2805,79,14,0,0,20318,33,25,838,149.027057529432,355.673168328,-381.07928571388504,2.844,0.504,0,3,0.41,373.45682674440076
17,133,53,4,168,142,19,16,20,3,2000,-2502,71,28,0,0,20319,21,13,858,152.583789212712,355.673168328,-339.91457142821406,2.5559999999999996,1.008,0,3,0.42,355.67316832799884
10,112,83,5,157,140,32,20,21,3,2000,-2199,55,36,0,0,20320,15,5,879,156.318357480156,355.673168328,-298.749857142543,1.9799999999999998,1.2959999999999998,0,3,0.43,373.4568267444015
4,96,124,5,145,137,50,27,20,3,2000,-1896,51,47,0,0,20321,9,-1,899,159.875089163436,355.673168328,-257.58514285687204,1.8359999999999999,1.692,0,3,0.44,355.67316832799884
3,82,160,4,132,134,72,35,20,3,2000,-1593,45,53,0,0,20322,7,-1,919,163.431820846716,355.673168328,-216.42042857120103,1.6199999999999999,1.908,0,3,0.45,355.67316832799884
1,68,195,4,119,130,97,45,20,3,2000,-1290,34,64,0,0,20323,5,-3,939,166.988552529996,355.673168328,-175.25571428553002,1.224,2.304,0,3,0.46,355.6731683280017
4,59,222,4,107,126,122,56,21,3,2000,-987,26,64,0,0,20324,8,0,960,170.72312079744,355.673168328,-134.090999999859,0.9359999999999999,2.304,0,3,0.47,373.45682674440076
6,56,233,3,97,122,144,67,19,3,2000,-684,32,72,0,0,20325,9,3,979,174.102015896556,355.673168328,-92.92628571418801,1.152,2.5919999999999996,0,3,0.48,337.8895099115991
6,55,242,3,89,118,164,78,20,3,2000,-381,33,65,0,0,20326,9,3,999,177.658747579836,355.673168328,-51.761571428517,1.188,2.34,0,3,0.49,355.67316832799884
6,55,241,3,82,114,179,88,20,3,2000,-78,34,64,0,0,20327,9,3,1019,181.215479263116,355.673168328,-10.596857142846002,1.224,2.304,0,3,0.5,355.6731683280017
5,55,233,3,77,110,190,97,20,3,2000,0,38,60,0,0,20328,8,2,1039,184.772210946396,355.673168328,0.0,1.3679999999999999,2.1599999999999997,0,3,0.51,355.67316832799884
5,60,232,3,74,107,198,105,20,3,2000,0,49,49,0,0,20329,8,2,1059,188.328942629676,355.673168328,0.0,1.7639999999999998,1.7639999999999998,0,3,0.52,355.67316832799884
7,62,220,5,72,104,202,112,20,19,2280,0,57,64,158,5,20330,12,2,1079,191.885674312956,405.46741189392,0.0,2.052,2.304,1,3,0.53,355.6731683280017
5,65,209,5,71,102,203,118,21,19,2560,0,66,80,144,4,20331,10,0,1100,195.6202425804,455.26165545984,0.0,2.376,2.88,1,3,0.54,373.45682674439865
6,68,200,5,70,100,202,123,22,19,2840,0,84,89,132,3,20332,11,1,1122,199.532647432008,505.05589902576,0.0,3.0239999999999996,3.2039999999999997,1,3,0.55,391.24048516079847
3,72,190,5,70,98,200,127,23,19,3120,0,100,103,118,3,20333,8,-2,1145,203.62288886778,554.85014259168,0.0,3.5999999999999996,3.7079999999999997,1,3,0.56,409.02414357720113
2,74,178,6,71,97,196,130,27,19,3400,0,106,105,104,3,20334,8,-4,1172,208.424476640208,604.6443861576,0.0,3.816,3.78,1,3,0.57,480.1587772428056
3,77,169,7,72,96,191,132,28,19,3680,0,119,115,92,2,20335,10,-4,1200,213.4039009968,654.43862972352,0.0,4.284,4.14,1,3,0.58,497.94243565919726
4,78,159,6,73,95,185,134,32,19,3960,0,125,118,81,2,20336,10,-2,1232,219.094671690048,704.23287328944,0.0,4.5,4.247999999999999,1,3,0.59,569.0770693247994
4,82,155,7,75,94,179,135,36,19,4240,0,126,123,73,2,20337,11,-3,1268,225.496788719952,754.02711685536,0.0,4.536,4.428,1,3,0.6,640.2117029904014
2,84,148,7,77,93,173,136,39,19,4520,0,135,128,64,1,20338,9,-5,1307,232.432415502348,803.82136042128,0.0,4.859999999999999,4.608,1,3,0.61,693.562678239598
3,86,143,6,79,93,167,136,42,19,4800,0,140,137,57,1,20339,9,-3,1349,239.901552037236,853.6156039872,0.0,5.04,4.9319999999999995,1,3,0.62,746.9136534888002
3,87,139,7,81,93,161,136,44,19,5080,0,147,144,52,1,20340,10,-4,1393,247.726361740452,903.40984755312,0.0,5.292,5.183999999999999,1,3,0.63,782.4809703215998
3,88,133,6,82,93,155,136,47,19,5360,0,151,155,45,1,20341,9,-3,1440,256.08468119616,953.20409111904,0.0,5.436,5.579999999999999,1,3,0.64,835.8319455707963
2,90,125,5,84,93,149,135,52,19,5640,0,148,156,35,1,20342,7,-3,1492,265.332183572688,1002.99833468496,0.0,5.327999999999999,5.616,1,3,0.65,924.750237652801
1,87,111,4,85,93,141,134,53,19,5920,0,166,165,24,0,20343,5,-3,1545,274.75752253338,1052.79257825088,0.0,5.976,5.9399999999999995,1,3,0.66,942.533896069198
2,71,54,4,82,92,124,129,59,19,5640,0,138,123,-17,-1,20344,6,-2,1604,285.249880999056,1002.99833468496,0.0,4.968,4.428,1,3,0.67,1049.2358465676025
4,18,11,7,69,87,101,122,58,19,5360,0,130,105,0,0,20345,11,-3,1662,295.564402880568,953.20409111904,0.0,4.68,3.78,1,3,0.68,1031.4521881511998
4,7,2,9,57,82,81,115,53,19,5080,0,124,113,0,0,20346,13,-5,1715,304.98974184126,903.40984755312,0.0,4.4639999999999995,4.068,1,3,0.69,942.5338960692085
11,5,3,15,47,77,65,108,53,19,4800,0,100,110,0,0,20347,26,-4,1768,314.415080801952,853.6156039872,0.0,3.5999999999999996,3.9599999999999995,1,3,0.7,942.533896069198
15,4,4,18,38,72,53,102,52,19,4520,0,80,102,0,0,20348,33,-3,1820,323.66258317848,803.82136042128,0.0,2.88,3.6719999999999997,1,3,0.71,924.750237652801
19,5,5,23,31,68,43,96,49,19,4240,0,76,92,0,0,20349,42,-4,1869,332.376575802516,754.02711685536,0.0,2.7359999999999998,3.312,1,3,0.72,871.3992624035988
22,5,4,25,26,64,35,90,46,19,3960,0,74,79,0,0,20350,47,-3,1915,340.55705867406,704.23287328944,0.0,2.6639999999999997,2.844,1,3,0.73,818.0482871543966
24,5,3,29,22,60,29,85,47,19,3680,0,54,53,0,0,20351,53,-5,1962,348.915378129768,654.43862972352,0.0,1.944,1.908,1,3,0.74,835.8319455707991
27,4,4,32,18,57,24,80,43,19,3400,0,53,49,0,0,20352,59,-5,2005,356.56235124882,604.6443861576,0.0,1.908,1.7639999999999998,1,3,0.75,764.6973119052
31,3,6,38,15,54,20,75,39,19,3120,0,50,43,0,0,20353,69,-7,2044,363.497978031216,554.85014259168,0.0,1.7999999999999998,1.5479999999999998,1,3,0.76,693.5626782396008
34,4,6,40,13,51,17,71,36,19,2840,0,42,35,0,0,20354,74,-6,2080,369.90009506112,505.05589902576,0.0,1.5119999999999998,1.26,1,3,0.77,640.2117029903985
40,4,6,48,11,48,15,67,33,19,2560,0,32,29,0,0,20355,88,-8,2113,375.768702338532,455.26165545984,0.0,1.152,1.0439999999999998,1,3,0.78,586.8607277412019
46,5,4,53,10,45,13,63,31,35,2280,0,16,20,0,0,20356,99,-7,2144,381.281636447616,405.46741189392,0.0,0.576,0.72,2,3,0.79,551.2934109083967
50,5,5,57,9,43,11,59,26,35,2000,0,19,23,0,0,20357,107,-7,2170,385.90538763588,355.673168328,0.0,0.6839999999999999,0.828,2,3,0.8,462.3751188264005
53,4,5,63,8,41,10,56,23,35,2000,303,22,37,0,0,20358,116,-10,2193,389.995629071652,355.673168328,41.164714285671,0.7919999999999999,1.3319999999999999,2,3,0.81,409.0241435771983
59,4,6,65,7,39,9,53,21,35,2000,606,21,50,0,0,20359,124,-6,2214,393.730197339096,355.673168328,82.329428571342,0.7559999999999999,1.7999999999999998,2,3,0.82,373.4568267444028
59,5,5,69,7,37,8,50,21,35,2000,909,12,58,0,0,20360,128,-10,2235,397.46476560654,355.673168328,123.49414285701302,0.43199999999999994,2.0879999999999996,2,3,0.83,373.45682674440434
63,5,4,77,7,35,7,47,20,35,2000,1212,9,68,0,0,20361,140,-14,2255,401.02149728982,355.673168328,164.658857142684,0.32399999999999995,2.448,2,3,0.84,355.673168327996
63,5,8,85,7,33,7,45,20,35,2000,1515,2,75,0,0,20362,148,-22,2275,404.5782289731,355.673168328,205.82357142835502,0.072,2.6999999999999997,2,3,0.85,355.6731683280017
65,6,14,93,7,31,8,43,18,35,2000,1818,5,87,0,0,20363,158,-28,2293,407.779287488052,355.673168328,246.98828571402603,0.18,3.1319999999999997,2,3,0.86,320.1058514951964
64,7,48,100,7,30,16,43,18,35,2000,2121,3,91,0,0,20364,164,-36,2311,410.980346003004,355.673168328,288.15299999969704,0.10799999999999998,3.276,2,3,0.87,320.1058514952021
55,7,85,100,7,29,30,46,18,35,2000,2424,1,96,0,0,20365,155,-45,2329,414.181404517956,355.673168328,329.317714285368,0.036,3.4559999999999995,2,3,0.88,320.1058514952021
44,7,110,100,7,28,46,50,18,35,2000,2727,1,100,0,0,20366,144,-56,2347,417.382463032908,355.673168328,370.482428571039,0.036,3.5999999999999996,2,3,0.89,320.1058514951964
8,9,135,98,7,27,64,55,18,35,2000,3030,0,101,0,0,20367,106,-90,2365,420.58352154786,355.673168328,411.64714285671005,0.0,3.6359999999999997,2,3,0.9,320.1058514952021
3,12,172,99,8,26,86,62,19,35,2000,3108,0,96,0,0,20368,102,-96,2384,423.962416646976,355.673168328,422.243999999556,0.0,3.4559999999999995,2,3,0.91,337.8895099115991
3,14,206,100,9,25,110,71,19,35,2000,3108,6,91,0,0,20369,103,-97,2403,427.341311746092,355.673168328,422.243999999556,0.21599999999999997,3.276,2,3,0.92,337.8895099115991
5,18,236,99,11,25,135,81,18,35,2000,3108,21,85,0,0,20370,104,-94,2421,430.542370261044,355.673168328,422.243999999556,0.7559999999999999,3.0599999999999996,2,3,0.93,320.1058514952021
7,24,275,94,14,25,163,93,18,35,2000,3108,28,80,0,0,20371,101,-87,2439,433.743428775996,355.673168328,422.243999999556,1.008,2.88,2,3,0.94,320.1058514952
7,29,325,87,17,25,195,108,19,35,2000,3108,28,74,0,0,20372,94,-80,2458,437.122323875112,355.673168328,422.243999999556,1.008,2.6639999999999997,2,3,0.95,337.8895099115991
9,26,379,78,19,25,232,125,21,35,2000,3108,18,69,0,0,20373,87,-69,2479,440.856892142556,355.673168328,422.243999999556,0.6479999999999999,2.484,2,3,0.96,373.45682674439865
11,22,388,67,20,25,263,141,19,35,2000,3108,24,78,0,0,20374,78,-56,2498,444.235787241672,355.673168328,422.243999999556,0.8639999999999999,2.808,2,3,0.97,337.88950991160476
16,19,350,56,20,25,280,154,19,35,2000,3108,23,81,0,0,20375,72,-40,2517,447.614682340788,355.673168328,422.243999999556,0.828,2.916,2,3,0.98,337.8895099115991
16,18,309,25,20,25,286,164,21,35,2000,3108,10,79,0,0,20376,41,-9,2538,451.349250608232,355.673168328,422.243999999556,0.36,2.844,2,3,0.99,373.45682674439865
21,16,285,10,19,24,286,172,20,35,2000,3108,8,87,0,0,20377,31,11,2558,454.905982291512,355.673168328,422.243999999556,0.288,3.1319999999999997,2,3,1.0,355.673168327996
22,15,257,8,18,23,280,177,19,35,2000,3108,13,90,0,0,20378,30,14,2577,458.284877390628,355.673168328,422.243999999556,0.46799999999999997,3.2399999999999998,2,3,1.01,337.88950991160476
22,14,199,8,17,22,264,178,19,35,2000,3108,12,93,0,0,20379,30,14,2596,461.663772489744,355.673168328,422.243999999556,0.43199999999999994,3.348,2,3,1.02,337.8895099115991
29,13,39,10,16,21,219,169,20,35,2000,2805,15,83,0,0,20380,39,19,2616,465.220504173024,355.673168328,381.07928571388504,0.5399999999999999,2.988,2,3,1.03,355.673168327996
39,10,3,13,15,20,176,159,20,35,2000,2502,22,76,0,0,20381,52,26,2636,468.777235856304,355.673168328,339.91457142821406,0.7919999999999999,2.7359999999999998,2,3,1.04,355.6731683280017
39,8,3,16,14,19,141,149,20,35,2000,2199,36,62,0,0,20382,55,23,2656,472.333967539584,355.673168328,298.749857142543,1.2959999999999998,2.2319999999999998,2,3,1.05,355.6731683280017
34,6,5,20,12,18,114,140,21,35,2000,1896,46,44,0,0,20383,54,14,2677,476.068535807028,355.673168328,257.58514285687204,1.656,1.5839999999999999,2,3,1.06,373.45682674439865
29,6,8,27,11,17,93,132,20,35,2000,1593,58,39,0,0,20384,56,2,2697,479.625267490308,355.673168328,216.42042857120103,2.0879999999999996,1.404,2,3,1.07,355.673168327996
25,5,8,32,10,16,76,124,19,35,2000,1290,74,30,0,0,20385,57,-7,2716,483.004162589424,355.673168328,175.25571428553002,2.6639999999999997,1.0799999999999998,2,3,1.08,337.88950991160476
22,4,11,36,9,15,63,117,20,35,2000,987,73,25,0,0,20386,58,-14,2736,486.560894272704,355.673168328,134.090999999859,2.6279999999999997,0.8999999999999999,2,3,1.09,355.673168327996
23,4,13,38,8,14,53,111,20,35,2000,684,72,26,0,0,20387,61,-15,2756,490.117625955984,355.673168328,92.92628571418801,2.5919999999999996,0.9359999999999999,2,3,1.1,355.6731683280017
23,4,14,40,7,13,45,105,20,35,2000,381,68,29,0,0,20388,63,-17,2776,493.674357639264,355.673168328,51.761571428517,2.448,1.0439999999999998,2,3,1.11,355.673168327996
25,5,14,41,7,13,39,99,20,35,2000,78,61,37,0,0,20389,66,-16,2796,497.231089322544,355.673168328,10.596857142846002,2.1959999999999997,1.3319999999999999,2,3,1.12,355.6731683280017
26,5,15,44,7,13,34,94,20,35,2000,0,54,43,0,0,20390,70,-18,2816,500.787821005824,355.673168328,0.0,1.944,1.5479999999999998,2,3,1.13,355.6731683280096
29,6,15,45,7,13,30,89,19,35,2000,0,50,56,0,0,20391,74,-16,2835,504.16671610494,355.673168328,0.0,1.7999999999999998,2.016,2,3,1.14,337.8895099115991
34,7,16,47,7,13,27,84,20,36,2000,0,42,57,0,0,20392,81,-13,2855,507.72344778822,355.673168328,0.0,1.5119999999999998,2.052,2,4,1.15,355.6731683280017
37,8,16,47,7,13,25,80,21,36,2000,0,37,54,0,0,20393,84,-10,2876,511.458016055664,355.673168328,0.0,1.3319999999999999,1.944,2,4,1.16,373.45682674439865
38,9,15,48,7,13,23,76,20,36,2000,0,41,57,0,0,20394,86,-10,2896,515.014747738944,355.673168328,0.0,1.476,2.052,2,4,1.17,355.6731683280017
41,8,16,52,7,13,22,72,19,36,2000,0,48,57,0,0,20395,93,-11,2915,518.39364283806,355.673168328,0.0,1.7279999999999998,2.052,2,4,1.18,337.8895099115991
44,8,18,54,7,13,21,69,20,36,2000,0,48,51,0,0,20396,98,-10,2935,521.95037452134,355.673168328,0.0,1.7279999999999998,1.8359999999999999,2,4,1.19,355.673168327996
46,9,20,57,7,13,21,66,20,36,2000,0,50,49,0,0,20397,103,-11,2955,525.50710620462,355.673168328,0.0,1.7999999999999998,1.7639999999999998,2,4,1.2,355.673168327996
50,11,22,62,8,13,21,63,21,36,2000,303,40,51,0,0,20398,112,-12,2976,529.241674472064,355.673168328,41.164714285671,1.44,1.8359999999999999,2,4,1.21,373.45682674440434
51,12,24,66,9,13,22,61,19,36,2000,606,38,68,0,0,20399,117,-15,2995,532.62056957118,355.673168328,82.329428571342,1.3679999999999999,2.448,2,4,1.22,337.8895099115991
52,11,26,69,9,13,23,59,19,36,2000,909,32,74,0,0,20400,121,-17,3014,535.999464670296,355.673168328,123.49414285701302,1.152,2.6639999999999997,2,4,1.23,337.8895099115991
52,13,31,75,10,13,25,57,21,36,2000,1212,14,78,0,0,20401,127,-23,3035,539.73403293774,355.673168328,164.658857142684,0.504,2.808,2,4,1.24,373.45682674440434
53,12,33,81,10,13,27,56,19,36,2000,1515,14,93,0,0,20402,134,-28,3054,543.112928036856,355.673168328,205.82357142835502,0.504,3.348,2,4,1.25,337.8895099115991
53,10,41,87,10,13,30,55,20,36,2000,1818,4,96,0,0,20403,140,-34,3074,546.669659720136,355.673168328,246.98828571402603,0.144,3.4559999999999995,2,4,1.26,355.673168327996
49,9,53,91,10,13,35,55,20,36,2000,2121,1,99,0,0,20404,140,-42,3094,550.226391403416,355.673168328,288.15299999969704,0.036,3.5639999999999996,2,4,1.27,355.673168327996
52,7,72,89,9,13,42,56,20,36,2000,2424,0,100,0,0,20405,141,-37,3114,553.783123086696,355.673168328,329.317714285368,0.0,3.5999999999999996,2,4,1.28,355.67316832800736
50,5,93,86,8,13,52,58,20,36,2000,2727,2,98,0,0,20406,136,-36,3134,557.339854769976,355.673168328,370.482428571039,0.072,3.5279999999999996,2,4,1.29,355.673168327996
44,3,117,85,7,12,65,62,20,36,2000,3030,2,98,0,0,20407,129,-41,3154,560.896586453256,355.673168328,411.64714285671005,0.072,3.5279999999999996,2,4,1.3,355.673168327996
36,3,144,86,6,11,81,67,19,36,2000,3108,9,99,0,0,20408,122,-50,3173,564.275481552372,355.673168328,422.243999999556,0.32399999999999995,3.5639999999999996,2,4,1.31,337.8895099115991
31,2,172,86,5,10,99,74,20,36,2000,3108,15,86,0,0,20409,117,-55,3193,567.832213235652,355.673168328,422.243999999556,0.5399999999999999,3.0959999999999996,2,4,1.32,355.67316832800736
22,5,203,85,5,10,120,82,20,36,2000,3108,21,80,0,0,20410,107,-63,3213,571.388944918932,355.673168328,422.243999999556,0.7559999999999999,2.88,2,4,1.33,355.673168327996
17,6,229,80,5,10,142,91,21,36,2000,3108,18,75,0,0,20411,97,-63,3234,575.123513186376,355.673168328,422.243999999556,0.6479999999999999,2.6999999999999997,2,4,1.34,373.45682674440434
11,6,272,73,5,10,168,102,20,36,2000,3108,21,79,0,0,20412,84,-62,3254,578.680244869656,355.673168328,422.243999999556,0.7559999999999999,2.844,2,4,1.35,355.673168327996
7,6,335,61,5,10,201,117,19,36,2000,3108,25,82,0,0,20413,68,-54,3273,582.059139968772,355.673168328,422.243999999556,0.8999999999999999,2.952,2,4,1.36,337.8895099115991
5,5,339,54,5,10,229,131,20,36,2000,3108,26,75,0,0,20414,59,-49,3293,585.615871652052,355.673168328,422.243999999556,0.9359999999999999,2.6999999999999997,2,4,1.37,355.673168327996
5,3,302,46,5,10,244,142,21,36,2000,3108,16,78,0,0,20415,51,-41,3314,589.350439919496,355.673168328,422.243999999556,0.576,2.808,2,4,1.38,373.45682674441264
4,3,262,39,5,10,248,150,20,36,2000,3108,14,86,0,0,20416,43,-35,3334,592.907171602776,355.673168328,422.243999999556,0.504,3.0959999999999996,2,4,1.39,355.673168327996
4,5,207,29,5,10,240,154,20,36,2000,3108,11,89,0,0,20417,33,-25,3354,596.463903286056,355.673168328,422.243999999556,0.39599999999999996,3.2039999999999997,2,4,1.4,355.67316832800736
6,10,202,21,6,10,232,157,20,36,2000,3108,11,89,0,0,20418,27,-15,3374,600.020634969336,355.673168328,422.243999999556,0.39599999999999996,3.2039999999999997,2,4,1.41,355.673168327996
7,24,195,13,10,11,225,159,19,36,2000,3108,15,92,0,0,20419,20,-6,3393,603.399530068452,355.673168328,422.243999999556,0.5399999999999999,3.312,2,4,1.42,337.8895099115991
8,41,173,8,16,13,215,160,21,36,2000,2805,12,81,0,0,20420,16,0,3414,607.134098335896,355.673168328,381.07928571388504,0.43199999999999994,2.916,2,4,1.43,373.45682674440434
9,65,147,6,26,16,201,159,21,36,2000,2502,21,71,0,0,20421,15,3,3435,610.86866660334,355.673168328,339.91457142821406,0.7559999999999999,2.5559999999999996,2,4,1.44,373.45682674439297
9,98,120,3,40,21,185,157,20,36,2000,2199,40,59,0,0,20422,12,6,3455,614.42539828662,355.673168328,298.749857142543,1.44,2.1239999999999997,2,4,1.45,355.673168327996
6,135,95,4,59,28,167,153,20,36,2000,1896,51,47,0,0,20423,10,2,3475,617.9821299699,355.673168328,257.58514285687204,1.8359999999999999,1.692,2,4,1.46,355.67316832800736
5,177,74,6,83,37,148,148,21,36,2000,1593,55,36,0,0,20424,11,-1,3496,621.716698237344,355.673168328,216.42042857120103,1.9799999999999998,1.2959999999999998,2,4,1.47,373.45682674439297
