Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
17,244,47,12,210,112,68,115,21,20,2280,0,75,38,-256,-10,1752,29,5,3478,618.515639722392,405.46741189392,0.0,2.6999999999999997,1.3679999999999999,1,4,1.46,373.45682674440434
12,236,52,10,215,120,65,111,21,20,2560,0,89,56,-184,-6,1753,22,2,3499,622.250207989836,455.26165545984,0.0,3.2039999999999997,2.016,1,4,1.47,373.45682674439297
10,224,56,9,217,127,63,108,22,20,2840,0,99,73,-168,-5,1754,19,1,3521,626.162612841444,505.05589902576,0.0,3.5639999999999996,2.6279999999999997,1,4,1.48,391.2404851608013
7,208,60,8,215,132,62,105,24,20,3120,0,106,87,-148,-5,1755,15,-1,3545,630.43069086138,554.85014259168,0.0,3.816,3.1319999999999997,1,4,1.49,426.8078019935952
5,194,69,9,211,136,63,103,26,20,3400,0,111,106,-125,-4,1756,14,-4,3571,635.054442049644,604.6443861576,0.0,3.9959999999999996,3.816,1,4,1.5,462.3751188264005
7,180,74,9,205,139,65,101,30,20,3680,0,104,113,-106,-4,1757,16,-2,3601,640.389539574564,654.43862972352,0.0,3.7439999999999998,4.068,1,4,1.51,533.5097524919997
6,169,78,8,198,141,68,100,33,20,3960,0,106,125,-91,-3,1758,14,-2,3634,646.258146851976,704.23287328944,0.0,3.816,4.5,1,4,1.52,586.8607277412019
7,157,79,8,190,142,70,99,36,20,4240,0,116,129,-78,-3,1759,15,-1,3670,652.66026388188,754.02711685536,0.0,4.175999999999999,4.643999999999999,1,4,1.53,640.2117029904042
7,152,81,8,182,143,72,98,38,20,4520,0,131,136,-71,-3,1760,15,-1,3708,659.418054080112,803.82136042128,0.0,4.715999999999999,4.896,1,4,1.54,675.7790198231982
10,149,82,9,175,143,74,97,42,20,4800,0,138,137,-67,-2,1761,19,1,3750,666.887190615,853.6156039872,0.0,4.968,4.9319999999999995,1,4,1.55,746.9136534887973
8,150,80,11,170,143,75,96,44,20,5080,0,152,136,-70,-3,1762,19,-3,3794,674.712000318216,903.40984755312,0.0,5.4719999999999995,4.896,1,4,1.56,782.4809703216026
10,143,74,10,165,143,75,95,49,20,5360,0,152,135,-69,-3,1763,20,0,3843,683.425992942252,953.20409111904,0.0,5.4719999999999995,4.859999999999999,1,4,1.57,871.3992624035988
10,141,54,9,160,143,71,92,50,20,5640,0,163,151,-87,-3,1764,19,1,3893,692.317822150452,1002.99833468496,0.0,5.867999999999999,5.436,1,4,1.58,889.1829208199957
13,130,25,10,154,142,62,88,55,20,5920,0,165,148,-60,-2,1765,23,3,3948,702.098834279472,1052.79257825088,0.0,5.9399999999999995,5.327999999999999,1,4,1.59,978.1012129020032
15,144,11,11,152,142,52,83,55,20,5640,0,148,139,-88,-3,1766,26,4,4003,711.879846408492,1002.99833468496,0.0,5.327999999999999,5.004,1,4,1.6,978.1012129019919
19,137,9,13,149,142,43,78,56,20,5360,0,128,121,-74,-3,1767,32,6,4059,721.838695121676,953.20409111904,0.0,4.608,4.356,1,4,1.61,995.8848713184002
23,128,7,13,145,141,36,74,54,20,5080,0,117,114,-56,-2,1768,36,10,4113,731.441870666532,903.40984755312,0.0,4.212,4.104,1,4,1.62,960.3175544856063
28,122,8,15,140,140,30,70,53,20,4800,0,99,112,-1,0,1769,43,13,4166,740.867209627224,853.6156039872,0.0,3.5639999999999996,4.032,1,4,1.63,942.5338960692189
34,114,8,18,135,138,26,66,52,20,4520,0,84,98,-1,-1,1770,52,16,4218,750.114712003752,803.82136042128,0.0,3.0239999999999996,3.5279999999999996,1,4,1.64,924.7502376527897
42,108,10,21,130,136,23,63,50,20,4240,0,75,85,-1,-1,1771,63,21,4268,759.006541211952,754.02711685536,0.0,2.6999999999999997,3.0599999999999996,1,4,1.65,889.1829208200071
46,103,10,22,125,134,20,60,47,20,3960,0,73,71,-1,-1,1772,68,24,4315,767.36486066766,704.23287328944,0.0,2.6279999999999997,2.5559999999999996,1,4,1.66,835.8319455707934
53,104,9,27,121,132,18,57,44,20,3680,0,66,62,-1,-1,1773,80,26,4359,775.189670370876,654.43862972352,0.0,2.376,2.2319999999999998,1,4,1.67,782.4809703216026
55,105,8,30,118,130,16,54,42,20,3400,0,59,52,-1,-1,1774,85,25,4401,782.658806905764,604.6443861576,0.0,2.1239999999999997,1.8719999999999999,1,4,1.68,746.9136534887973
64,103,8,35,115,128,14,51,39,20,3120,0,51,44,-1,-1,1775,99,29,4440,789.59443368816,554.85014259168,0.0,1.8359999999999999,1.5839999999999999,1,4,1.69,693.5626782396065
70,103,10,40,113,126,13,48,38,20,2840,0,33,30,-1,-1,1776,110,30,4478,796.352223886392,505.05589902576,0.0,1.188,1.0799999999999998,1,4,1.7,675.7790198231982
75,103,11,46,111,125,13,46,32,20,2560,0,36,32,-1,-1,1777,121,29,4510,802.04299457964,455.26165545984,0.0,1.2959999999999998,1.152,1,4,1.71,569.0770693247937
83,106,14,52,110,124,13,44,31,4,2600,0,36,41,0,0,1778,135,31,4541,807.555928688724,462.3751188264,0.0,1.2959999999999998,1.476,0,4,1.72,551.2934109083967
90,105,17,58,109,123,14,42,27,4,2600,-303,51,51,0,0,1779,148,32,4568,812.357516461152,462.3751188264,-41.164714285671,1.8359999999999999,1.8359999999999999,0,4,1.73,480.1587772428088
95,108,20,63,109,122,15,41,28,4,2600,-606,61,33,0,0,1780,158,32,4596,817.336940817744,462.3751188264,-82.329428571342,2.1959999999999997,1.188,0,4,1.74,497.9424356591944
104,106,23,68,108,121,17,40,28,4,2600,-909,73,18,0,0,1781,172,36,4624,822.316365174336,462.3751188264,-123.49414285701302,2.6279999999999997,0.6479999999999999,0,4,1.75,497.9424356592058
110,103,25,74,107,120,19,39,27,4,2600,-1212,85,11,0,0,1782,184,36,4651,827.117952946764,462.3751188264,-164.658857142684,3.0599999999999996,0.39599999999999996,0,4,1.76,480.15877724279744
124,98,27,77,105,119,21,38,26,4,2600,-1515,93,11,0,0,1783,201,47,4677,831.741704135028,462.3751188264,-205.82357142835502,3.348,0.39599999999999996,0,4,1.77,462.3751188264005
140,95,25,77,103,118,22,37,24,4,2600,-1818,105,14,0,0,1784,217,63,4701,836.009782154964,462.3751188264,-246.98828571402603,3.78,0.504,0,4,1.78,426.8078019935952
162,117,21,78,106,118,22,36,25,4,2600,-2121,104,10,0,0,1785,240,84,4726,840.455696759064,462.3751188264,-288.15299999969704,3.7439999999999998,0.36,0,4,1.79,444.59146041000355
178,121,15,76,109,118,21,35,24,4,2600,-2424,108,15,0,0,1786,254,102,4750,844.723774779,462.3751188264,-329.317714285368,3.888,0.5399999999999999,0,4,1.8,426.8078019935952
184,131,12,74,113,119,19,34,24,4,2600,-2727,107,18,0,0,1787,258,110,4774,848.991852798936,462.3751188264,-370.482428571039,3.852,0.6479999999999999,0,4,1.81,426.8078019935952
186,163,12,67,123,122,18,33,24,4,2600,-3030,107,20,0,0,1788,253,119,4798,853.259930818872,462.3751188264,-411.64714285671005,3.852,0.72,0,4,1.82,426.8078019936066
187,202,12,54,139,127,17,32,25,4,2600,-3108,106,15,0,0,1789,241,133,4823,857.705845422972,462.3751188264,-422.243999999556,3.816,0.5399999999999999,0,4,1.83,444.5914604099922
198,245,21,51,160,134,18,31,25,4,2600,-3108,101,22,0,0,1790,249,147,4848,862.151760027072,462.3751188264,-422.243999999556,3.6359999999999997,0.7919999999999999,0,4,1.84,444.59146041000355
203,292,22,43,186,144,19,30,25,4,2600,-3108,96,27,0,0,1791,246,160,4873,866.597674631172,462.3751188264,-422.243999999556,3.4559999999999995,0.972,0,4,1.85,444.59146041000355
210,339,27,37,217,156,21,30,25,4,2600,-3108,94,31,0,0,1792,247,173,4898,871.043589235272,462.3751188264,-422.243999999556,3.384,1.1159999999999999,0,4,1.86,444.5914604099922
212,401,31,27,254,171,23,30,26,4,2600,-3108,89,29,0,0,1793,239,185,4924,875.667340423536,462.3751188264,-422.243999999556,3.2039999999999997,1.0439999999999998,0,4,1.87,462.3751188264005
212,478,30,20,299,190,24,30,26,4,2600,-3108,89,29,0,0,1794,232,192,4950,880.2910916118,462.3751188264,-422.243999999556,3.2039999999999997,1.0439999999999998,0,4,1.88,462.37511882641076
206,509,27,15,341,210,25,30,26,4,2600,-3108,91,27,0,0,1795,221,191,4976,884.914842800064,462.3751188264,-422.243999999556,3.276,0.972,0,4,1.89,462.3751188264005
199,500,27,11,373,228,25,30,26,4,2600,-3108,93,25,0,0,1796,210,188,5002,889.538593988328,462.3751188264,-422.243999999556,3.348,0.8999999999999999,0,4,1.9,462.3751188264005
186,458,26,13,390,242,25,30,25,4,2600,-3108,98,27,0,0,1797,199,173,5027,893.984508592428,462.3751188264,-422.243999999556,3.5279999999999996,0.972,0,4,1.91,444.59146041000355
171,423,23,16,397,253,25,30,25,4,2600,-3108,101,26,0,0,1798,187,155,5052,898.430423196528,462.3751188264,-422.243999999556,3.6359999999999997,0.9359999999999999,0,4,1.92,444.5914604099922
151,403,24,18,398,262,25,30,26,4,2600,-3108,99,21,0,0,1799,169,133,5078,903.054174384792,462.3751188264,-422.243999999556,3.5639999999999996,0.7559999999999999,0,4,1.93,462.3751188264005
126,377,19,18,394,269,24,29,26,4,2600,-3108,101,20,0,0,1800,144,108,5104,907.677925573056,462.3751188264,-422.243999999556,3.6359999999999997,0.72,0,4,1.94,462.3751188264005
89,305,20,21,376,271,23,28,26,4,2600,-2805,92,28,0,0,1801,110,68,5130,912.30167676132,462.3751188264,-381.07928571388504,3.312,1.008,0,4,1.95,462.3751188264005
64,272,15,25,355,271,21,27,26,4,2600,-2502,84,36,0,0,1802,89,39,5156,916.925427949584,462.3751188264,-339.91457142821406,3.0239999999999996,1.2959999999999998,0,4,1.96,462.3751188264005
37,261,16,30,336,270,20,26,26,4,2600,-2199,69,51,0,0,1803,67,7,5182,921.549179137848,462.3751188264,-298.749857142543,2.484,1.8359999999999999,0,4,1.97,462.3751188264005
20,224,13,33,314,267,19,25,26,4,2600,-1896,60,60,0,0,1804,53,-13,5208,926.172930326112,462.3751188264,-257.58514285687204,2.1599999999999997,2.1599999999999997,0,4,1.98,462.3751188264005
19,184,9,31,288,262,17,24,26,4,2600,-1593,52,68,0,0,1805,50,-12,5234,930.796681514376,462.3751188264,-216.42042857120103,1.8719999999999999,2.448,0,4,1.99,462.3751188264005
36,157,9,28,262,255,15,23,25,4,2600,-1290,51,77,0,0,1806,64,8,5259,935.242596118476,462.3751188264,-175.25571428553002,1.8359999999999999,2.772,0,4,2.0,444.5914604099922
46,140,7,27,238,248,13,22,26,4,2600,-987,43,78,0,0,1807,73,19,5285,939.86634730674,462.3751188264,-134.090999999859,1.5479999999999998,2.808,0,4,2.01,462.37511882641076
50,127,7,27,216,240,12,21,26,4,2600,-684,44,77,0,0,1808,77,23,5311,944.490098495004,462.3751188264,-92.92628571418801,1.5839999999999999,2.772,0,4,2.02,462.37511882639023
54,122,9,30,197,233,11,20,26,4,2320,-381,29,62,0,0,1809,84,24,5337,949.113849683268,412.58087526048,-51.761571428517,1.0439999999999998,2.2319999999999998,0,4,2.03,462.37511882641076
54,120,8,32,182,226,10,19,24,4,2040,-78,22,51,0,0,1810,86,22,5361,953.381927703204,362.78663169456,-10.596857142846002,0.7919999999999999,1.8359999999999999,0,4,2.04,426.80780199359714
55,127,10,33,171,220,10,18,23,4,2000,0,28,46,0,0,1811,88,22,5384,957.472169138976,355.673168328,0.0,1.008,1.656,0,4,2.05,409.0241435772073
61,133,12,39,163,215,10,18,21,5,2000,0,43,44,0,0,1812,100,22,5405,961.20673740642,355.673168328,0.0,1.5479999999999998,1.5839999999999999,0,5,2.06,373.45682674438467
62,139,13,41,158,210,11,18,21,5,2000,0,49,37,0,0,1813,103,21,5426,964.941305673864,355.673168328,0.0,1.7639999999999998,1.3319999999999999,0,5,2.07,373.45682674441264
64,147,17,47,156,206,12,18,21,5,2000,-303,59,26,0,0,1814,111,17,5447,968.675873941308,355.673168328,-41.164714285671,2.1239999999999997,0.9359999999999999,0,5,2.08,373.45682674439604
68,153,17,49,155,203,13,18,21,5,2000,-606,69,15,0,0,1815,117,19,5468,972.410442208752,355.673168328,-82.329428571342,2.484,0.5399999999999999,0,5,2.09,373.45682674440127
69,153,20,51,155,200,14,18,19,5,2000,-909,86,12,0,0,1816,120,18,5487,975.789337307868,355.673168328,-123.49414285701302,3.0959999999999996,0.43199999999999994,0,5,2.1,337.8895099115916
72,141,18,51,152,196,15,18,19,5,2000,-1212,93,6,0,0,1817,123,21,5506,979.168232406984,355.673168328,-164.658857142684,3.348,0.21599999999999997,0,5,2.11,337.8895099116066
77,127,18,51,147,192,16,18,20,5,2000,-1515,90,2,0,0,1818,128,26,5526,982.724964090264,355.673168328,-205.82357142835502,3.2399999999999998,0.072,0,5,2.12,355.6731683279995
81,105,16,49,139,187,16,18,19,5,2000,-1818,93,7,0,0,1819,130,32,5545,986.10385918938,355.673168328,-246.98828571402603,3.348,0.252,0,5,2.13,337.8895099116066
92,82,11,46,128,180,15,18,18,5,2000,-2121,94,15,0,0,1820,138,46,5563,989.304917704332,355.673168328,-288.15299999969704,3.384,0.5399999999999999,0,5,2.14,320.10585149518363
106,64,8,45,115,173,14,17,19,5,2000,-2424,90,14,0,0,1821,151,61,5582,992.683812803448,355.673168328,-329.317714285368,3.2399999999999998,0.504,0,5,2.15,337.8895099116066
112,73,6,40,107,167,12,16,20,5,2000,-2727,86,10,0,0,1822,152,72,5602,996.240544486728,355.673168328,-370.482428571039,3.0959999999999996,0.36,0,5,2.16,355.6731683279995
109,90,3,36,104,162,10,15,19,5,2000,-3030,95,10,0,0,1823,145,73,5621,999.619439585844,355.673168328,-411.64714285671005,3.42,0.36,0,5,2.17,337.8895099116066
103,90,1,33,101,158,8,14,20,5,2000,-3108,95,3,0,0,1824,136,70,5641,1003.176171269124,355.673168328,-422.243999999556,3.42,0.10799999999999998,0,5,2.18,355.67316832798815
103,101,0,30,101,154,6,13,20,5,2000,-3108,92,6,0,0,1825,133,73,5661,1006.732902952404,355.673168328,-422.243999999556,3.312,0.21599999999999997,0,5,2.19,355.6731683280039
103,118,1,26,104,152,5,12,19,5,2000,-3108,92,13,0,0,1826,129,77,5680,1010.11179805152,355.673168328,-422.243999999556,3.312,0.46799999999999997,0,5,2.2,337.88950991160294
100,137,1,21,111,151,4,11,20,5,2000,-3108,84,15,0,0,1827,121,79,5700,1013.6685297348,355.673168328,-422.243999999556,3.0239999999999996,0.5399999999999999,0,5,2.21,355.6731683280039
95,164,0,15,122,152,3,10,21,5,2000,-3108,79,12,0,0,1828,110,80,5721,1017.403098002244,355.673168328,-422.243999999556,2.844,0.43199999999999994,0,5,2.22,373.45682674438467
86,202,0,9,138,155,2,9,20,5,2000,-3108,79,19,0,0,1829,95,77,5741,1020.959829685524,355.673168328,-422.243999999556,2.844,0.6839999999999999,0,5,2.23,355.67316832801527
77,234,2,6,157,160,2,9,20,5,2000,-3108,79,19,0,0,1830,83,71,5761,1024.516561368804,355.673168328,-422.243999999556,2.844,0.6839999999999999,0,5,2.24,355.6731683279995
70,206,1,5,167,163,2,9,20,5,2000,-3108,83,15,0,0,1831,75,65,5781,1028.073293052084,355.673168328,-422.243999999556,2.988,0.5399999999999999,0,5,2.25,355.6731683279925
58,176,3,4,169,164,2,9,20,5,2000,-3108,81,17,0,0,1832,62,54,5801,1031.630024735364,355.673168328,-422.243999999556,2.916,0.612,0,5,2.26,355.67316832801527
49,159,7,2,167,164,3,9,21,5,2000,-3108,79,11,0,0,1833,51,47,5822,1035.364593002808,355.673168328,-422.243999999556,2.844,0.39599999999999996,0,5,2.27,373.45682674439604
37,145,15,1,163,163,5,9,19,5,2000,-3108,90,15,0,0,1834,38,36,5841,1038.743488101924,355.673168328,-422.243999999556,3.2399999999999998,0.5399999999999999,0,5,2.28,337.8895099115952
26,129,33,0,156,161,11,11,20,5,2000,-3108,84,14,0,0,1835,26,26,5861,1042.300219785204,355.673168328,-422.243999999556,3.0239999999999996,0.504,0,5,2.29,355.6731683279995
19,110,59,1,147,158,21,14,20,5,2000,-2805,78,20,0,0,1836,20,18,5881,1045.856951468484,355.673168328,-381.07928571388504,2.808,0.72,0,5,2.3,355.67316832801527
7,100,94,1,138,154,36,19,20,5,2000,-2502,71,27,0,0,1837,8,6,5901,1049.413683151764,355.673168328,-339.91457142821406,2.5559999999999996,0.972,0,5,2.31,355.6731683279768
3,89,142,0,128,150,57,27,21,5,2000,-2199,54,36,0,0,1838,3,3,5922,1053.148251419208,355.673168328,-298.749857142543,1.944,1.2959999999999998,0,5,2.32,373.45682674441264
1,75,195,0,117,145,85,38,20,5,2000,-1896,50,46,0,0,1839,1,1,5942,1056.704983102488,355.673168328,-257.58514285687204,1.7999999999999998,1.656,0,5,2.33,355.6731683279995
1,62,246,1,106,140,117,51,20,5,2000,-1593,48,49,0,0,1840,2,0,5962,1060.261714785768,355.673168328,-216.42042857120103,1.7279999999999998,1.7639999999999998,0,5,2.34,355.6731683279925
0,52,292,2,95,135,152,66,20,5,2000,-1290,37,60,0,0,1841,2,-2,5982,1063.818446469048,355.673168328,-175.25571428553002,1.3319999999999999,2.1599999999999997,0,5,2.35,355.6731683279995
1,43,328,3,85,129,187,82,20,5,2000,-987,33,64,0,0,1842,4,-2,6002,1067.375178152328,355.673168328,-134.090999999859,1.188,2.304,0,5,2.36,355.67316832801527
0,40,352,4,76,123,220,99,20,5,2000,-684,32,65,0,0,1843,4,-4,6022,1070.931909835608,355.673168328,-92.92628571418801,1.152,2.34,0,5,2.37,355.6731683279768
1,36,363,5,68,118,249,116,20,5,2000,-381,32,65,0,0,1844,6,-4,6042,1074.488641518888,355.673168328,-51.761571428517,1.152,2.34,0,5,2.38,355.67316832801527
0,38,366,5,62,113,272,132,20,5,2000,-78,32,65,0,0,1845,5,-5,6062,1078.045373202168,355.673168328,-10.596857142846002,1.152,2.34,0,5,2.39,355.6731683279995
0,38,360,5,57,108,290,146,20,5,2000,0,39,57,0,0,1846,5,-5,6082,1081.602104885448,355.673168328,0.0,1.404,2.052,0,5,2.4,355.6731683279925
2,40,353,5,54,104,303,159,20,21,2280,0,28,91,255,16,1847,7,-3,6102,1085.158836568728,405.46741189392,0.0,1.008,3.276,1,5,2.41,355.6731683279995
0,42,341,3,52,100,311,170,21,21,2560,0,40,105,255,8,1848,3,-3,6123,1088.893404836172,455.26165545984,0.0,1.44,3.78,1,5,2.42,373.45682674441264
1,45,316,2,51,97,312,179,22,21,2840,0,62,110,255,8,1849,3,-1,6145,1092.80580968778,505.05589902576,0.0,2.2319999999999998,3.9599999999999995,1,5,2.43,391.2404851607926
0,54,281,1,52,94,306,185,24,21,3120,0,85,108,227,6,1850,1,-1,6169,1097.073887707716,554.85014259168,0.0,3.0599999999999996,3.888,1,5,2.44,426.8078019936047
1,60,242,1,54,92,293,189,27,21,3400,0,107,102,182,5,1851,2,0,6196,1101.875475480144,604.6443861576,0.0,3.852,3.6719999999999997,1,5,2.45,480.15877724277544
1,67,213,2,57,90,277,191,29,21,3680,0,128,96,146,4,1852,3,-1,6225,1107.0327364209,654.43862972352,0.0,4.608,3.4559999999999995,1,5,2.46,515.7260940756142
1,76,191,1,61,89,260,191,32,21,3960,0,143,96,115,3,1853,2,0,6257,1112.723507114148,704.23287328944,0.0,5.148,3.4559999999999995,1,5,2.47,569.0770693248037
3,79,169,1,65,88,242,190,36,21,4240,0,143,103,90,2,1854,4,2,6293,1119.125624144052,754.02711685536,0.0,5.148,3.7079999999999997,1,5,2.48,640.2117029903957
2,84,166,0,69,88,227,189,38,21,4520,0,146,122,82,2,1855,2,2,6331,1125.883414342284,803.82136042128,0.0,5.255999999999999,4.3919999999999995,1,5,2.49,675.7790198231831
1,83,160,0,72,88,214,187,42,21,4800,0,139,136,77,2,1856,1,1,6373,1133.352550877172,853.6156039872,0.0,5.004,4.896,1,5,2.5,746.9136534888253
2,83,161,0,74,88,203,185,45,21,5080,0,132,149,78,2,1857,2,2,6418,1141.355197164552,903.40984755312,0.0,4.752,5.364,1,5,2.51,800.2646287380173
1,83,164,0,76,88,195,184,48,21,5360,0,139,156,81,2,1858,1,1,6466,1149.891353204424,953.20409111904,0.0,5.004,5.616,1,5,2.52,853.6156039871715
3,80,170,0,77,88,190,183,53,21,5640,0,145,146,90,2,1859,3,3,6519,1159.316692165116,1002.99833468496,0.0,5.22,5.255999999999999,1,5,2.53,942.5338960692189
2,79,171,1,77,87,186,182,51,21,5920,0,167,174,92,2,1860,3,1,6570,1168.38635795748,1052.79257825088,0.0,6.012,6.263999999999999,1,5,2.54,906.966579236384
1,82,169,0,78,87,183,181,56,21,6200,0,166,176,87,2,1861,1,1,6626,1178.345206670664,1102.5868218168,0.0,5.976,6.335999999999999,1,5,2.55,995.8848713184337
3,81,162,0,79,87,179,180,58,21,6480,0,165,191,81,2,1862,3,3,6684,1188.659728552176,1152.38106538272,0.0,5.9399999999999995,6.8759999999999994,1,5,2.56,1031.4521881511598
1,83,156,1,80,87,174,179,61,21,6760,0,175,195,73,2,1863,2,0,6745,1199.50776018618,1202.17530894864,0.0,6.3,7.02,1,5,2.57,1084.8031634004205
2,76,150,0,79,86,169,177,67,21,7040,0,178,182,74,2,1864,2,2,6812,1211.422811325168,1251.96955251456,0.0,6.4079999999999995,6.552,1,5,2.58,1191.5051138987744
3,79,161,1,79,86,167,176,66,21,7320,0,204,199,82,2,1865,4,2,6878,1223.160025879992,1301.76379608048,0.0,7.343999999999999,7.164,1,5,2.59,1173.72145548243
2,83,157,1,80,86,165,175,69,21,7600,0,210,207,74,2,1866,3,1,6947,1235.430750187308,1351.5580396464,0.0,7.56,7.451999999999999,1,5,2.6,1227.0724307315675
4,88,151,0,82,86,162,174,73,21,7880,0,214,203,63,1,1867,4,4,7020,1248.41282083128,1401.35228321232,0.0,7.704,7.308,1,5,2.61,1298.2070643972343
1,89,143,1,83,86,158,172,74,21,8160,0,224,222,54,1,1868,2,0,7094,1261.572728059416,1451.14652677824,0.0,8.064,7.991999999999999,1,5,2.62,1315.990722813573
3,90,136,0,84,86,154,170,80,21,8440,0,218,219,46,1,1869,3,3,7174,1275.799654792536,1500.94077034416,0.0,7.847999999999999,7.8839999999999995,1,5,2.63,1422.6926733120383
2,93,134,1,86,86,150,168,82,21,8720,0,224,232,41,1,1870,3,1,7256,1290.382254693984,1550.73501391008,0.0,8.064,8.351999999999999,1,5,2.64,1458.2599901447456
1,96,133,0,88,87,147,166,83,21,9000,0,235,250,37,1,1871,1,1,7339,1305.142691179596,1600.529257476,0.0,8.459999999999999,9.0,1,5,2.65,1476.0436485612531
3,96,122,0,90,88,142,163,88,21,9000,0,220,234,26,0,1872,3,3,7427,1320.792310586028,1600.529257476,0.0,7.919999999999999,8.424,1,5,2.66,1564.9619406431477
2,98,123,1,92,89,138,161,90,21,9000,0,223,217,25,0,1873,3,1,7517,1336.797603160788,1600.529257476,0.0,8.027999999999999,7.811999999999999,1,5,2.67,1600.5292574760347
3,97,119,0,93,90,134,158,92,21,9000,0,224,201,22,0,1874,3,3,7609,1353.158568903876,1600.529257476,0.0,8.064,7.236,1,5,2.68,1636.0965743087568
3,102,117,1,95,91,131,155,88,21,9000,0,239,215,15,0,1875,4,2,7697,1368.808188310308,1600.529257476,0.0,8.604,7.739999999999999,1,5,2.69,1564.96194064324
3,103,114,0,97,92,128,152,92,21,9000,0,216,209,11,0,1876,3,3,7789,1385.169154053396,1600.529257476,0.0,7.776,7.523999999999999,1,5,2.7,1636.0965743087568
1,104,107,0,98,93,124,149,91,21,9000,0,218,212,3,0,1877,1,1,7880,1401.35228321232,1600.529257476,0.0,7.847999999999999,7.632,1,5,2.71,1618.312915892432
2,100,106,0,98,93,120,146,91,21,9000,0,210,219,6,0,1878,2,2,7971,1417.535412371244,1600.529257476,0.0,7.56,7.8839999999999995,1,5,2.72,1618.312915892383
4,107,106,1,100,94,117,144,91,21,9000,0,211,218,-1,-1,1879,5,3,8062,1433.718541530168,1600.529257476,0.0,7.595999999999999,7.847999999999999,1,5,2.73,1618.312915892432
2,113,106,1,103,95,115,142,93,21,9000,0,204,207,-7,-1,1880,3,1,8155,1450.25734385742,1600.529257476,0.0,7.343999999999999,7.451999999999999,1,5,2.74,1653.8802327251533
2,115,104,1,105,96,113,140,93,21,9000,0,204,204,-11,-1,1881,3,1,8248,1466.796146184672,1600.529257476,0.0,7.343999999999999,7.343999999999999,1,5,2.75,1653.8802327252267
2,117,103,0,107,97,111,138,93,21,9000,0,204,201,-14,-1,1882,2,2,8341,1483.334948511924,1600.529257476,0.0,7.343999999999999,7.236,1,5,2.76,1653.8802327252495
4,120,101,1,110,98,109,136,93,21,9000,0,203,199,-19,-1,1883,5,3,8434,1499.873750839176,1600.529257476,0.0,7.308,7.164,1,5,2.77,1653.8802327251533
2,124,98,1,113,100,107,134,92,21,9000,0,207,199,-26,-1,1884,3,1,8526,1516.234716582264,1600.529257476,0.0,7.451999999999999,7.164,1,5,2.78,1636.0965743088293
3,126,96,0,116,102,105,132,92,21,9000,0,205,199,-30,-1,1885,3,3,8618,1532.595682325352,1600.529257476,0.0,7.379999999999999,7.164,1,5,2.79,1636.0965743087795
5,127,94,1,118,104,103,130,94,21,9000,0,198,188,-33,-1,1886,6,4,8712,1549.312321236768,1600.529257476,0.0,7.127999999999999,6.768,1,5,2.8,1671.6638911416242
4,128,92,1,120,106,101,128,94,21,9000,0,196,186,-36,-2,1887,5,3,8806,1566.028960148184,1600.529257476,0.0,7.055999999999999,6.696,1,5,2.81,1671.6638911415725
4,128,97,1,122,107,100,126,92,21,9000,0,199,193,-31,-1,1888,5,3,8898,1582.389925891272,1600.529257476,0.0,7.164,6.9479999999999995,1,5,2.82,1636.0965743088293
2,118,97,1,121,108,99,124,92,21,9000,0,199,192,-21,-1,1889,3,1,8990,1598.75089163436,1600.529257476,0.0,7.164,6.911999999999999,1,5,2.83,1636.0965743087568
3,128,98,0,122,109,99,122,92,21,9000,0,196,193,-30,-1,1890,3,3,9082,1615.111857377448,1600.529257476,0.0,7.055999999999999,6.9479999999999995,1,5,2.84,1636.0965743088293
4,135,97,1,125,111,99,120,92,21,9000,0,195,191,-38,-2,1891,5,3,9174,1631.472823120536,1600.529257476,0.0,7.02,6.8759999999999994,1,5,2.85,1636.0965743087795
1,140,98,1,128,113,99,119,91,21,9000,0,199,192,-42,-2,1892,2,0,9265,1647.65595227946,1600.529257476,0.0,7.164,6.911999999999999,1,5,2.86,1618.312915892432
4,140,98,1,130,115,99,118,91,21,9000,0,201,190,-42,-2,1893,5,3,9356,1663.839081438384,1600.529257476,0.0,7.236,6.84,1,5,2.87,1618.3129158923603
4,141,97,1,132,117,99,117,91,21,9000,0,198,192,-44,-2,1894,5,3,9447,1680.022210597308,1600.529257476,0.0,7.127999999999999,6.911999999999999,1,5,2.88,1618.312915892432
4,140,94,0,134,118,98,116,92,21,9000,0,194,187,-46,-2,1895,4,4,9539,1696.383176340396,1600.529257476,0.0,6.983999999999999,6.731999999999999,1,5,2.89,1636.0965743087568
4,139,93,0,135,119,97,115,91,21,9000,0,196,190,-46,-2,1896,4,4,9630,1712.56630549932,1600.529257476,0.0,7.055999999999999,6.84,1,5,2.9,1618.312915892432
2,138,91,1,136,120,96,114,90,21,9000,0,198,195,-47,-2,1897,3,1,9720,1728.57159807408,1600.529257476,0.0,7.127999999999999,7.02,1,5,2.91,1600.5292574759635
