Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
15,2,6,17,51,35,4520,0,86,95,0,0,7630,32,-2,5163,918.170284038732,803.82136042128,0.0,3.0959999999999996,3.42,2,3,1.63,906.9665792364242
22,4,4,24,50,35,4240,0,73,79,0,0,7631,46,-2,5213,927.062113246932,754.02711685536,0.0,2.6279999999999997,2.844,2,3,1.64,889.1829208199957
22,5,8,29,47,35,3960,0,68,67,0,0,7632,51,-7,5260,935.42043270264,704.23287328944,0.0,2.448,2.412,2,3,1.65,835.8319455708048
27,4,9,35,44,35,3680,0,62,58,0,0,7633,62,-8,5304,943.245242405856,654.43862972352,0.0,2.2319999999999998,2.0879999999999996,2,3,1.66,782.4809703215913
31,5,12,39,39,35,3400,0,65,62,0,0,7634,70,-8,5343,950.180869188252,604.6443861576,0.0,2.34,2.2319999999999998,2,3,1.67,693.5626782396065
33,6,14,46,40,35,3120,0,39,44,0,0,7635,79,-13,5383,957.294332554812,554.85014259168,0.0,1.404,1.5839999999999999,2,3,1.68,711.346336655992
34,5,16,52,36,35,2840,0,35,38,0,0,7636,86,-18,5419,963.696449584716,505.05589902576,0.0,1.26,1.3679999999999999,2,3,1.69,640.2117029904042
40,6,20,58,33,35,2560,0,31,26,0,0,7637,98,-18,5452,969.565056862128,455.26165545984,0.0,1.1159999999999999,0.9359999999999999,2,3,1.7,586.8607277412019
45,7,23,64,29,36,2280,0,32,17,0,0,7638,109,-19,5481,974.722317802884,405.46741189392,0.0,1.152,0.612,2,4,1.71,515.7260940756028
51,8,25,71,26,36,2300,303,37,35,0,0,7639,122,-20,5507,979.346068991148,409.0241435772,41.164714285671,1.3319999999999999,1.26,2,4,1.72,462.37511882638915
55,10,30,77,24,36,2300,606,30,54,0,0,7640,132,-22,5531,983.614147011084,409.0241435772,82.329428571342,1.0799999999999998,1.944,2,4,1.73,426.8078019936066
58,10,33,82,25,36,2300,909,12,63,0,0,7641,140,-24,5556,988.060061615184,409.0241435772,123.49414285701302,0.43199999999999994,2.268,2,4,1.74,444.59146041000355
62,12,38,88,24,36,2300,1212,7,74,0,0,7642,150,-26,5580,992.32813963512,409.0241435772,164.658857142684,0.252,2.6639999999999997,2,4,1.75,426.8078019935952
63,12,43,96,23,36,2300,1515,6,81,0,0,7643,159,-33,5603,996.418381070892,409.0241435772,205.82357142835502,0.21599999999999997,2.916,2,4,1.76,409.0241435771983
61,9,51,102,22,36,2300,1818,9,86,0,0,7644,163,-41,5625,1000.3307859225,409.0241435772,246.98828571402603,0.32399999999999995,3.0959999999999996,2,4,1.77,391.2404851608013
56,8,74,105,22,36,2300,2121,8,89,0,0,7645,161,-49,5647,1004.243190774108,409.0241435772,288.15299999969704,0.288,3.2039999999999997,2,4,1.78,391.2404851608013
52,6,94,103,21,36,2300,2424,11,95,0,0,7646,155,-51,5668,1007.977759041552,409.0241435772,329.317714285368,0.39599999999999996,3.42,2,4,1.79,373.45682674439297
54,5,124,101,21,36,2300,2727,11,97,0,0,7647,155,-47,5689,1011.712327308996,409.0241435772,370.482428571039,0.39599999999999996,3.4919999999999995,2,4,1.8,373.45682674440434
49,3,153,102,21,36,2300,3030,12,98,0,0,7648,151,-53,5710,1015.44689557644,409.0241435772,411.64714285671005,0.43199999999999994,3.5279999999999996,2,4,1.81,373.45682674440434
43,3,187,104,21,36,2300,3108,13,100,0,0,7649,147,-61,5731,1019.181463843884,409.0241435772,422.243999999556,0.46799999999999997,3.5999999999999996,2,4,1.82,373.45682674439297
35,3,222,106,22,36,2300,3108,14,93,0,0,7650,141,-71,5753,1023.093868695492,409.0241435772,422.243999999556,0.504,3.348,2,4,1.83,391.2404851608013
27,4,256,106,22,36,2300,3108,22,86,0,0,7651,133,-79,5775,1027.0062735471,409.0241435772,422.243999999556,0.7919999999999999,3.0959999999999996,2,4,1.84,391.24048516078994
19,5,300,103,23,36,2300,3108,23,78,0,0,7652,122,-84,5798,1031.096514982872,409.0241435772,422.243999999556,0.828,2.808,2,4,1.85,409.0241435771983
11,5,366,97,23,36,2300,3108,24,77,0,0,7653,108,-86,5821,1035.186756418644,409.0241435772,422.243999999556,0.8639999999999999,2.772,2,4,1.86,409.024143577221
9,5,436,87,22,36,2300,3108,28,81,0,0,7654,96,-78,5843,1039.099161270252,409.0241435772,422.243999999556,1.008,2.916,2,4,1.87,391.2404851607786
7,4,433,75,22,36,2300,3108,28,82,0,0,7655,82,-68,5865,1043.01156612186,409.0241435772,422.243999999556,1.008,2.952,2,4,1.88,391.24048516081
4,3,385,59,23,36,2300,3108,23,81,0,0,7656,63,-55,5888,1047.101807557632,409.0241435772,422.243999999556,0.828,2.916,2,4,1.89,409.0241435771983
4,4,341,53,23,36,2300,3108,21,82,0,0,7657,57,-49,5911,1051.192048993404,409.0241435772,422.243999999556,0.7559999999999999,2.952,2,4,1.9,409.0241435771983
5,4,288,42,22,36,2300,3108,22,90,0,0,7658,47,-37,5933,1055.104453845012,409.0241435772,422.243999999556,0.7919999999999999,3.2399999999999998,2,4,1.91,391.2404851608013
5,8,230,30,23,36,2300,3108,17,88,0,0,7659,35,-25,5956,1059.194695280784,409.0241435772,422.243999999556,0.612,3.1679999999999997,2,4,1.92,409.0241435771983
6,15,240,19,23,36,2300,3108,15,89,0,0,7660,25,-13,5979,1063.284936716556,409.0241435772,422.243999999556,0.5399999999999999,3.2039999999999997,2,4,1.93,409.024143577221
6,27,225,11,22,36,2300,2805,25,87,0,0,7661,17,-5,6001,1067.197341568164,409.0241435772,381.07928571388504,0.8999999999999999,3.1319999999999997,2,4,1.94,391.2404851607786
7,43,192,6,24,36,2300,2502,27,71,0,0,7662,13,1,6025,1071.4654195881,409.0241435772,339.91457142821406,0.972,2.5559999999999996,2,4,1.95,426.80780199361794
5,64,157,4,24,36,2300,2199,38,58,0,0,7663,9,1,6049,1075.733497608036,409.0241435772,298.749857142543,1.3679999999999999,2.0879999999999996,2,4,1.96,426.8078019935952
6,93,124,5,23,36,2300,1896,52,52,0,0,7664,11,1,6072,1079.823739043808,409.0241435772,257.58514285687204,1.8719999999999999,1.8719999999999999,2,4,1.97,409.0241435771983
6,122,99,6,22,36,2300,1593,64,48,0,0,7665,12,0,6094,1083.736143895416,409.0241435772,216.42042857120103,2.304,1.7279999999999998,2,4,1.98,391.2404851608013
6,141,78,6,23,36,2300,1290,69,36,0,0,7666,12,0,6117,1087.826385331188,409.0241435772,175.25571428553002,2.484,1.2959999999999998,2,4,1.99,409.0241435771983
6,162,68,8,23,36,2300,987,71,33,0,0,7667,14,-2,6140,1091.91662676696,409.0241435772,134.090999999859,2.5559999999999996,1.188,2,4,2.0,409.0241435771983
10,170,59,9,23,36,2300,684,70,34,0,0,7668,19,1,6163,1096.006868202732,409.0241435772,92.92628571418801,2.52,1.224,2,4,2.01,409.0241435772073
10,181,58,9,22,36,2300,381,71,42,0,0,7669,19,1,6185,1099.91927305434,409.0241435772,51.761571428517,2.5559999999999996,1.5119999999999998,2,4,2.02,391.2404851607926
10,179,60,9,23,36,2300,78,64,42,0,0,7670,19,1,6208,1104.009514490112,409.0241435772,10.596857142846002,2.304,1.5119999999999998,2,4,2.03,409.0241435772073
11,178,61,9,24,36,2020,0,38,30,0,0,7671,20,2,6232,1108.277592510048,359.22990001128,0.0,1.3679999999999999,1.0799999999999998,2,4,2.04,426.80780199358577
7,176,64,9,21,36,2000,0,42,44,0,0,7672,16,-2,6253,1112.012160777492,355.673168328,0.0,1.5119999999999998,1.5839999999999999,2,4,2.05,373.45682674441264
10,170,68,9,20,20,2280,0,60,56,-102,-4,7673,19,1,6273,1115.568892460772,405.46741189392,0.0,2.1599999999999997,2.016,1,4,2.06,355.6731683279995
8,163,67,8,22,20,2560,0,70,63,-96,-3,7674,16,0,6295,1119.48129731238,455.26165545984,0.0,2.52,2.268,1,4,2.07,391.24048516081
10,160,69,10,24,20,2840,0,79,72,-91,-3,7675,20,0,6319,1123.749375332316,505.05589902576,0.0,2.844,2.5919999999999996,1,4,2.08,426.80780199358577
8,160,70,9,26,20,3120,0,87,84,-90,-3,7676,17,-1,6345,1128.37312652058,554.85014259168,0.0,3.1319999999999997,3.0239999999999996,1,4,2.09,462.3751188263994
9,157,73,9,26,20,3400,0,107,100,-84,-3,7677,18,0,6371,1132.996877708844,604.6443861576,0.0,3.852,3.5999999999999996,1,4,2.1,462.3751188264016
9,158,76,9,29,20,3680,0,111,104,-82,-3,7678,18,0,6400,1138.1541386496,654.43862972352,0.0,3.9959999999999996,3.7439999999999998,1,4,2.11,515.7260940756142
12,150,79,10,32,20,3960,0,118,112,-71,-3,7679,22,2,6432,1143.844909342848,704.23287328944,0.0,4.247999999999999,4.032,1,4,2.12,569.077069324781
11,145,78,10,36,20,4240,0,122,115,-67,-2,7680,21,1,6468,1150.247026372752,754.02711685536,0.0,4.3919999999999995,4.14,1,4,2.13,640.2117029904184
11,147,80,9,39,20,4520,0,127,124,-67,-3,7681,20,2,6507,1157.182653155148,803.82136042128,0.0,4.572,4.4639999999999995,1,4,2.14,693.5626782395797
10,142,79,10,42,20,4800,0,132,133,-63,-2,7682,20,0,6549,1164.651789690036,853.6156039872,0.0,4.752,4.787999999999999,1,4,2.15,746.9136534888025
11,143,80,9,44,20,5080,0,142,138,-63,-2,7683,20,2,6593,1172.476599393252,903.40984755312,0.0,5.111999999999999,4.968,1,4,2.16,782.4809703215852
11,135,72,10,50,20,5360,0,137,133,-63,-2,7684,21,1,6643,1181.368428601452,953.20409111904,0.0,4.9319999999999995,4.787999999999999,1,4,2.17,889.1829208200269
15,131,55,10,52,20,5640,0,154,135,-76,-3,7685,25,5,6695,1190.61593097798,1002.99833468496,0.0,5.544,4.859999999999999,1,4,2.18,924.7502376527805
15,119,23,12,55,20,5920,0,155,146,-38,-2,7686,27,3,6750,1200.396943107,1052.79257825088,0.0,5.579999999999999,5.255999999999999,1,4,2.19,978.1012129020136
13,94,12,12,53,20,5640,0,136,153,12,0,7687,25,1,6803,1209.822282067692,1002.99833468496,0.0,4.896,5.508,1,4,2.2,942.5338960691771
16,15,8,13,55,20,5360,0,117,130,0,-1,7688,29,3,6858,1219.603294196712,953.20409111904,0.0,4.212,4.68,1,4,2.21,978.1012129020363
15,6,7,14,56,20,5080,0,96,110,0,0,7689,29,1,6914,1229.562142909896,903.40984755312,0.0,3.4559999999999995,3.9599999999999995,1,4,2.22,995.8848713183668
21,6,7,16,54,20,4800,0,89,103,0,0,7690,37,5,6968,1239.165318454752,853.6156039872,0.0,3.2039999999999997,3.7079999999999997,1,4,2.23,960.3175544856163
21,7,7,19,51,20,4520,0,86,92,0,0,7691,40,2,7019,1248.234984247116,803.82136042128,0.0,3.0959999999999996,3.312,1,4,2.24,906.966579236384
28,8,7,23,49,20,4240,0,81,76,-1,-1,7692,51,5,7068,1256.948976871152,754.02711685536,0.0,2.916,2.7359999999999998,1,4,2.25,871.3992624036067
33,7,8,28,46,20,3960,0,76,65,-1,-1,7693,61,5,7114,1265.129459742696,704.23287328944,0.0,2.7359999999999998,2.34,1,4,2.26,818.0482871544374
40,9,9,31,44,20,3680,0,66,52,-1,-1,7694,71,9,7158,1272.954269445912,654.43862972352,0.0,2.376,1.8719999999999999,1,4,2.27,782.4809703215625
44,9,8,35,40,20,3400,0,66,52,-1,-1,7695,79,9,7198,1280.067732812472,604.6443861576,0.0,2.376,1.8719999999999999,1,4,2.28,711.3463366560305
48,13,10,40,37,20,3120,0,55,49,-1,-1,7696,88,8,7235,1286.64768642654,554.85014259168,0.0,1.9799999999999998,1.7639999999999998,1,4,2.29,657.9953614067865
52,14,9,45,38,20,2840,0,29,30,-1,-1,7697,97,7,7273,1293.405476624772,505.05589902576,0.0,1.0439999999999998,1.0799999999999998,1,4,2.3,675.7790198232132
63,15,14,50,33,20,2560,0,26,30,-1,-1,7698,113,13,7306,1299.274083902184,455.26165545984,0.0,0.9359999999999999,1.0799999999999998,1,4,2.31,586.8607277411776
70,20,16,55,29,4,2600,0,44,43,0,0,7699,125,15,7335,1304.43134484294,462.3751188264,0.0,1.5839999999999999,1.5479999999999998,0,4,2.32,515.7260940756142
78,22,17,61,27,4,2600,-303,55,44,0,0,7700,139,17,7362,1309.232932615368,462.3751188264,-41.164714285671,1.9799999999999998,1.5839999999999999,0,4,2.33,480.1587772427982
84,25,20,66,29,4,2600,-606,54,28,0,0,7701,150,18,7391,1314.390193556124,462.3751188264,-82.329428571342,1.944,1.008,0,4,2.34,515.7260940755915
90,28,24,71,27,4,2600,-909,71,24,0,0,7702,161,19,7418,1319.191781328552,462.3751188264,-123.49414285701302,2.5559999999999996,0.8639999999999999,0,4,2.35,480.1587772427982
100,33,25,75,26,4,2600,-1212,84,17,0,0,7703,175,25,7444,1323.815532516816,462.3751188264,-164.658857142684,3.0239999999999996,0.612,0,4,2.36,462.3751188263994
112,39,27,78,27,4,2600,-1515,84,9,0,0,7704,190,34,7471,1328.617120289244,462.3751188264,-205.82357142835502,3.0239999999999996,0.32399999999999995,0,4,2.37,480.1587772427982
133,50,25,83,24,4,2600,-1818,96,19,0,0,7705,216,50,7495,1332.88519830918,462.3751188264,-246.98828571402603,3.4559999999999995,0.6839999999999999,0,4,2.38,426.8078019936047
151,66,23,80,24,4,2600,-2121,101,17,0,0,7706,231,71,7519,1337.153276329116,462.3751188264,-288.15299999969704,3.6359999999999997,0.612,0,4,2.39,426.80780199358577
174,85,18,79,24,4,2600,-2424,104,16,0,0,7707,253,95,7543,1341.421354349052,462.3751188264,-329.317714285368,3.7439999999999998,0.576,0,4,2.4,426.80780199362744
184,112,15,76,24,4,2600,-2727,104,18,0,0,7708,260,108,7567,1345.689432368988,462.3751188264,-370.482428571039,3.7439999999999998,0.6479999999999999,0,4,2.41,426.80780199358577
188,144,10,72,25,4,2600,-3030,104,13,0,0,7709,260,116,7592,1350.135346973088,462.3751188264,-411.64714285671005,3.7439999999999998,0.46799999999999997,0,4,2.42,444.59146041000207
188,183,13,60,25,4,2600,-3108,100,18,0,0,7710,248,128,7617,1354.581261577188,462.3751188264,-422.243999999556,3.5999999999999996,0.6479999999999999,0,4,2.43,444.5914604099823
197,228,19,53,24,4,2600,-3108,101,25,0,0,7711,250,144,7641,1358.849339597124,462.3751188264,-422.243999999556,3.6359999999999997,0.8999999999999999,0,4,2.44,426.80780199362744
204,273,20,46,26,4,2600,-3108,89,24,0,0,7712,250,158,7667,1363.473090785388,462.3751188264,-422.243999999556,3.2039999999999997,0.8639999999999999,0,4,2.45,462.37511882637887
210,321,24,39,26,4,2600,-3108,88,25,0,0,7713,249,171,7693,1368.096841973652,462.3751188264,-422.243999999556,3.1679999999999997,0.8999999999999999,0,4,2.46,462.3751188264221
216,375,27,31,26,4,2600,-3108,87,27,0,0,7714,247,185,7719,1372.720593161916,462.3751188264,-422.243999999556,3.1319999999999997,0.972,0,4,2.47,462.37511882637887
217,448,31,24,26,4,2600,-3108,85,28,0,0,7715,241,193,7745,1377.34434435018,462.3751188264,-422.243999999556,3.0599999999999996,1.008,0,4,2.48,462.3751188264221
212,508,29,16,26,4,2600,-3108,85,28,0,0,7716,228,196,7771,1381.968095538444,462.3751188264,-422.243999999556,3.0599999999999996,1.008,0,4,2.49,462.37511882637887
205,505,25,12,25,4,2600,-3108,91,30,0,0,7717,217,193,7796,1386.414010142544,462.3751188264,-422.243999999556,3.276,1.0799999999999998,0,4,2.5,444.59146041000207
194,467,24,11,26,4,2600,-3108,89,25,0,0,7718,205,183,7822,1391.037761330808,462.3751188264,-422.243999999556,3.2039999999999997,0.8999999999999999,0,4,2.51,462.3751188264221
179,434,25,16,26,4,2600,-3108,91,23,0,0,7719,195,163,7848,1395.661512519072,462.3751188264,-422.243999999556,3.276,0.828,0,4,2.52,462.37511882637887
161,402,22,20,25,4,2600,-3108,99,24,0,0,7720,181,141,7873,1400.107427123172,462.3751188264,-422.243999999556,3.5639999999999996,0.8639999999999999,0,4,2.53,444.5914604100248
135,377,19,20,25,4,2600,-3108,101,23,0,0,7721,155,115,7898,1404.553341727272,462.3751188264,-422.243999999556,3.6359999999999997,0.828,0,4,2.54,444.5914604099823
99,314,19,21,26,4,2600,-2805,89,28,0,0,7722,120,78,7924,1409.177092915536,462.3751188264,-381.07928571388504,3.2039999999999997,1.008,0,4,2.55,462.3751188263994
71,264,17,24,26,4,2600,-2502,78,38,0,0,7723,95,47,7950,1413.8008441038,462.3751188264,-339.91457142821406,2.808,1.3679999999999999,0,4,2.56,462.3751188264016
46,271,16,30,27,4,2600,-2199,62,47,0,0,7724,76,16,7977,1418.602431876228,462.3751188264,-298.749857142543,2.2319999999999998,1.692,0,4,2.57,480.15877724279676
25,239,15,31,26,4,2600,-1896,60,56,0,0,7725,56,-6,8003,1423.226183064492,462.3751188264,-257.58514285687204,2.1599999999999997,2.016,0,4,2.58,462.3751188264016
17,203,11,32,26,4,2600,-1593,52,64,0,0,7726,49,-15,8029,1427.849934252756,462.3751188264,-216.42042857120103,1.8719999999999999,2.304,0,4,2.59,462.3751188263994
22,177,11,30,25,4,2600,-1290,55,69,0,0,7727,52,-8,8054,1432.295848856856,462.3751188264,-175.25571428553002,1.9799999999999998,2.484,0,4,2.6,444.591460410005
36,163,11,30,26,4,2600,-987,46,71,0,0,7728,66,6,8080,1436.91960004512,462.3751188264,-134.090999999859,1.656,2.5559999999999996,0,4,2.61,462.3751188263994
45,144,9,31,26,4,2600,-684,45,72,0,0,7729,76,14,8106,1441.543351233384,462.3751188264,-92.92628571418801,1.6199999999999999,2.5919999999999996,0,4,2.62,462.3751188264016
51,146,11,32,26,4,2600,-381,43,74,0,0,7730,83,19,8132,1446.167102421648,462.3751188264,-51.761571428517,1.5479999999999998,2.6639999999999997,0,4,2.63,462.3751188263994
54,138,11,34,26,4,2320,-78,30,56,0,0,7731,88,20,8158,1450.790853609912,412.58087526048,-10.596857142846002,1.0799999999999998,2.016,0,4,2.64,462.37511882637887
56,142,11,37,25,4,2040,0,21,39,0,0,7732,93,19,8183,1455.236768214012,362.78663169456,0.0,0.7559999999999999,1.404,0,4,2.65,444.5914604100248
59,151,14,40,22,4,2000,0,36,41,0,0,7733,99,19,8205,1459.14917306562,355.673168328,0.0,1.2959999999999998,1.476,0,4,2.66,391.2404851607926
59,159,16,46,21,5,2000,0,46,37,0,0,7734,105,13,8226,1462.883741333064,355.673168328,0.0,1.656,1.3319999999999999,0,5,2.67,373.45682674441264
59,167,18,49,21,5,2000,-303,57,24,0,0,7735,108,10,8247,1466.618309600508,355.673168328,-41.164714285671,2.052,0.8639999999999999,0,5,2.68,373.4568267443733
58,172,21,52,21,5,2000,-606,65,15,0,0,7736,110,6,8268,1470.352877867952,355.673168328,-82.329428571342,2.34,0.5399999999999999,0,5,2.69,373.45682674441264
65,172,21,55,20,5,2000,-909,76,10,0,0,7737,120,10,8288,1473.909609551232,355.673168328,-123.49414285701302,2.7359999999999998,0.36,0,5,2.7,355.6731683279995
72,156,19,55,19,5,2000,-1212,85,9,0,0,7738,127,17,8307,1477.288504650348,355.673168328,-164.658857142684,3.0599999999999996,0.32399999999999995,0,5,2.71,337.8895099115952
77,146,20,54,19,5,2000,-1515,86,9,0,0,7739,131,23,8326,1480.667399749464,355.673168328,-205.82357142835502,3.0959999999999996,0.32399999999999995,0,5,2.72,337.88950991160294
79,118,17,52,19,5,2000,-1818,87,10,0,0,7740,131,27,8345,1484.04629484858,355.673168328,-246.98828571402603,3.1319999999999997,0.36,0,5,2.73,337.8895099115952
88,96,15,50,19,5,2000,-2121,87,10,0,0,7741,138,38,8364,1487.425189947696,355.673168328,-288.15299999969704,3.1319999999999997,0.36,0,5,2.74,337.88950991160294
102,73,10,47,19,5,2000,-2424,86,13,0,0,7742,149,55,8383,1490.804085046812,355.673168328,-329.317714285368,3.0959999999999996,0.46799999999999997,0,5,2.75,337.8895099115952
114,59,6,44,19,5,2000,-2727,86,14,0,0,7743,158,70,8402,1494.182980145928,355.673168328,-370.482428571039,3.0959999999999996,0.504,0,5,2.76,337.88950991161795
113,87,4,40,20,5,2000,-3030,87,6,0,0,7744,153,73,8422,1497.739711829208,355.673168328,-411.64714285671005,3.1319999999999997,0.21599999999999997,0,5,2.77,355.6731683279995
107,85,2,36,19,5,2000,-3108,95,6,0,0,7745,143,71,8441,1501.118606928324,355.673168328,-422.243999999556,3.42,0.21599999999999997,0,5,2.78,337.8895099115952
106,97,1,34,21,5,2000,-3108,85,2,0,0,7746,140,72,8462,1504.853175195768,355.673168328,-422.243999999556,3.0599999999999996,0.072,0,5,2.79,373.45682674439604
104,112,0,28,19,5,2000,-3108,87,15,0,0,7747,132,76,8481,1508.232070294884,355.673168328,-422.243999999556,3.1319999999999997,0.5399999999999999,0,5,2.8,337.8895099115952
103,132,1,23,20,5,2000,-3108,80,14,0,0,7748,126,80,8501,1511.788801978164,355.673168328,-422.243999999556,2.88,0.504,0,5,2.81,355.6731683279995
99,155,1,17,20,5,2000,-3108,77,18,0,0,7749,116,82,8521,1515.345533661444,355.673168328,-422.243999999556,2.772,0.6479999999999999,0,5,2.82,355.67316832801527
91,186,0,12,21,5,2000,-3108,72,15,0,0,7750,103,79,8542,1519.080101928888,355.673168328,-422.243999999556,2.5919999999999996,0.5399999999999999,0,5,2.83,373.45682674439604
84,228,1,8,20,5,2000,-3108,73,20,0,0,7751,92,76,8562,1522.636833612168,355.673168328,-422.243999999556,2.6279999999999997,0.72,0,5,2.84,355.6731683279925
74,221,0,6,19,5,2000,-3108,77,24,0,0,7752,80,68,8581,1526.015728711284,355.673168328,-422.243999999556,2.772,0.8639999999999999,0,5,2.85,337.88950991160294
61,188,5,4,21,5,2000,-3108,76,11,0,0,7753,65,57,8602,1529.750296978728,355.673168328,-422.243999999556,2.7359999999999998,0.39599999999999996,0,5,2.86,373.45682674441264
56,167,5,3,20,5,2000,-3108,81,13,0,0,7754,59,53,8622,1533.307028662008,355.673168328,-422.243999999556,2.916,0.46799999999999997,0,5,2.87,355.6731683279768
46,151,8,2,20,5,2000,-3108,82,11,0,0,7755,48,44,8642,1536.863760345288,355.673168328,-422.243999999556,2.952,0.39599999999999996,0,5,2.88,355.67316832801527
34,138,22,1,19,5,2000,-3108,86,15,0,0,7756,35,33,8661,1540.242655444404,355.673168328,-422.243999999556,3.0959999999999996,0.5399999999999999,0,5,2.89,337.8895099115802
20,109,41,1,20,5,2000,-2805,76,18,0,0,7757,21,19,8681,1543.799387127684,355.673168328,-381.07928571388504,2.7359999999999998,0.6479999999999999,0,5,2.9,355.67316832801527
11,107,74,1,21,5,2000,-2502,64,23,0,0,7758,12,10,8702,1547.533955395128,355.673168328,-339.91457142821406,2.304,0.828,0,5,2.91,373.45682674439604
6,93,115,1,20,5,2000,-2199,56,37,0,0,7759,7,5,8722,1551.090687078408,355.673168328,-298.749857142543,2.016,1.3319999999999999,0,5,2.92,355.67316832801527
3,79,165,0,20,5,2000,-1896,49,45,0,0,7760,3,3,8742,1554.647418761688,355.673168328,-257.58514285687204,1.7639999999999998,1.6199999999999999,0,5,2.93,355.6731683279768
2,66,215,1,19,5,2000,-1593,42,59,0,0,7761,3,1,8761,1558.026313860804,355.673168328,-216.42042857120103,1.5119999999999998,2.1239999999999997,0,5,2.94,337.88950991161795
2,57,254,2,21,5,2000,-1290,33,54,0,0,7762,4,0,8782,1561.760882128248,355.673168328,-175.25571428553002,1.188,1.944,0,5,2.95,373.45682674439604
0,50,283,1,20,5,2000,-987,31,63,0,0,7763,1,-1,8802,1565.317613811528,355.673168328,-134.090999999859,1.1159999999999999,2.268,0,5,2.96,355.6731683279925
0,45,300,1,20,5,2000,-684,36,58,0,0,7764,1,-1,8822,1568.874345494808,355.673168328,-92.92628571418801,1.2959999999999998,2.0879999999999996,0,5,2.97,355.6731683279995
2,44,307,3,20,5,2000,-381,35,58,0,0,7765,5,-1,8842,1572.431077178088,355.673168328,-51.761571428517,1.26,2.0879999999999996,0,5,2.98,355.6731683279925
1,46,309,3,20,5,2000,-78,35,58,0,0,7766,4,-2,8862,1575.987808861368,355.673168328,-10.596857142846002,1.26,2.0879999999999996,0,5,2.99,355.6731683279995
1,45,305,2,20,5,2000,0,37,56,0,0,7767,3,-1,8882,1579.544540544648,355.673168328,0.0,1.3319999999999999,2.016,0,5,3.0,355.67316832801527
1,47,296,2,20,5,2000,0,46,47,0,0,7768,3,-1,8902,1583.101272227928,355.673168328,0.0,1.656,1.692,0,5,3.01,355.6731683279925
2,49,283,2,20,21,2280,0,49,68,234,7,7769,4,0,8922,1586.658003911208,405.46741189392,0.0,1.7639999999999998,2.448,1,5,3.02,355.6731683279995
1,51,269,1,21,21,2560,0,58,83,218,6,7770,2,0,8943,1590.392572178652,455.26165545984,0.0,2.0879999999999996,2.988,1,5,3.03,373.45682674441264
2,55,258,0,22,21,2840,0,71,98,203,6,7771,2,2,8965,1594.30497703026,505.05589902576,0.0,2.5559999999999996,3.5279999999999996,1,5,3.04,391.2404851607926
1,56,239,2,25,21,3120,0,80,103,183,5,7772,3,-1,8990,1598.75089163436,554.85014259168,0.0,2.88,3.7079999999999997,1,5,3.05,444.59146041000207
1,60,225,1,26,21,3400,0,104,108,165,4,7773,2,0,9016,1603.374642822624,604.6443861576,0.0,3.7439999999999998,3.888,1,5,3.06,462.3751188264016
2,66,207,0,30,21,3680,0,109,104,141,4,7774,2,2,9046,1608.709740347544,654.43862972352,0.0,3.9239999999999995,3.7439999999999998,1,5,3.07,533.5097524920116
3,69,185,1,33,21,3960,0,119,108,116,3,7775,4,2,9079,1614.578347624956,704.23287328944,0.0,4.284,3.888,1,5,3.08,586.8607277411776
2,77,178,0,36,21,4240,0,129,111,101,2,7776,2,2,9115,1620.98046465486,754.02711685536,0.0,4.643999999999999,3.9959999999999996,1,5,3.09,640.2117029904184
4,79,166,0,39,21,4520,0,136,119,87,2,7777,4,4,9154,1627.916091437256,803.82136042128,0.0,4.896,4.284,1,5,3.1,693.5626782395797
3,80,157,0,42,21,4800,0,137,132,77,2,7778,3,3,9196,1635.385227972144,853.6156039872,0.0,4.9319999999999995,4.752,1,5,3.11,746.9136534888253
3,81,154,1,46,21,5080,0,133,134,73,2,7779,4,2,9242,1643.565710843688,903.40984755312,0.0,4.787999999999999,4.824,1,5,3.12,818.0482871543784
2,81,153,0,48,21,5360,0,138,149,72,2,7780,2,2,9290,1652.10186688356,953.20409111904,0.0,4.968,5.364,1,5,3.13,853.6156039872094
2,80,152,0,53,21,5640,0,137,147,72,2,7781,2,2,9343,1661.527205844252,1002.99833468496,0.0,4.9319999999999995,5.292,1,5,3.14,942.5338960691771
1,81,152,0,54,21,5920,0,152,158,71,2,7782,1,1,9397,1671.130381389108,1052.79257825088,0.0,5.4719999999999995,5.688,1,5,3.15,960.3175544856163
2,82,150,1,55,21,6200,0,162,177,68,2,7783,3,1,9452,1680.911393518128,1102.5868218168,0.0,5.832,6.372,1,5,3.16,978.1012129019929
2,85,146,1,58,21,6480,0,168,178,61,1,7784,3,1,9510,1691.22591539964,1152.38106538272,0.0,6.047999999999999,6.4079999999999995,1,5,3.17,1031.4521881512057
2,86,138,1,63,21,6760,0,165,179,52,1,7785,3,1,9573,1702.429620201972,1202.17530894864,0.0,5.9399999999999995,6.444,1,5,3.18,1120.3704802331881
1,78,148,1,66,21,7040,0,177,179,70,2,7786,2,0,9639,1714.166834756796,1251.96955251456,0.0,6.372,6.444,1,5,3.19,1173.72145548243
