Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
23,108,5,15,46,21,4140,0,61,60,38,8,15803,2810.351539543692,736.24345843896,0.0,2.1959999999999997,2.1599999999999997,1,5
28,107,3,18,43,21,3860,0,56,52,46,10,15846,2817.998512662744,686.44921487304,0.0,2.016,1.8719999999999999,1,5
33,104,4,20,41,21,3580,0,48,40,53,13,15887,2825.289812613468,636.65497130712,0.0,1.7279999999999998,1.44,1,5
32,105,5,21,37,21,3300,0,52,38,53,11,15924,2831.869766227536,586.8607277412,0.0,1.8719999999999999,1.3679999999999999,1,5
35,102,6,23,34,21,3020,0,44,34,58,12,15958,2837.916210089112,537.06648417528,0.0,1.5839999999999999,1.224,1,5
39,102,6,25,32,21,2740,0,28,30,64,14,15990,2843.60698078236,487.27224060936,0.0,1.008,1.0799999999999998,1,5
42,99,7,28,27,21,2460,0,30,30,70,14,16017,2848.408568554788,437.47799704344,0.0,1.0799999999999998,1.0799999999999998,1,5
41,95,8,28,25,21,2180,0,21,21,69,13,16042,2852.854483158888,387.68375347752,0.0,0.7559999999999999,0.7559999999999999,1,5
46,95,7,30,22,21,2000,0,24,24,76,16,16064,2856.766888010496,355.673168328,0.0,0.8639999999999999,0.8639999999999999,1,5
49,92,8,32,21,21,2000,0,29,25,81,17,16085,2860.50145627794,355.673168328,0.0,1.0439999999999998,0.8999999999999999,1,5
52,93,8,34,19,133,2000,0,34,35,86,18,16104,2863.880351377056,355.673168328,0.0,1.224,1.26,8,5
53,91,9,35,18,133,2000,0,37,41,88,18,16122,2867.081409892008,355.673168328,0.0,1.3319999999999999,1.476,8,5
53,89,10,36,18,133,2000,0,36,44,89,17,16140,2870.28246840696,355.673168328,0.0,1.2959999999999998,1.5839999999999999,8,5
58,90,8,39,17,133,2000,0,44,46,97,19,16157,2873.305690337748,355.673168328,0.0,1.5839999999999999,1.656,8,5
56,88,11,39,18,133,2000,0,43,43,95,17,16175,2876.5067488527,355.673168328,0.0,1.5479999999999998,1.5479999999999998,8,5
63,89,10,43,18,133,2000,0,46,42,106,20,16193,2879.707807367652,355.673168328,0.0,1.656,1.5119999999999998,8,5
64,91,12,46,18,133,2000,0,47,43,110,18,16211,2882.908865882604,355.673168328,0.0,1.692,1.5479999999999998,8,5
65,90,12,47,17,133,2000,-303,59,41,112,18,16228,2885.932087813392,355.673168328,-41.164714285671,2.1239999999999997,1.476,8,5
67,89,13,50,17,133,2000,-606,70,33,117,17,16245,2888.95530974418,355.673168328,-82.329428571342,2.52,1.188,8,5
70,89,17,51,18,133,2000,-909,76,23,121,19,16263,2892.156368259132,355.673168328,-123.49414285701302,2.7359999999999998,0.828,8,5
75,84,16,52,18,133,2000,-1212,86,16,127,23,16281,2895.357426774084,355.673168328,-164.658857142684,3.0959999999999996,0.576,8,5
85,76,16,53,18,133,2000,-1515,91,12,138,32,16299,2898.558485289036,355.673168328,-205.82357142835502,3.276,0.43199999999999994,8,5
95,66,12,52,20,133,2000,-1818,87,3,147,43,16319,2902.115216972316,355.673168328,-246.98828571402603,3.1319999999999997,0.10799999999999998,8,5
111,59,11,50,18,133,2000,-2121,99,7,161,61,16337,2905.316275487268,355.673168328,-288.15299999969704,3.5639999999999996,0.252,8,5
120,78,8,47,20,133,2000,-2424,91,1,167,73,16357,2908.873007170548,355.673168328,-329.317714285368,3.276,0.036,8,5
118,77,5,43,18,133,2000,-2727,99,9,161,75,16375,2912.0740656855,355.673168328,-370.482428571039,3.5639999999999996,0.32399999999999995,8,5
110,79,4,40,19,133,2000,-3030,96,6,150,70,16394,2915.452960784616,355.673168328,-411.64714285671005,3.4559999999999995,0.21599999999999997,8,5
108,97,0,38,20,133,2000,-3108,91,5,146,70,16414,2919.009692467896,355.673168328,-422.243999999556,3.276,0.18,8,5
108,113,1,32,20,133,2000,-3108,87,8,140,76,16434,2922.566424151176,355.673168328,-422.243999999556,3.1319999999999997,0.288,8,5
108,134,0,25,19,133,2000,-3108,84,19,133,83,16453,2925.945319250292,355.673168328,-422.243999999556,3.0239999999999996,0.6839999999999999,8,5
105,149,1,20,20,133,2000,-3108,80,17,125,85,16473,2929.502050933572,355.673168328,-422.243999999556,2.88,0.612,8,5
101,179,1,15,20,133,2000,-3108,80,16,116,86,16493,2933.058782616852,355.673168328,-422.243999999556,2.88,0.576,8,5
94,225,1,9,21,133,2000,-3108,74,15,103,85,16514,2936.793350884296,355.673168328,-422.243999999556,2.6639999999999997,0.5399999999999999,8,5
83,248,0,6,19,133,2000,-3108,82,21,89,77,16533,2940.172245983412,355.673168328,-422.243999999556,2.952,0.7559999999999999,8,5
71,220,3,3,21,133,2000,-3108,77,12,74,68,16554,2943.906814250856,355.673168328,-422.243999999556,2.772,0.43199999999999994,8,5
64,199,6,3,20,133,2000,-3108,78,18,67,61,16574,2947.463545934136,355.673168328,-422.243999999556,2.808,0.6479999999999999,8,5
52,166,8,2,19,133,2000,-3108,86,18,54,50,16593,2950.842441033252,355.673168328,-422.243999999556,3.0959999999999996,0.6479999999999999,8,5
41,133,19,1,21,133,2000,-3108,80,9,42,40,16614,2954.577009300696,355.673168328,-422.243999999556,2.88,0.32399999999999995,8,5
29,132,39,0,20,133,2000,-3108,85,11,29,29,16634,2958.133740983976,355.673168328,-422.243999999556,3.0599999999999996,0.39599999999999996,8,5
16,125,72,0,20,133,2000,-2805,82,13,16,16,16654,2961.690472667256,355.673168328,-381.07928571388504,2.952,0.46799999999999997,8,5
7,106,106,1,21,133,2000,-2502,69,19,8,6,16675,2965.4250409347,355.673168328,-339.91457142821406,2.484,0.6839999999999999,8,5
4,92,153,1,19,133,2000,-2199,62,40,5,3,16694,2968.803936033816,355.673168328,-298.749857142543,2.2319999999999998,1.44,8,5
1,74,208,1,21,133,2000,-1896,46,42,2,0,16715,2972.53850430126,355.673168328,-257.58514285687204,1.656,1.5119999999999998,8,5
1,59,258,1,20,133,2000,-1593,43,52,2,0,16735,2976.09523598454,355.673168328,-216.42042857120103,1.5479999999999998,1.8719999999999999,8,5
2,49,304,1,19,133,2000,-1290,38,64,3,1,16754,2979.474131083656,355.673168328,-175.25571428553002,1.3679999999999999,2.304,8,5
1,45,340,4,20,133,2000,-987,32,63,5,-3,16774,2983.030862766936,355.673168328,-134.090999999859,1.152,2.268,8,5
0,36,366,6,20,133,2000,-684,33,63,6,-6,16794,2986.587594450216,355.673168328,-92.92628571418801,1.188,2.268,8,5
1,36,375,8,20,133,2000,-381,33,63,9,-7,16814,2990.144326133496,355.673168328,-51.761571428517,1.188,2.268,8,5
0,34,376,7,20,133,2000,-78,35,61,7,-7,16834,2993.701057816776,355.673168328,-10.596857142846002,1.26,2.1959999999999997,8,5
1,34,374,7,20,133,2000,0,42,53,8,-6,16854,2997.257789500056,355.673168328,0.0,1.5119999999999998,1.908,8,5
0,36,370,5,20,133,2000,0,49,47,5,-5,16874,3000.814521183336,355.673168328,0.0,1.7639999999999998,1.692,8,5
1,39,359,4,20,132,2000,0,21,75,5,-3,16894,3004.371252866616,355.673168328,0.0,0.7559999999999999,2.6999999999999997,8,4
0,42,351,4,20,132,2280,0,32,86,4,-4,16914,3007.927984549896,405.46741189392,0.0,1.152,3.0959999999999996,8,4
0,45,336,3,20,132,2560,0,55,97,3,-3,16934,3011.484716233176,455.26165545984,0.0,1.9799999999999998,3.4919999999999995,8,4
1,47,306,2,22,132,2840,0,72,100,3,-1,16956,3015.397121084784,505.05589902576,0.0,2.5919999999999996,3.5999999999999996,8,4
2,55,270,1,25,132,3120,0,88,98,3,1,16981,3019.843035688884,554.85014259168,0.0,3.1679999999999997,3.5279999999999996,8,4
0,64,239,1,27,132,3400,0,111,97,1,-1,17008,3024.644623461312,604.6443861576,0.0,3.9959999999999996,3.4919999999999995,8,4
1,72,214,2,29,132,3680,0,126,97,3,-1,17037,3029.801884402068,654.43862972352,0.0,4.536,3.4919999999999995,8,4
2,77,189,1,33,132,3960,0,130,100,3,1,17070,3035.67049167948,704.23287328944,0.0,4.68,3.5999999999999996,8,4
1,79,172,1,35,132,4240,0,139,113,2,0,17105,3041.89477212522,754.02711685536,0.0,5.004,4.068,8,4
3,84,162,0,38,132,4520,0,141,126,3,3,17143,3048.652562323452,803.82136042128,0.0,5.076,4.536,8,4
2,83,155,0,42,132,4800,0,138,137,2,2,17185,3056.12169885834,853.6156039872,0.0,4.968,4.9319999999999995,8,4
0,84,153,0,45,132,5080,0,134,146,0,0,17230,3064.12434514572,903.40984755312,0.0,4.824,5.255999999999999,8,4
0,85,147,0,47,132,5360,0,146,156,0,0,17277,3072.482664601428,953.20409111904,0.0,5.255999999999999,5.616,8,4
1,83,145,0,53,132,5640,0,147,145,1,1,17330,3081.90800356212,1002.99833468496,0.0,5.292,5.22,8,4
0,83,149,0,56,132,5920,0,157,145,0,0,17386,3091.866852275304,1052.79257825088,0.0,5.651999999999999,5.22,8,4
1,80,151,1,52,132,6200,0,185,183,2,0,17438,3101.114354651832,1102.5868218168,0.0,6.659999999999999,6.587999999999999,8,4
1,74,164,0,56,132,6480,0,183,187,1,1,17494,3111.073203365016,1152.38106538272,0.0,6.587999999999999,6.731999999999999,8,4
1,77,153,1,62,132,6760,0,172,191,2,0,17556,3122.099071583184,1202.17530894864,0.0,6.191999999999999,6.8759999999999994,8,4
1,82,152,0,64,132,7040,0,178,206,1,1,17620,3133.48061296968,1251.96955251456,0.0,6.4079999999999995,7.4159999999999995,8,4
0,87,146,0,67,132,7320,0,189,208,0,0,17687,3145.395664108668,1301.76379608048,0.0,6.803999999999999,7.4879999999999995,8,4
2,89,136,0,69,132,7600,0,204,216,2,2,17756,3157.666388415984,1351.5580396464,0.0,7.343999999999999,7.776,8,4
0,92,128,0,76,132,7880,0,201,195,0,0,17832,3171.181968812448,1401.35228321232,0.0,7.236,7.02,8,4
1,97,124,0,78,132,8160,0,216,197,1,1,17910,3185.05322237724,1451.14652677824,0.0,7.776,7.092,8,4
1,97,118,0,76,132,8440,0,238,225,1,1,17986,3198.568802773704,1500.94077034416,0.0,8.568,8.1,8,4
2,99,111,0,79,132,8720,0,242,237,2,2,18065,3212.61789292266,1550.73501391008,0.0,8.712,8.532,8,4
2,104,107,1,85,132,8900,0,228,233,3,1,18150,3227.7340025766,1582.7455990596,0.0,8.208,8.388,8,4
1,111,105,0,86,132,8900,0,225,233,1,1,18236,3243.027948814704,1582.7455990596,0.0,8.1,8.388,8,4
3,112,97,0,89,132,8900,0,216,222,3,3,18325,3258.8554048053,1582.7455990596,0.0,7.776,7.991999999999999,8,4
1,119,93,0,90,132,8900,0,214,217,1,1,18415,3274.86069738006,1582.7455990596,0.0,7.704,7.811999999999999,8,4
3,124,92,0,91,132,8900,0,215,207,3,3,18506,3291.043826538984,1582.7455990596,0.0,7.739999999999999,7.451999999999999,8,4
5,126,86,1,88,132,8900,0,228,214,6,4,18594,3306.693445945416,1582.7455990596,0.0,8.208,7.704,8,4
5,130,84,0,89,132,8900,0,227,209,5,5,18683,3322.520901936012,1582.7455990596,0.0,8.171999999999999,7.523999999999999,8,4
5,155,86,1,91,132,8900,0,220,200,6,4,18774,3338.704031094936,1582.7455990596,0.0,7.919999999999999,7.199999999999999,8,4
7,160,81,2,91,132,8900,0,215,203,9,5,18865,3354.88716025386,1582.7455990596,0.0,7.739999999999999,7.308,8,4
7,167,76,1,91,132,8900,0,209,207,8,6,18956,3371.070289412784,1582.7455990596,0.0,7.523999999999999,7.451999999999999,8,4
7,173,74,1,92,132,8900,0,207,199,8,6,19048,3387.431255155872,1582.7455990596,0.0,7.451999999999999,7.164,8,4
8,180,71,2,92,132,8900,0,207,196,10,6,19140,3403.79222089896,1582.7455990596,0.0,7.451999999999999,7.055999999999999,8,4
7,184,68,2,92,132,8900,0,208,191,9,5,19232,3420.153186642048,1582.7455990596,0.0,7.4879999999999995,6.8759999999999994,8,4
8,187,68,3,92,132,8900,0,208,188,11,5,19324,3436.514152385136,1582.7455990596,0.0,7.4879999999999995,6.768,8,4
8,195,62,2,92,132,8900,0,208,184,10,6,19416,3452.875118128224,1582.7455990596,0.0,7.4879999999999995,6.624,8,4
7,199,33,2,91,132,8900,0,214,183,9,5,19507,3469.058247287148,1582.7455990596,0.0,7.704,6.587999999999999,8,4
7,204,10,3,90,132,8620,0,201,171,10,4,19597,3485.063539861908,1532.95135549368,0.0,7.236,6.156,8,4
6,200,5,3,91,132,8340,0,174,155,9,3,19688,3501.246669020832,1483.15711192776,0.0,6.263999999999999,5.579999999999999,8,4
7,168,8,3,88,132,8060,0,159,154,10,4,19776,3516.896288427264,1433.36286836184,0.0,5.723999999999999,5.544,8,4
6,190,6,4,84,132,7780,0,154,151,10,2,19860,3531.83456149704,1383.56862479592,0.0,5.544,5.436,8,4
6,193,8,4,83,132,7500,0,146,135,10,2,19943,3546.594997982652,1333.77438123,0.0,5.255999999999999,4.859999999999999,8,4
8,192,8,5,80,132,7220,0,140,126,13,3,20023,3560.821924715772,1283.98013766408,0.0,5.04,4.536,8,4
6,198,13,5,77,132,6940,0,133,116,11,1,20100,3574.5153416964,1234.18589409816,0.0,4.787999999999999,4.175999999999999,8,4
5,192,17,5,74,132,6660,0,127,106,10,0,20174,3587.675248924536,1184.39165053224,0.0,4.572,3.816,8,4
5,195,25,6,71,132,6380,0,116,100,11,-1,20245,3600.30164640018,1134.59740696632,0.0,4.175999999999999,3.5999999999999996,8,4
7,189,30,6,68,132,6100,0,114,94,13,1,20313,3612.394534123332,1084.8031634004,0.0,4.104,3.384,8,4
5,181,40,7,64,132,5820,0,110,90,12,-2,20377,3623.776075509828,1035.00891983448,0.0,3.9599999999999995,3.2399999999999998,8,4
8,173,49,9,62,132,5540,0,96,83,17,-1,20439,3634.801943727996,985.21467626856,0.0,3.4559999999999995,2.988,8,4
9,165,38,12,58,132,5260,0,87,85,21,-3,20497,3645.116465609508,935.42043270264,0.0,3.1319999999999997,3.0599999999999996,8,4
13,163,9,11,56,132,4980,0,75,75,24,2,20553,3655.075314322692,885.62618913672,0.0,2.6999999999999997,2.6999999999999997,8,4
15,152,4,11,52,132,4700,0,75,75,26,4,20605,3664.32281669922,835.8319455708,0.0,2.6999999999999997,2.6999999999999997,8,4
20,147,2,13,49,132,4420,0,69,69,33,7,20654,3673.036809323256,786.03770200488,0.0,2.484,2.484,8,4
22,157,3,14,46,132,4140,0,68,57,36,8,20700,3681.2172921948,736.24345843896,0.0,2.448,2.052,8,4
25,153,3,15,44,132,3860,0,61,43,40,10,20744,3689.042101898016,686.44921487304,0.0,2.1959999999999997,1.5479999999999998,8,4
29,152,5,18,40,132,3580,0,50,48,47,11,20784,3696.155565264576,636.65497130712,0.0,1.7999999999999998,1.7279999999999998,8,4
37,150,5,21,37,132,3300,0,42,51,58,16,20821,3702.735518878644,586.8607277412,0.0,1.5119999999999998,1.8359999999999999,8,4
39,145,5,22,35,132,3020,0,35,38,61,17,20856,3708.959799324384,537.06648417528,0.0,1.26,1.3679999999999999,8,4
46,144,6,24,31,132,2740,0,34,34,70,22,20887,3714.472733433468,487.27224060936,0.0,1.224,1.224,8,4
51,143,5,28,29,132,2460,0,26,22,79,23,20916,3719.629994374224,437.47799704344,0.0,0.9359999999999999,0.7919999999999999,8,4
52,134,5,28,26,132,2180,0,22,14,80,24,20942,3724.253745562488,387.68375347752,0.0,0.7919999999999999,0.504,8,4
56,135,7,31,22,132,2000,0,30,19,87,25,20964,3728.166150414096,355.673168328,0.0,1.0799999999999998,0.6839999999999999,8,4
56,134,8,32,20,132,2000,0,30,32,88,24,20984,3731.722882097376,355.673168328,0.0,1.0799999999999998,1.152,8,4
64,134,9,37,19,128,2000,0,33,37,101,27,21003,3735.101777196492,355.673168328,0.0,1.188,1.3319999999999999,8,0
65,129,8,37,19,128,2000,0,32,39,102,28,21022,3738.480672295608,355.673168328,0.0,1.152,1.404,8,0
69,130,9,40,18,128,2000,0,39,41,109,29,21040,3741.68173081056,355.673168328,0.0,1.404,1.476,8,0
70,127,10,42,18,128,2000,-303,45,37,112,28,21058,3744.882789325512,355.673168328,-41.164714285671,1.6199999999999999,1.3319999999999999,8,0
72,126,11,43,17,128,2000,-606,61,31,115,29,21075,3747.9060112563,355.673168328,-82.329428571342,2.1959999999999997,1.1159999999999999,8,0
74,126,11,45,18,128,2000,-909,69,19,119,29,21093,3751.107069771252,355.673168328,-123.49414285701302,2.484,0.6839999999999999,8,0
78,123,12,46,17,128,2000,-1212,86,12,124,32,21110,3754.13029170204,355.673168328,-164.658857142684,3.0959999999999996,0.43199999999999994,8,0
79,114,12,46,17,128,2000,-1515,93,8,125,33,21127,3757.153513632828,355.673168328,-205.82357142835502,3.348,0.288,8,0
92,97,10,46,18,128,2000,-1818,98,1,138,46,21145,3760.35457214778,355.673168328,-246.98828571402603,3.5279999999999996,0.036,8,0
103,79,10,45,17,128,2000,-2121,102,5,148,58,21162,3763.377794078568,355.673168328,-288.15299999969704,3.6719999999999997,0.18,8,0
109,60,7,43,19,128,2000,-2424,96,1,152,66,21181,3766.756689177684,355.673168328,-329.317714285368,3.4559999999999995,0.036,8,0
104,76,2,39,18,128,2000,-2727,96,7,143,65,21199,3769.957747692636,355.673168328,-370.482428571039,3.4559999999999995,0.252,8,0
100,81,2,31,18,128,2000,-3030,96,10,131,69,21217,3773.158806207588,355.673168328,-411.64714285671005,3.4559999999999995,0.36,8,0
95,87,2,29,19,128,2000,-3108,90,10,124,66,21236,3776.537701306704,355.673168328,-422.243999999556,3.2399999999999998,0.36,8,0
95,102,1,25,20,128,2000,-3108,85,8,120,70,21256,3780.094432989984,355.673168328,-422.243999999556,3.0599999999999996,0.288,8,0
94,118,0,20,19,128,2000,-3108,83,18,114,74,21275,3783.4733280891,355.673168328,-422.243999999556,2.988,0.6479999999999999,8,0
91,136,1,16,19,128,2000,-3108,81,21,107,75,21294,3786.852223188216,355.673168328,-422.243999999556,2.916,0.7559999999999999,8,0
86,168,1,10,20,128,2000,-3108,76,20,96,76,21314,3790.408954871496,355.673168328,-422.243999999556,2.7359999999999998,0.72,8,0
78,200,1,6,20,128,2000,-3108,80,15,84,72,21334,3793.965686554776,355.673168328,-422.243999999556,2.88,0.5399999999999999,8,0
67,201,0,4,20,128,2000,-3108,80,16,71,63,21354,3797.522418238056,355.673168328,-422.243999999556,2.88,0.576,8,0
61,176,3,3,19,128,2000,-3108,84,20,64,58,21373,3800.901313337172,355.673168328,-422.243999999556,3.0239999999999996,0.72,8,0
50,152,8,1,20,128,2000,-3108,84,13,51,49,21393,3804.458045020452,355.673168328,-422.243999999556,3.0239999999999996,0.46799999999999997,8,0
39,139,14,1,20,128,2000,-3108,84,13,40,38,21413,3808.014776703732,355.673168328,-422.243999999556,3.0239999999999996,0.46799999999999997,8,0
30,123,29,0,20,128,2000,-3108,84,13,30,30,21433,3811.571508387012,355.673168328,-422.243999999556,3.0239999999999996,0.46799999999999997,8,0
18,99,55,1,20,128,2000,-3108,86,11,19,17,21453,3815.128240070292,355.673168328,-422.243999999556,3.0959999999999996,0.39599999999999996,8,0
10,88,93,0,20,128,2000,-2805,77,20,10,10,21473,3818.684971753572,355.673168328,-381.07928571388504,2.772,0.72,8,0
5,85,142,1,20,128,2000,-2502,69,28,6,4,21493,3822.241703436852,355.673168328,-339.91457142821406,2.484,1.008,8,0
2,74,200,1,20,128,2000,-2199,58,39,3,1,21513,3825.798435120132,355.673168328,-298.749857142543,2.0879999999999996,1.404,8,0
0,59,257,0,21,128,2000,-1896,48,41,0,0,21534,3829.533003387576,355.673168328,-257.58514285687204,1.7279999999999998,1.476,8,0
1,46,313,2,19,128,2000,-1593,45,58,3,-1,21553,3832.911898486692,355.673168328,-216.42042857120103,1.6199999999999999,2.0879999999999996,8,0
0,37,356,6,20,128,2000,-1290,35,61,6,-6,21573,3836.468630169972,355.673168328,-175.25571428553002,1.26,2.1959999999999997,8,0
1,31,389,8,20,128,2000,-987,33,64,9,-7,21593,3840.025361853252,355.673168328,-134.090999999859,1.188,2.304,8,0
1,28,411,11,20,128,2000,-684,34,63,12,-10,21613,3843.582093536532,355.673168328,-92.92628571418801,1.224,2.268,8,0
2,29,421,13,20,128,2000,-381,37,60,15,-11,21633,3847.138825219812,355.673168328,-51.761571428517,1.3319999999999999,2.1599999999999997,8,0
1,28,423,13,19,128,2000,-78,43,62,14,-12,21652,3850.517720318928,355.673168328,-10.596857142846002,1.5479999999999998,2.2319999999999998,8,0
1,28,419,12,20,128,2000,0,43,55,13,-11,21672,3854.074452002208,355.673168328,0.0,1.5479999999999998,1.9799999999999998,8,0
1,30,416,10,21,128,2000,0,42,48,11,-9,21693,3857.809020269652,355.673168328,0.0,1.5119999999999998,1.7279999999999998,8,0
0,31,409,10,20,112,2000,0,14,83,10,-10,21713,3861.365751952932,355.673168328,0.0,0.504,2.988,7,0
0,31,401,8,20,112,2280,0,10,109,8,-8,21733,3864.922483636212,405.46741189392,0.0,0.36,3.9239999999999995,7,0
1,36,381,5,20,112,2560,0,26,127,6,-4,21753,3868.479215319492,455.26165545984,0.0,0.9359999999999999,4.572,7,0
1,43,339,2,23,112,2840,0,56,109,3,-1,21776,3872.569456755264,505.05589902576,0.0,2.016,3.9239999999999995,7,0
2,50,275,1,24,112,3120,0,96,98,3,1,21800,3876.8375347752,554.85014259168,0.0,3.4559999999999995,3.5279999999999996,7,0
2,64,221,1,27,112,3400,0,123,86,3,1,21827,3881.639122547628,604.6443861576,0.0,4.428,3.0959999999999996,7,0
3,74,174,0,30,112,3680,0,146,70,3,3,21857,3886.974220072548,654.43862972352,0.0,5.255999999999999,2.52,7,0
3,83,142,0,33,112,3960,0,156,74,3,3,21890,3892.84282734996,704.23287328944,0.0,5.616,2.6639999999999997,7,0
4,91,128,0,35,112,4240,0,160,92,4,4,21925,3899.0671077957,754.02711685536,0.0,5.76,3.312,7,0
4,91,122,0,39,112,4520,0,149,110,4,4,21964,3906.002734578096,803.82136042128,0.0,5.364,3.9599999999999995,7,0
2,90,128,0,40,112,4800,0,147,142,2,2,22004,3913.116197944656,853.6156039872,0.0,5.292,5.111999999999999,7,0
1,84,129,0,45,112,5080,0,128,153,1,1,22049,3921.118844232036,903.40984755312,0.0,4.608,5.508,7,0
1,85,136,0,46,112,5360,0,137,173,1,1,22095,3929.29932710358,953.20409111904,0.0,4.9319999999999995,6.228,7,0
2,81,142,1,54,112,5640,0,132,154,3,1,22149,3938.902502648436,1002.99833468496,0.0,4.752,5.544,7,0
0,80,152,1,56,112,5920,0,154,150,1,-1,22205,3948.86135136162,1052.79257825088,0.0,5.544,5.3999999999999995,7,0
0,76,158,0,53,112,6200,0,186,175,0,0,22258,3958.286690322312,1102.5868218168,0.0,6.696,6.3,7,0
2,76,159,0,57,112,6480,0,184,178,2,2,22315,3968.42337561966,1152.38106538272,0.0,6.624,6.4079999999999995,7,0
0,73,165,1,60,112,6760,0,184,193,1,-1,22375,3979.0935706695,1202.17530894864,0.0,6.624,6.9479999999999995,7,0
1,68,162,1,62,112,7040,0,189,211,2,0,22437,3990.119438887668,1251.96955251456,0.0,6.803999999999999,7.595999999999999,7,0
0,71,147,1,68,112,7320,0,183,211,1,-1,22505,4002.21232661082,1301.76379608048,0.0,6.587999999999999,7.595999999999999,7,0
0,72,157,1,68,112,7600,0,207,222,1,-1,22573,4014.305214333972,1351.5580396464,0.0,7.451999999999999,7.991999999999999,7,0
0,76,158,0,76,112,7880,0,199,200,0,0,22649,4027.820794730436,1401.35228321232,0.0,7.164,7.199999999999999,7,0
2,75,157,1,76,112,8160,0,216,216,3,1,22725,4041.3363751269,1451.14652677824,0.0,7.776,7.776,7,0
1,73,156,1,77,112,8440,0,232,228,2,0,22802,4055.029792107528,1500.94077034416,0.0,8.351999999999999,8.208,7,0
1,74,158,2,81,112,8720,0,237,230,3,-1,22883,4069.434555424812,1550.73501391008,0.0,8.532,8.28,7,0
1,75,154,1,83,112,8900,0,237,242,2,0,22966,4084.194991910424,1582.7455990596,0.0,8.532,8.712,7,0
1,73,149,1,85,112,8900,0,228,243,2,0,23051,4099.311101564364,1582.7455990596,0.0,8.208,8.748,7,0
0,79,153,1,90,112,8900,0,209,227,1,-1,23141,4115.316394139124,1582.7455990596,0.0,7.523999999999999,8.171999999999999,7,0
1,77,149,1,89,112,8900,0,215,228,2,0,23230,4131.14385012972,1582.7455990596,0.0,7.739999999999999,8.208,7,0
1,76,142,1,89,112,8900,0,218,224,2,0,23319,4146.971306120316,1582.7455990596,0.0,7.847999999999999,8.064,7,0
1,81,140,1,90,112,8900,0,218,217,2,0,23409,4162.976598695076,1582.7455990596,0.0,7.847999999999999,7.811999999999999,7,0
1,83,130,1,91,112,8900,0,215,211,2,0,23500,4179.159727854,1582.7455990596,0.0,7.739999999999999,7.595999999999999,7,0
1,92,137,1,91,112,8900,0,212,212,2,0,23591,4195.342857012924,1582.7455990596,0.0,7.632,7.632,7,0
0,100,132,0,91,112,8900,0,215,207,0,0,23682,4211.525986171848,1582.7455990596,0.0,7.739999999999999,7.451999999999999,7,0
1,106,126,1,91,112,8900,0,213,206,2,0,23773,4227.709115330772,1582.7455990596,0.0,7.667999999999999,7.4159999999999995,7,0
2,108,121,1,92,112,8900,0,206,203,3,1,23865,4244.07008107386,1582.7455990596,0.0,7.4159999999999995,7.308,7,0
2,110,118,2,91,112,8900,0,210,203,4,0,23956,4260.253210232784,1582.7455990596,0.0,7.56,7.308,7,0
1,117,114,3,91,112,8900,0,209,202,4,-2,24047,4276.436339391708,1582.7455990596,0.0,7.523999999999999,7.271999999999999,7,0
2,119,109,2,92,112,8900,0,204,197,4,0,24139,4292.797305134796,1582.7455990596,0.0,7.343999999999999,7.092,7,0
4,121,106,3,93,112,8900,0,198,192,7,1,24232,4309.336107462048,1582.7455990596,0.0,7.127999999999999,6.911999999999999,7,0
5,124,103,3,92,112,8900,0,198,195,8,2,24324,4325.697073205136,1582.7455990596,0.0,7.127999999999999,7.02,7,0
3,127,97,4,92,112,8620,0,181,178,7,-1,24416,4342.058038948224,1532.95135549368,0.0,6.515999999999999,6.4079999999999995,7,0
3,129,100,3,90,112,8340,0,167,171,6,0,24506,4358.063331522984,1483.15711192776,0.0,6.012,6.156,7,0
3,126,95,4,88,112,8060,0,156,159,7,-1,24594,4373.712950929416,1433.36286836184,0.0,5.616,5.723999999999999,7,0
4,115,91,4,85,112,7780,0,152,147,8,0,24679,4388.829060583356,1383.56862479592,0.0,5.4719999999999995,5.292,7,0
7,129,89,5,84,112,7500,0,143,132,12,2,24763,4403.767333653132,1333.77438123,0.0,5.148,4.752,7,0
4,139,85,5,80,112,7220,0,138,128,9,-1,24843,4417.994260386252,1283.98013766408,0.0,4.968,4.608,7,0
6,142,85,6,78,112,6940,0,126,116,12,0,24921,4431.865513951044,1234.18589409816,0.0,4.536,4.175999999999999,7,0
4,146,83,7,73,112,6660,0,127,113,11,-3,24994,4444.847584595016,1184.39165053224,0.0,4.572,4.068,7,0
3,147,79,6,72,112,6380,0,109,100,9,-3,25066,4457.651818654824,1134.59740696632,0.0,3.9239999999999995,3.5999999999999996,7,0
6,149,81,8,68,112,6100,0,107,101,14,-2,25134,4469.744706377976,1084.8031634004,0.0,3.852,3.6359999999999997,7,0
6,147,77,7,65,112,5820,0,103,89,13,-1,25199,4481.304084348636,1035.00891983448,0.0,3.7079999999999997,3.2039999999999997,7,0
6,147,80,9,61,112,5540,0,101,84,15,-3,25260,4492.15211598264,985.21467626856,0.0,3.6359999999999997,3.0239999999999996,7,0
