Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
71,74,5,53,14,2,1400,-399,44,26,124,18,1850,328.9976807034,248.9712178296,-54.20699999994301,1.5839999999999999,0.9359999999999999,0,2
72,76,6,55,14,2,1400,-532,49,21,127,17,1864,331.487392881696,248.9712178296,-72.27599999992401,1.7639999999999998,0.7559999999999999,0,2
78,72,5,57,13,2,1400,-665,58,20,135,21,1877,333.799268475828,248.9712178296,-90.34499999990501,2.0879999999999996,0.72,0,2
85,70,5,58,14,2,1400,-798,54,17,143,27,1891,336.288980654124,248.9712178296,-108.41399999988602,1.944,0.612,0,2
89,65,6,57,14,2,1400,-931,58,13,146,32,1905,338.77869283242,248.9712178296,-126.48299999986702,2.0879999999999996,0.46799999999999997,0,2
101,61,6,58,15,2,1400,-1064,53,10,159,43,1920,341.44624159488,248.9712178296,-144.55199999984802,1.908,0.36,0,2
115,62,6,57,14,2,1400,-1197,59,11,172,58,1934,343.935953773176,248.9712178296,-162.62099999982902,2.1239999999999997,0.39599999999999996,0,2
126,72,8,55,14,2,1400,-1330,58,11,181,71,1948,346.425665951472,248.9712178296,-180.68999999981003,2.0879999999999996,0.39599999999999996,0,2
137,82,8,55,14,2,1400,-1463,55,15,192,82,1962,348.915378129768,248.9712178296,-198.75899999979103,1.9799999999999998,0.5399999999999999,0,2
142,76,8,48,14,2,1400,-1596,55,15,190,94,1976,351.405090308064,248.9712178296,-216.82799999977203,1.9799999999999998,0.5399999999999999,0,2
139,79,8,41,14,2,1400,-1729,57,13,180,98,1990,353.89480248636,248.9712178296,-234.89699999975304,2.052,0.46799999999999997,0,2
133,88,9,29,14,2,1400,-1850,61,9,162,104,2004,356.384514664656,248.9712178296,-251.33571428545002,2.1959999999999997,0.32399999999999995,0,2
131,100,6,13,15,2,1400,-1850,56,6,144,118,2019,359.052063427116,248.9712178296,-251.33571428545002,2.016,0.21599999999999997,0,2
127,115,2,5,13,2,1400,-1850,61,15,132,122,2032,361.363939021248,248.9712178296,-251.33571428545002,2.1959999999999997,0.5399999999999999,0,2
130,129,1,4,14,2,1400,-1850,58,12,134,126,2046,363.853651199544,248.9712178296,-251.33571428545002,2.0879999999999996,0.43199999999999994,0,2
131,147,2,4,14,2,1400,-1850,56,13,135,127,2060,366.34336337784,248.9712178296,-251.33571428545002,2.016,0.46799999999999997,0,2
133,161,0,3,14,2,1400,-1850,53,17,136,130,2074,368.833075556136,248.9712178296,-251.33571428545002,1.908,0.612,0,2
136,179,2,4,14,2,1400,-1850,51,18,140,132,2088,371.322787734432,248.9712178296,-251.33571428545002,1.8359999999999999,0.6479999999999999,0,2
135,196,0,3,14,2,1400,-1850,54,16,138,132,2102,373.812499912728,248.9712178296,-251.33571428545002,1.944,0.576,0,2
133,217,3,4,14,2,1400,-1850,53,17,137,129,2116,376.302212091024,248.9712178296,-251.33571428545002,1.908,0.612,0,2
134,241,1,3,15,2,1400,-1850,50,13,137,131,2131,378.969760853484,248.9712178296,-251.33571428545002,1.7999999999999998,0.46799999999999997,0,2
132,275,4,5,13,2,1400,-1850,57,20,137,127,2144,381.281636447616,248.9712178296,-251.33571428545002,2.052,0.72,0,2
128,311,1,5,14,2,1400,-1850,51,18,133,123,2158,383.771348625912,248.9712178296,-251.33571428545002,1.8359999999999999,0.6479999999999999,0,2
127,351,2,6,14,2,1400,-1850,58,12,133,121,2172,386.261060804208,248.9712178296,-251.33571428545002,2.0879999999999996,0.43199999999999994,0,2
124,374,2,7,15,2,1400,-1850,53,9,131,117,2187,388.928609566668,248.9712178296,-251.33571428545002,1.908,0.32399999999999995,0,2
116,357,0,6,13,2,1400,-1850,62,15,122,110,2200,391.2404851608,248.9712178296,-251.33571428545002,2.2319999999999998,0.5399999999999999,0,2
111,325,1,7,14,2,1400,-1850,56,13,118,104,2214,393.730197339096,248.9712178296,-251.33571428545002,2.016,0.46799999999999997,0,2
101,301,2,4,13,2,1400,-1850,59,19,105,97,2227,396.042072933228,248.9712178296,-251.33571428545002,2.1239999999999997,0.6839999999999999,0,2
71,275,2,3,15,2,1400,-1850,52,12,74,68,2242,398.709621695688,248.9712178296,-251.33571428545002,1.8719999999999999,0.43199999999999994,0,2
21,251,4,2,14,2,1400,-1850,55,15,23,19,2256,401.199333873984,248.9712178296,-251.33571428545002,1.9799999999999998,0.5399999999999999,0,2
11,214,6,2,14,2,1400,-1850,53,17,13,9,2270,403.68904605228,248.9712178296,-251.33571428545002,1.908,0.612,0,2
8,191,8,2,14,2,1400,-1850,55,15,10,6,2284,406.178758230576,248.9712178296,-251.33571428545002,1.9799999999999998,0.5399999999999999,0,2
10,104,11,1,14,2,1400,-1850,57,13,11,9,2298,408.668470408872,248.9712178296,-251.33571428545002,2.052,0.46799999999999997,0,2
8,17,17,1,14,2,1400,-1850,55,15,9,7,2312,411.158182587168,248.9712178296,-251.33571428545002,1.9799999999999998,0.5399999999999999,0,2
